Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
1233,9608,44408,"[[1233, 609, 9608], 4.4408, 80, 3, 'Failure']","[[1233, 2, 185, 9608], 8.88204, 92, 4, 'Success']","[[1233, 609, 9608], 4.4408, 80, 3, 'Failure']","[[1233, 10, 645, 609, 9608], 5.70727, 160, 5, 'Success']","[[1233, 2, 185, 9608], 8.88204, 92, 4, 'Success']","[[1233, 2, 185, 9608], 8.88204, 92, 4, 'Success']","[[1233, 600, 6184, 1579, 4692, 9608], 1.12172, 200, 6, 'Success']"
11827,7946,799507,"[[11827, 12325, 7946], 25.0, 74, 3, 'Success']","[[11827, 12325, 7946], 25.0, 74, 3, 'Failure']","[[11827, 12325, 7946], 25.0, 74, 3, 'Failure']","[[11827, 12325, 7946], 25.0, 74, 3, 'Failure']","[[11827, 12325, 7946], 25.0, 74, 3, 'Failure']","[[11827, 12325, 7946], 25.0, 74, 3, 'Failure']","[[11827, 445, 55, 175, 70, 7946], 48.02244, 156, 6, 'Failure']"
3769,3229,7449676,"[[3769, 167, 12325, 3229], 33.4497, 114, 4, 'Failure']","[[3769, 855, 351, 3229], 2421.33094, 114, 4, 'Failure']","[[3769, 796, 12325, 3229], 33.4497, 114, 4, 'Failure']","[[3769, 796, 12325, 3229], 33.4497, 114, 4, 'Failure']","[[3769, 855, 12325, 3229], 1514.9402, 114, 4, 'Failure']","[[3769, 855, 12325, 3229], 1514.9402, 114, 4, 'Failure']","[[3769, 66, 173, 60, 3065, 3229], 667.83556, 156, 6, 'Failure']"
86,142,47815366,"[[86, 56, 142], 2632.09513, 184, 3, 'Failure']","[[86, 32, 855, 142], 33428.71281, 224, 4, 'Failure']","[[86, 32, 321, 56, 142], 26543.11854, 264, 5, 'Failure']","[[86, 3642, 142], 0.0, 80, 3, 'Failure']","[[86, 32, 855, 142], 33428.71281, 224, 4, 'Failure']","[[86, 32, 855, 142], 33428.71281, 224, 4, 'Failure']","[[86, 32, 321, 56, 142], 26543.11854, 264, 5, 'Failure']"
1348,720,7,"[[1348, 855, 1009, 720], 0.00141, 120, 4, 'Success']","[[1348, 855, 1009, 720], 0.00141, 120, 4, 'Success']","[[1348, 855, 1009, 720], 0.00141, 120, 4, 'Success']","[[1348, 57, 720], 2.25038, 80, 3, 'Success']","[[1348, 855, 1009, 720], 0.00141, 120, 4, 'Success']","[[1348, 855, 1009, 720], 0.00141, 120, 4, 'Success']","[[1348, 855, 6876, 167, 1009, 720], 7.000000000000001e-05, 190, 6, 'Success']"
6011,9756,87,"[[6011, 3892, 167, 9756], 0.00018, 110, 4, 'Success']","[[6011, 3892, 167, 9756], 0.00018, 110, 4, 'Success']","[[6011, 3892, 167, 9756], 0.00018, 110, 4, 'Success']","[[6011, 547, 5284, 9756], 0.0597, 500, 4, 'Success']","[[6011, 3892, 167, 9756], 0.00018, 110, 4, 'Success']","[[6011, 3892, 167, 9756], 0.00018, 110, 4, 'Success']","[[6011, 3892, 167, 9756], 0.00018, 110, 4, 'Success']"
8346,5926,713,"[[8346, 855, 8688, 5926], 0.20706999999999998, 120, 4, 'Success']","[[8346, 855, 8688, 5926], 0.20706999999999998, 120, 4, 'Success']","[[8346, 855, 8688, 5926], 0.20706999999999998, 120, 4, 'Success']","[[8346, 855, 32, 5926], 1.71297, 224, 4, 'Success']","[[8346, 855, 8688, 5926], 0.20706999999999998, 120, 4, 'Success']","[[8346, 855, 8688, 5926], 0.20706999999999998, 120, 4, 'Success']","[[8346, 855, 6876, 167, 10065, 8688, 5926], 0.07016000000000001, 240, 7, 'Success']"
5473,3645,4787,"[[5473, 5557, 21, 4286, 3645], 2.00958, 160, 5, 'Failure']","[[5473, 5557, 21, 4286, 3645], 2.00958, 160, 5, 'Failure']","[[5473, 5557, 21, 4286, 3645], 2.00958, 160, 5, 'Failure']","[[5473, 5525, 1983, 173, 3645], 3.23173, 160, 5, 'Failure']","[[5473, 5557, 21, 4286, 3645], 2.00958, 160, 5, 'Failure']","[[5473, 5557, 21, 4286, 3645], 2.00958, 160, 5, 'Failure']","[[5473, 3674, 5355, 6615, 12325, 167, 8256, 5338, 5528, 5526, 3645], 0.7334499999999998, 384, 11, 'Success']"
3491,11476,31421,"[[3491, 11207, 18, 11476], 1.03142, 120, 4, 'Success']","[[3491, 11207, 18, 11476], 1.03142, 120, 4, 'Failure']","[[3491, 11207, 18, 11476], 1.03142, 120, 4, 'Failure']","[[3491, 11207, 18, 11476], 1.03142, 120, 4, 'Failure']","[[3491, 11207, 18, 11476], 1.03142, 120, 4, 'Failure']","[[3491, 11207, 18, 11476], 1.03142, 120, 4, 'Failure']","[[3491, 11207, 3642, 167, 6722, 12423, 11476], 0.37705, 240, 7, 'Failure']"
3604,915,370881,"[[3604, 293, 575, 915], 2.11264, 120, 4, 'Success']","[[3604, 293, 575, 915], 2.11264, 120, 4, 'Success']","[[3604, 293, 575, 915], 2.11264, 120, 4, 'Success']","[[3604, 293, 575, 915], 2.11264, 120, 4, 'Success']","[[3604, 293, 575, 915], 2.11264, 120, 4, 'Success']","[[3604, 293, 575, 915], 2.11264, 120, 4, 'Success']","[[3604, 293, 575, 915], 2.11264, 120, 4, 'Success']"
5885,2752,1456766,"[[5885, 855, 137, 2752], 655.71756, 130, 4, 'Failure']","[[5885, 6722, 445, 2752], 1151.9463500000002, 224, 4, 'Failure']","[[5885, 6722, 167, 12086, 2752], 12.38514, 144, 5, 'Failure']","[[5885, 6722, 12325, 612, 2752], 2.45677, 154, 5, 'Success']","[[5885, 6722, 18, 445, 2752], 149.13351, 264, 5, 'Failure']","[[5885, 6722, 18, 445, 2752], 149.13351, 264, 5, 'Failure']","[[5885, 6722, 167, 796, 445, 2752], 150.59043, 304, 6, 'Failure']"
351,57,18510690,"[[351, 167, 57], 18.51069, 64, 3, 'Failure']","[[351, 301, 321, 57], 9274.86545, 114, 4, 'Success']","[[351, 301, 445, 177, 57], 39.0214, 132, 5, 'Success']","[[351, 3292, 3642, 167, 57], 18.51069, 124, 5, 'Failure']","[[351, 301, 321, 57], 9274.86545, 114, 4, 'Success']","[[351, 301, 321, 57], 9274.86545, 114, 4, 'Success']","[[351, 301, 445, 321, 57], 58.532129999999995, 154, 5, 'Success']"
8706,1064,4,"[[8706, 855, 1064], 0.0008, 80, 3, 'Success']","[[8706, 855, 1064], 0.0008, 80, 3, 'Success']","[[8706, 855, 1064], 0.0008, 80, 3, 'Success']","[[8706, 855, 1064], 0.0008, 80, 3, 'Success']","[[8706, 855, 1064], 0.0008, 80, 3, 'Success']","[[8706, 855, 1064], 0.0008, 80, 3, 'Success']","[[8706, 6134, 12325, 167, 1064], 0.0, 144, 5, 'Success']"
10,2193,17,"[[10, 12325, 612, 2193], 1.00002, 114, 4, 'Success']","[[10, 12325, 612, 2193], 1.00002, 114, 4, 'Success']","[[10, 12325, 612, 2193], 1.00002, 114, 4, 'Success']","[[10, 582, 32, 2193], 1.00893, 208, 4, 'Success']","[[10, 12325, 612, 2193], 1.00002, 114, 4, 'Success']","[[10, 12325, 612, 2193], 1.00002, 114, 4, 'Success']","[[10, 12325, 612, 2193], 1.00002, 114, 4, 'Success']"
1955,8359,884,"[[1955, 855, 8360, 8359], 0.1768, 120, 4, 'Success']","[[1955, 855, 8360, 8359], 0.1768, 120, 4, 'Success']","[[1955, 855, 8360, 8359], 0.1768, 120, 4, 'Success']","[[1955, 855, 8368, 8359], 0.22100999999999998, 120, 4, 'Success']","[[1955, 855, 8360, 8359], 0.1768, 120, 4, 'Success']","[[1955, 855, 8360, 8359], 0.1768, 120, 4, 'Success']","[[1955, 855, 6876, 167, 6722, 12325, 3292, 6423, 8368, 8359], 0.12994, 334, 10, 'Success']"
2055,6522,6313,"[[2055, 32, 6522], 4.15019, 184, 3, 'Success']","[[2055, 32, 6522], 4.15019, 184, 3, 'Success']","[[2055, 1567, 2, 6522], 0.63761, 98, 4, 'Success']","[[2055, 32, 6522], 4.15019, 184, 3, 'Success']","[[2055, 32, 6522], 4.15019, 184, 3, 'Success']","[[2055, 32, 6522], 4.15019, 184, 3, 'Success']","[[2055, 2232, 6200, 12325, 167, 11654, 308, 11837, 314, 6522], 0.00831, 404, 10, 'Success']"
