Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
1775,8560,7,"[[1775, 966, 2359, 855, 6487, 8560], 1.0271000000000001, 200, 6, 'Success']","[[1775, 966, 2359, 855, 6487, 8560], 1.0271000000000001, 200, 6, 'Success']","[[1775, 966, 2359, 855, 6487, 8560], 1.0271000000000001, 200, 6, 'Success']","[[1775, 966, 2359, 855, 6487, 8560], 1.0271000000000001, 200, 6, 'Success']","[[1775, 966, 2359, 855, 6487, 8560], 1.0271000000000001, 200, 6, 'Success']","[[1775, 966, 2359, 855, 6487, 8560], 1.0271000000000001, 200, 6, 'Success']","[[1775, 966, 2359, 5052, 12325, 3292, 4777, 7927, 9420, 8560], 1.0243900000000001, 334, 10, 'Success']"
6762,2952,18,"[[6762, 153, 2706, 609, 2952], 1.00198, 154, 5, 'Success']","[[6762, 153, 2706, 609, 2952], 1.00198, 154, 5, 'Success']","[[6762, 153, 2706, 609, 2952], 1.00198, 154, 5, 'Success']","[[6762, 153, 154, 32, 2952], 2.51508, 252, 5, 'Success']","[[6762, 153, 2706, 609, 2952], 1.00198, 154, 5, 'Success']","[[6762, 153, 2706, 609, 2952], 1.00198, 154, 5, 'Success']","[[6762, 153, 308, 11837, 12325, 4438, 609, 2957, 2952], 1.00022, 264, 9, 'Success']"
6156,1047,320,"[[6156, 855, 2257, 1047], 1.0645200000000001, 120, 4, 'Success']","[[6156, 855, 2257, 1047], 1.0645200000000001, 120, 4, 'Success']","[[6156, 855, 2257, 1047], 1.0645200000000001, 120, 4, 'Success']","[[6156, 6745, 2898, 1139, 1047], 1.4844300000000001, 160, 5, 'Success']","[[6156, 855, 2257, 1047], 1.0645200000000001, 120, 4, 'Success']","[[6156, 855, 2257, 1047], 1.0645200000000001, 120, 4, 'Success']","[[6156, 4261, 4792, 167, 6722, 12325, 600, 1047], 0.96032, 274, 8, 'Success']"
8775,677,7914,"[[8775, 7927, 4998, 3184, 677], 0.90645, 160, 5, 'Success']","[[8775, 7927, 4998, 3184, 677], 0.90645, 160, 5, 'Success']","[[8775, 7927, 4998, 3184, 677], 0.90645, 160, 5, 'Success']","[[8775, 7927, 4998, 3184, 677], 0.90645, 160, 5, 'Success']","[[8775, 7927, 4998, 3184, 677], 0.90645, 160, 5, 'Success']","[[8775, 7927, 4998, 3184, 677], 0.90645, 160, 5, 'Success']","[[8775, 7927, 10171, 12325, 4438, 609, 799, 677], 0.06331, 274, 8, 'Success']"
3202,643,17813,"[[3202, 10, 4, 643], 19.99231, 224, 4, 'Success']","[[3202, 10, 4, 643], 19.99231, 224, 4, 'Success']","[[3202, 10, 645, 2, 643], 2.88818, 138, 5, 'Success']","[[3202, 10, 645, 2, 643], 2.88818, 138, 5, 'Success']","[[3202, 10, 645, 2, 643], 2.88818, 138, 5, 'Success']","[[3202, 10, 645, 2, 643], 2.88818, 138, 5, 'Failure']","[[3202, 10, 645, 12325, 10113, 4, 643], 2.2850099999999998, 338, 7, 'Success']"
328,677,140068,"[[328, 91, 2302, 3184, 677], 161.59991, 310, 5, 'Failure']","[[328, 91, 2701, 3184, 677], 168.61066, 310, 5, 'Failure']","[[328, 91, 2702, 167, 4998, 3184, 677], 30.00658, 390, 7, 'Failure']","[[328, 91, 2702, 612, 6109, 3184, 677], 33.92834, 400, 7, 'Failure']","[[328, 91, 2701, 3184, 677], 168.61066, 310, 5, 'Failure']","[[328, 91, 2701, 3184, 677], 168.61066, 310, 5, 'Failure']","[[328, 91, 2702, 12325, 10113, 5916, 3184, 677], 25.73387, 434, 8, 'Failure']"
12688,6153,7,"[[12688, 12315, 29, 6153], 0.00701, 224, 4, 'Success']","[[12688, 12315, 29, 6153], 0.00701, 224, 4, 'Success']","[[12688, 18, 6153], 1.00001, 80, 3, 'Success']","[[12688, 18, 6153], 1.00001, 80, 3, 'Success']","[[12688, 18, 6153], 1.00001, 80, 3, 'Success']","[[12688, 18, 6153], 1.00001, 80, 3, 'Success']","[[12688, 12315, 12325, 29, 6153], 0.00701, 258, 5, 'Success']"
4323,6177,85,"[[4323, 3083, 5965, 167, 6177], 0.25508000000000003, 254, 5, 'Success']","[[4323, 3083, 5965, 167, 6177], 0.25508000000000003, 254, 5, 'Success']","[[4323, 3083, 5965, 167, 6177], 0.25508000000000003, 254, 5, 'Success']","[[4323, 3083, 4682, 167, 6177], 0.25824, 248, 5, 'Success']","[[4323, 3083, 162, 600, 6177], 0.25535, 264, 5, 'Success']","[[4323, 3083, 162, 600, 6177], 0.25535, 264, 5, 'Success']","[[4323, 3083, 162, 600, 6177], 0.25535, 264, 5, 'Success']"
1141,7971,554,"[[1141, 1139, 6324, 4090, 4744, 7971], 0.00221, 200, 6, 'Success']","[[1141, 1139, 6324, 4090, 4744, 7971], 0.00221, 200, 6, 'Success']","[[1141, 1139, 3832, 167, 4744, 7971], 0.00775, 190, 6, 'Success']","[[1141, 1139, 194, 463, 7971], 1.99543, 160, 5, 'Failure']","[[1141, 1139, 8688, 463, 7971], 1.9398300000000002, 160, 5, 'Failure']","[[1141, 1139, 8688, 463, 7971], 1.9398300000000002, 160, 5, 'Failure']","[[1141, 1139, 6324, 4090, 4744, 7971], 0.00221, 200, 6, 'Success']"
9652,568,2780,"[[9652, 333, 18, 1273, 568], 2.2573399999999997, 264, 5, 'Success']","[[9652, 10516, 169, 131, 568], 2.38783, 138, 5, 'Success']","[[9652, 10516, 169, 131, 568], 2.38783, 138, 5, 'Failure']","[[9652, 333, 126, 131, 568], 3.3880500000000002, 368, 5, 'Failure']","[[9652, 10516, 169, 131, 568], 2.38783, 138, 5, 'Failure']","[[9652, 10516, 169, 131, 568], 2.38783, 138, 5, 'Failure']","[[9652, 10516, 6876, 167, 1273, 568], 1.29657, 200, 6, 'Success']"
