Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
8555,12895,50440,"[[8555, 855, 2666, 12895], 15.133009999999999, 95, 4, 'Success']","[[8555, 855, 2666, 12895], 15.133009999999999, 95, 4, 'Success']","[[8555, 11837, 18, 2666, 12895], 6.09445, 113, 5, 'Success']","[[8555, 308, 233, 2666, 12895], 5.750239999999999, 129, 5, 'Failure']","[[8555, 855, 2666, 12895], 15.133009999999999, 95, 4, 'Success']","[[8555, 855, 2666, 12895], 15.133009999999999, 95, 4, 'Success']","[[8555, 11837, 11654, 233, 2666, 12895], 5.699789999999999, 147, 6, 'Success']"
3437,3767,297372,"[[3437, 4792, 11067, 3767], 29.14317, 120, 4, 'Success']","[[3437, 4792, 11067, 3767], 29.14317, 120, 4, 'Success']","[[3437, 4792, 11067, 3767], 29.14317, 120, 4, 'Failure']","[[3437, 4792, 167, 11067, 3767], 15.16599, 150, 5, 'Failure']","[[3437, 4792, 11067, 3767], 29.14317, 120, 4, 'Failure']","[[3437, 4792, 11067, 3767], 29.14317, 120, 4, 'Failure']","[[3437, 1865, 529, 2909, 137, 12325, 11067, 3767], 16.465380000000003, 298, 8, 'Failure']"
5999,8039,4741889,"[[5999, 2359, 445, 8039], 599.47873, 120, 4, 'Failure']","[[5999, 2359, 445, 8039], 599.47873, 120, 4, 'Failure']","[[5999, 2359, 301, 445, 8039], 36.19328, 160, 5, 'Failure']","[[5999, 2359, 301, 445, 8039], 36.19328, 160, 5, 'Failure']","[[5999, 2359, 445, 8039], 599.47873, 120, 4, 'Failure']","[[5999, 2359, 445, 8039], 599.47873, 120, 4, 'Failure']","[[5999, 2359, 301, 445, 8039], 36.19328, 160, 5, 'Failure']"
3402,12302,19329890,"[[3402, 84, 6661, 12302], 39.6608, 114, 4, 'Failure']","[[3402, 60, 321, 1877, 3067, 12119, 12302], 5128.33944, 326, 7, 'Failure']","[[3402, 60, 173, 59, 398, 1877, 3067, 12119, 12302], 3214.36435, 258, 9, 'Failure']","[[3402, 167, 6661, 12302], 38.6608, 114, 4, 'Failure']","[[3402, 60, 321, 1877, 3067, 12119, 12302], 5128.33944, 326, 7, 'Failure']","[[3402, 60, 321, 1877, 3067, 12119, 12302], 5128.33944, 326, 7, 'Failure']","[[3402, 60, 321, 1877, 3067, 12119, 12302], 5128.33944, 326, 7, 'Failure']"
681,4947,3,"[[681, 2223, 4822, 4947], 0.0, 224, 4, 'Success']","[[681, 2223, 4822, 4947], 0.0, 224, 4, 'Success']","[[681, 2223, 4822, 4947], 0.0, 224, 4, 'Success']","[[681, 2223, 4822, 4947], 0.0, 224, 4, 'Success']","[[681, 2223, 4822, 4947], 0.0, 224, 4, 'Success']","[[681, 2223, 4822, 4947], 0.0, 224, 4, 'Success']","[[681, 2223, 4822, 4947], 0.0, 224, 4, 'Success']"
8360,242,45,"[[8360, 855, 12325, 600, 242], 0.14403000000000002, 154, 5, 'Success']","[[8360, 855, 12325, 600, 242], 0.14403000000000002, 154, 5, 'Success']","[[8360, 855, 12325, 600, 242], 0.14403000000000002, 154, 5, 'Success']","[[8360, 855, 12325, 600, 242], 0.14403000000000002, 154, 5, 'Success']","[[8360, 855, 12325, 600, 242], 0.14403000000000002, 154, 5, 'Success']","[[8360, 855, 12325, 600, 242], 0.14403000000000002, 154, 5, 'Success']","[[8360, 855, 6876, 167, 6722, 12325, 600, 242], 0.13533, 274, 8, 'Success']"
4694,4916,982,"[[4694, 3065, 4822, 4916], 0.50491, 224, 4, 'Success']","[[4694, 6184, 4822, 4916], 0.50491, 224, 4, 'Success']","[[4694, 6184, 4822, 4916], 0.50491, 224, 4, 'Success']","[[4694, 6184, 4822, 4916], 0.50491, 224, 4, 'Success']","[[4694, 6184, 4822, 4916], 0.50491, 224, 4, 'Success']","[[4694, 6184, 4822, 4916], 0.50491, 224, 4, 'Success']","[[4694, 855, 6876, 167, 2223, 4822, 4916], 0.00687, 334, 7, 'Success']"
9594,9544,2665,"[[9594, 167, 207, 9544], 50.005379999999995, 110, 4, 'Success']","[[9594, 167, 207, 9544], 50.005379999999995, 110, 4, 'Success']","[[9594, 167, 207, 9544], 50.005379999999995, 110, 4, 'Success']","[[9594, 167, 207, 9544], 50.005379999999995, 110, 4, 'Success']","[[9594, 167, 207, 9544], 50.005379999999995, 110, 4, 'Success']","[[9594, 167, 207, 9544], 50.005379999999995, 110, 4, 'Success']","[[9594, 167, 3642, 207, 9544], 50.005379999999995, 150, 5, 'Success']"
12334,12131,43374,"[[12334, 886, 2651, 12131], 7.55048, 120, 4, 'Success']","[[12334, 886, 2651, 12131], 7.55048, 120, 4, 'Success']","[[12334, 886, 2651, 12131], 7.55048, 120, 4, 'Failure']","[[12334, 886, 2651, 12131], 7.55048, 120, 4, 'Success']","[[12334, 886, 2651, 12131], 7.55048, 120, 4, 'Failure']","[[12334, 886, 2651, 12131], 7.55048, 120, 4, 'Failure']","[[12334, 886, 11330, 3642, 167, 6722, 12325, 9658, 2651, 12131], 7.59386, 354, 10, 'Failure']"
1977,503,383086,"[[1977, 32, 736, 503], 193.54369, 224, 4, 'Failure']","[[1977, 32, 321, 78, 503], 216.87508, 264, 5, 'Failure']","[[1977, 9459, 167, 78, 503], 23.70284, 150, 5, 'Failure']","[[1977, 2323, 321, 78, 503], 26.085949999999997, 160, 5, 'Failure']","[[1977, 2323, 321, 78, 503], 26.085949999999997, 160, 5, 'Failure']","[[1977, 2323, 321, 78, 503], 26.085949999999997, 160, 5, 'Failure']","[[1977, 2323, 321, 78, 503], 26.085949999999997, 160, 5, 'Failure']"
2714,12197,3162400,"[[2714, 445, 321, 12197], 8.3248, 120, 4, 'Failure']","[[2714, 612, 32, 12197], 1583.2015800000001, 224, 4, 'Failure']","[[2714, 445, 321, 12197], 8.3248, 120, 4, 'Failure']","[[2714, 445, 321, 12197], 8.3248, 120, 4, 'Failure']","[[2714, 612, 32, 12197], 1583.2015800000001, 224, 4, 'Failure']","[[2714, 612, 32, 12197], 1583.2015800000001, 224, 4, 'Failure']","[[2714, 612, 3134, 321, 12197], 88.38498000000001, 160, 5, 'Failure']"
18,5434,14389040,"[[18, 32, 5434], 7181.13096, 184, 3, 'Failure']","[[18, 445, 32, 5434], 7196.52718, 224, 4, 'Failure']","[[18, 445, 32, 5434], 7196.52718, 224, 4, 'Failure']","[[18, 445, 32, 5434], 7196.52718, 224, 4, 'Failure']","[[18, 445, 32, 5434], 7196.52718, 224, 4, 'Failure']","[[18, 445, 32, 5434], 7196.52718, 224, 4, 'Failure']","[[18, 445, 32, 5434], 7196.52718, 224, 4, 'Failure']"
