Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
7466,2869,8,"[[7466, 6274, 2, 2869], 0.024, 202, 4, 'Success']","[[7466, 6274, 2, 2869], 0.024, 202, 4, 'Success']","[[7466, 6274, 2, 2869], 0.024, 202, 4, 'Success']","[[7466, 6274, 2, 2869], 0.024, 202, 4, 'Success']","[[7466, 6274, 2, 2869], 0.024, 202, 4, 'Success']","[[7466, 6274, 2, 2869], 0.024, 202, 4, 'Success']","[[7466, 6274, 2, 2869], 0.024, 202, 4, 'Success']"
11155,292,76,"[[11155, 11057, 3642, 167, 292], 0.22808, 264, 5, 'Success']","[[11155, 11057, 3642, 167, 292], 0.22808, 264, 5, 'Success']","[[11155, 11057, 3642, 167, 292], 0.22808, 264, 5, 'Success']","[[11155, 11057, 124, 12325, 292], 0.24553, 258, 5, 'Success']","[[11155, 11057, 3642, 167, 292], 0.22808, 264, 5, 'Success']","[[11155, 11057, 3642, 167, 292], 0.22808, 264, 5, 'Success']","[[11155, 11057, 3642, 167, 292], 0.22808, 264, 5, 'Success']"
4062,9720,122,"[[4062, 3083, 2633, 314, 9720], 0.37192000000000003, 368, 5, 'Success']","[[4062, 3083, 2633, 314, 9720], 0.37192000000000003, 368, 5, 'Success']","[[4062, 3083, 5965, 609, 9720], 0.37823999999999997, 264, 5, 'Success']","[[4062, 3083, 9281, 314, 9720], 0.44375, 368, 5, 'Success']","[[4062, 3083, 2633, 314, 9720], 0.37192000000000003, 368, 5, 'Success']","[[4062, 3083, 2633, 314, 9720], 0.37192000000000003, 368, 5, 'Success']","[[4062, 3083, 5965, 167, 11654, 308, 11837, 314, 9720], 0.36837, 474, 9, 'Success']"
4798,1268,7320,,,,,,,
1425,1273,89519,"[[1425, 1424, 1534, 167, 1273], 2.26856, 160, 5, 'Failure']","[[1425, 1424, 21, 233, 1273], 12.2781, 258, 5, 'Failure']","[[1425, 1424, 1534, 167, 1273], 2.26856, 160, 5, 'Failure']","[[1425, 1424, 21, 1577, 167, 1273], 2.7161600000000004, 200, 6, 'Failure']","[[1425, 1424, 1534, 167, 1273], 2.26856, 160, 5, 'Failure']","[[1425, 1424, 1534, 167, 1273], 2.26856, 160, 5, 'Failure']","[[1425, 1424, 21, 1577, 167, 1273], 2.7161600000000004, 200, 6, 'Failure']"
708,11485,163690,"[[708, 348, 167, 11485], 16.532709999999998, 670, 4, 'Failure']","[[708, 149, 855, 11485], 32.90272, 224, 4, 'Failure']","[[708, 149, 11837, 167, 11485], 1.3273799999999998, 128, 5, 'Failure']","[[708, 149, 4482, 167, 11485], 0.65576, 254, 5, 'Failure']","[[708, 348, 167, 11485], 16.532709999999998, 670, 4, 'Failure']","[[708, 348, 167, 11485], 16.532709999999998, 670, 4, 'Failure']","[[708, 149, 12823, 167, 11485], 1.4273799999999999, 150, 5, 'Failure']"
3894,12720,1820558,"[[3894, 3277, 612, 12720], 2.82056, 120, 4, 'Failure']","[[3894, 32, 612, 12720], 912.28041, 224, 4, 'Failure']","[[3894, 3277, 321, 11837, 18, 12720], 5.64112, 178, 6, 'Failure']","[[3894, 3277, 612, 12720], 2.82056, 120, 4, 'Failure']","[[3894, 32, 612, 12720], 912.28041, 224, 4, 'Failure']","[[3894, 32, 612, 12720], 912.28041, 224, 4, 'Failure']","[[3894, 3277, 3183, 1983, 60, 177, 12720], 107.84367, 218, 7, 'Failure']"
3872,5855,10677332,"[[3872, 174, 167, 5855], 600.18118, 110, 4, 'Failure']","[[3872, 174, 177, 1011, 5855], 2833.9664199999997, 138, 5, 'Failure']","[[3872, 174, 175, 50, 5855], 589.50326, 116, 5, 'Failure']","[[3872, 510, 5307, 321, 5855], 35.03203, 160, 5, 'Failure']","[[3872, 174, 177, 1011, 5855], 2833.9664199999997, 138, 5, 'Failure']","[[3872, 174, 177, 1011, 5855], 2833.9664199999997, 138, 5, 'Failure']","[[3872, 174, 177, 1011, 5855], 2833.9664199999997, 138, 5, 'Failure']"
9040,1378,4,"[[9040, 8768, 2223, 1378], 0.01295, 224, 4, 'Success']","[[9040, 8768, 2223, 1378], 0.01295, 224, 4, 'Success']","[[9040, 8768, 2223, 1378], 0.01295, 224, 4, 'Success']","[[9040, 8768, 2223, 1378], 0.01295, 224, 4, 'Success']","[[9040, 8768, 2223, 1378], 0.01295, 224, 4, 'Success']","[[9040, 8768, 2223, 1378], 0.01295, 224, 4, 'Success']","[[9040, 8768, 7218, 8301, 137, 12325, 167, 7042, 2232, 9280, 1378], 0.01218, 602, 11, 'Success']"
845,6325,58,"[[845, 801, 1139, 6324, 6325], 0.17475, 160, 5, 'Success']","[[845, 801, 1139, 6324, 6325], 0.17475, 160, 5, 'Success']","[[845, 801, 1139, 6324, 6325], 0.17475, 160, 5, 'Success']","[[845, 801, 1139, 6324, 6325], 0.17475, 160, 5, 'Success']","[[845, 801, 1139, 6324, 6325], 0.17475, 160, 5, 'Success']","[[845, 801, 1139, 6324, 6325], 0.17475, 160, 5, 'Success']","[[845, 801, 2680, 600, 2654, 5199, 6324, 6325], 0.0008100000000000001, 280, 8, 'Success']"
9049,4742,913,"[[9049, 8768, 8688, 48, 4742], 2.9130900000000004, 264, 5, 'Success']","[[9049, 8768, 2, 48, 4742], 2.92216, 242, 5, 'Success']","[[9049, 8768, 2, 48, 4742], 2.92216, 242, 5, 'Success']","[[9049, 8768, 2223, 48, 4742], 3.66398, 264, 5, 'Success']","[[9049, 8768, 2, 48, 4742], 2.92216, 242, 5, 'Success']","[[9049, 8768, 2, 48, 4742], 2.92216, 242, 5, 'Success']","[[9049, 8768, 7218, 8301, 137, 12325, 48, 4742], 2.83057, 492, 8, 'Success']"
8033,8141,7831,"[[8033, 1139, 3781, 609, 8141], 0.8301, 160, 5, 'Success']","[[8033, 1139, 3781, 609, 8141], 0.8301, 160, 5, 'Success']","[[8033, 1139, 3781, 609, 8141], 0.8301, 160, 5, 'Success']","[[8033, 1139, 6184, 609, 8141], 1.34576, 160, 5, 'Success']","[[8033, 1139, 3781, 609, 8141], 0.8301, 160, 5, 'Success']","[[8033, 1139, 3781, 609, 8141], 0.8301, 160, 5, 'Success']","[[8033, 1139, 6324, 5199, 12325, 5899, 8141], 0.03132, 338, 7, 'Success']"
12079,11608,80918,"[[12079, 454, 18, 11608], 2.16184, 120, 4, 'Success']","[[12079, 12064, 167, 11608], 9.172730000000001, 110, 4, 'Success']","[[12079, 454, 2584, 11608], 2.8901000000000003, 120, 4, 'Success']","[[12079, 454, 2584, 11608], 2.8901000000000003, 120, 4, 'Success']","[[12079, 454, 2584, 11608], 2.8901000000000003, 120, 4, 'Success']","[[12079, 454, 2584, 11608], 2.8901000000000003, 120, 4, 'Success']","[[12079, 12064, 11910, 12148, 12325, 11608], 2.16184, 188, 6, 'Success']"
2838,6214,429863,"[[2838, 2854, 2877, 6214], 19.07344, 120, 4, 'Failure']","[[2838, 2854, 2877, 6214], 19.07344, 120, 4, 'Failure']","[[2838, 2854, 2877, 6214], 19.07344, 120, 4, 'Failure']","[[2838, 2854, 6562, 2189, 321, 6214], 6.28959, 200, 6, 'Failure']","[[2838, 2854, 2877, 6214], 19.07344, 120, 4, 'Failure']","[[2838, 2854, 2877, 6214], 19.07344, 120, 4, 'Failure']","[[2838, 2854, 6562, 2189, 321, 6214], 6.28959, 200, 6, 'Failure']"
11916,577,3740631,"[[11916, 261, 507, 577], 1598.44939, 120, 4, 'Failure']","[[11916, 261, 507, 577], 1598.44939, 120, 4, 'Failure']","[[11916, 261, 3292, 48, 577], 1099.84808, 140, 5, 'Failure']","[[11916, 261, 9709, 12325, 612, 442, 577], 29.184469999999997, 234, 7, 'Failure']","[[11916, 261, 507, 577], 1598.44939, 120, 4, 'Failure']","[[11916, 261, 507, 577], 1598.44939, 120, 4, 'Failure']","[[11916, 261, 507, 174, 173, 88, 294, 577], 1104.0851400000001, 236, 8, 'Failure']"
3989,67,11087301,"[[3989, 173, 67], 0.0, 58, 3, 'Failure']","[[3989, 173, 175, 67], 0.0, 76, 4, 'Failure']","[[3989, 173, 175, 67], 0.0, 76, 4, 'Failure']","[[3989, 173, 175, 67], 0.0, 76, 4, 'Failure']","[[3989, 173, 175, 67], 0.0, 76, 4, 'Failure']","[[3989, 173, 175, 67], 0.0, 76, 4, 'Failure']","[[3989, 173, 175, 67], 0.0, 76, 4, 'Failure']"
3718,56,10,"[[3718, 3083, 4682, 56], 0.03016, 218, 4, 'Success']","[[3718, 3083, 4682, 56], 0.03016, 218, 4, 'Success']","[[3718, 3083, 4682, 56], 0.03016, 218, 4, 'Success']","[[3718, 3083, 4682, 56], 0.03016, 218, 4, 'Success']","[[3718, 3083, 4682, 56], 0.03016, 218, 4, 'Success']","[[3718, 3083, 4682, 56], 0.03016, 218, 4, 'Success']","[[3718, 3083, 60, 177, 56], 0.03, 220, 5, 'Success']"
7369,12641,87,"[[7369, 6274, 5043, 12641], 0.26379, 224, 4, 'Success']","[[7369, 6274, 5043, 12641], 0.26379, 224, 4, 'Success']","[[7369, 6274, 5043, 12641], 0.26379, 224, 4, 'Success']","[[7369, 6274, 5043, 12641], 0.26379, 224, 4, 'Success']","[[7369, 6274, 5043, 12641], 0.26379, 224, 4, 'Success']","[[7369, 6274, 5043, 12641], 0.26379, 224, 4, 'Success']","[[7369, 6274, 3642, 167, 7042, 12641], 0.26109, 294, 6, 'Success']"
5570,4740,459,"[[5570, 609, 1969, 855, 4740], 0.09272000000000001, 160, 5, 'Success']","[[5570, 609, 1969, 855, 4740], 0.09272000000000001, 160, 5, 'Success']","[[5570, 609, 1969, 855, 4740], 0.09272000000000001, 160, 5, 'Success']","[[5570, 609, 4764, 855, 4740], 0.20475000000000004, 160, 5, 'Success']","[[5570, 609, 1969, 855, 4740], 0.09272000000000001, 160, 5, 'Success']","[[5570, 609, 1969, 855, 4740], 0.09272000000000001, 160, 5, 'Success']","[[5570, 3254, 3838, 3782, 1579, 3778, 12325, 855, 4740], 0.09731000000000001, 292, 9, 'Success']"
4920,9808,1598,"[[4920, 4822, 10113, 18, 9808], 5.7985999999999995, 264, 5, 'Success']","[[4920, 4822, 10113, 18, 9808], 5.7985999999999995, 264, 5, 'Success']","[[4920, 4822, 10113, 18, 9808], 5.7985999999999995, 264, 5, 'Success']","[[4920, 4822, 4682, 18, 9808], 5.86918, 258, 5, 'Success']","[[4920, 4822, 10113, 18, 9808], 5.7985999999999995, 264, 5, 'Success']","[[4920, 4822, 10113, 18, 9808], 5.7985999999999995, 264, 5, 'Success']","[[4920, 4822, 10113, 12325, 11848, 11312, 9808], 4.795599999999999, 332, 7, 'Success']"
3850,321,38954,"[[3850, 115, 60, 321], 4.78205, 114, 4, 'Success']","[[3850, 115, 60, 321], 4.78205, 114, 4, 'Success']","[[3850, 115, 1832, 167, 321], 1.16367, 138, 5, 'Success']","[[3850, 115, 60, 321], 4.78205, 114, 4, 'Success']","[[3850, 115, 60, 321], 4.78205, 114, 4, 'Success']","[[3850, 115, 60, 321], 4.78205, 114, 4, 'Success']","[[3850, 115, 233, 6876, 167, 321], 0.70117, 178, 6, 'Success']"
5870,3969,291934,"[[5870, 2, 612, 3969], 1.29193, 98, 4, 'Failure']","[[5870, 3052, 612, 3969], 10.049990000000001, 120, 4, 'Failure']","[[5870, 2, 612, 3969], 1.29193, 98, 4, 'Failure']","[[5870, 2, 321, 445, 3969], 2.58387, 138, 5, 'Success']","[[5870, 3052, 612, 3969], 10.049990000000001, 120, 4, 'Failure']","[[5870, 3052, 612, 3969], 10.049990000000001, 120, 4, 'Failure']","[[5870, 3052, 6184, 18, 445, 3969], 13.30171, 200, 6, 'Failure']"
10133,172,3524195,"[[10133, 175, 172], 0.0, 58, 3, 'Failure']","[[10133, 175, 172], 0.0, 58, 3, 'Failure']","[[10133, 175, 172], 0.0, 58, 3, 'Failure']","[[10133, 175, 173, 172], 0.0, 76, 4, 'Failure']","[[10133, 175, 172], 0.0, 58, 3, 'Failure']","[[10133, 175, 172], 0.0, 58, 3, 'Failure']","[[10133, 175, 173, 172], 0.0, 76, 4, 'Failure']"
