,amount,LNDfee,LNDdly,LNDpthlnt,LNDtp,CLNfee,CLNdly,CLNpthlnt,CLNtp,LDKfee,LDKdly,LDKpthlnt,LDKtp,Eclair_case1fee,Eclair_case1dly,Eclair_case1pthlnt,Eclair_case1tp,Eclair_case2fee,Eclair_case2dly,Eclair_case2pthlnt,Eclair_case2tp,Eclair_case3fee,Eclair_case3dly,Eclair_case3pthlnt,Eclair_case3tp
5670,7937,25.06574,160,5,Success,25.06574,160,5,Success,25.834880000000002,160,5,Success,25.06574,160,5,Success,25.06574,160,5,Success,24.85876,258,8,Success
5671,231358,163.97385,224,4,Failure,163.97385,224,4,Failure,6.1568000000000005,200,6,Failure,163.97385,224,4,Failure,163.97385,224,4,Failure,163.97385,224,4,Failure
5672,247749,378.74851,328,4,Failure,378.74851,328,4,Failure,33.494499999999995,270,8,Success,56.536680000000004,160,5,Failure,56.536680000000004,160,5,Failure,62.483790000000006,178,6,Failure
5673,1832,0.31328,120,4,Success,0.31328,120,4,Success,1.4178199999999999,142,5,Success,0.31328,120,4,Success,0.31328,120,4,Success,0.19235,230,7,Success
5674,12754,0.0,184,3,Success,0.0,184,3,Failure,0.0,184,3,Failure,0.0,184,3,Failure,0.0,184,3,Failure,0.0,184,3,Failure
5675,198584,1.59775,224,4,Success,1.59775,224,4,Failure,1.59775,224,4,Failure,1.59775,224,4,Failure,1.59775,224,4,Failure,2.79634,282,6,Failure
5676,695490,143.48966000000001,120,4,Failure,143.48966000000001,120,4,Failure,143.48966000000001,120,4,Failure,290.82307000000003,154,5,Failure,290.82307000000003,154,5,Failure,172.86852,308,9,Failure
5677,98299,29.623820000000002,120,4,Failure,29.623820000000002,120,4,Failure,10.84701,280,8,Failure,29.623820000000002,120,4,Failure,29.623820000000002,120,4,Failure,11.748709999999999,280,8,Failure
5678,1111,1.8111199999999998,264,5,Success,1.8111199999999998,264,5,Success,1.8111199999999998,264,5,Success,1.8111199999999998,264,5,Success,1.8111199999999998,264,5,Success,1.04877,336,6,Success
5679,45815,8.62764,154,5,Success,8.62764,154,5,Failure,7.7914900000000005,206,7,Failure,11.74392,160,5,Failure,11.74392,160,5,Failure,8.975850000000001,366,11,Failure
5680,55064,30.64221,264,5,Success,30.64221,264,5,Failure,4.27534,240,7,Failure,30.64221,264,5,Failure,30.64221,264,5,Failure,5.26652,218,7,Success
5681,36047,7.596900000000001,190,6,Success,2.46862,168,6,Failure,2.46862,168,6,Failure,2.7883899999999997,200,6,Failure,2.7883899999999997,200,6,Failure,2.9335799999999996,320,9,Failure
5682,47311,8.13789,258,5,Failure,6.43447,258,5,Failure,5.06231,326,7,Failure,9.34768,258,5,Failure,9.34768,258,5,Failure,5.10963,328,7,Failure
5683,1242139,248.4278,80,3,Failure,248.4278,80,3,Failure,5.72642,160,5,Failure,2300.1565100000003,264,5,Success,2300.1565100000003,264,5,Success,1557.3660800000002,200,6,Success
5684,156589,96.9614,224,4,Success,96.9614,224,4,Success,11.1447,304,6,Failure,83.19157999999999,160,5,Failure,83.19157999999999,160,5,Failure,13.88137,200,6,Failure
5686,208762,50.80942,120,4,Failure,50.80942,120,4,Failure,212.01583,160,5,Success,50.80942,120,4,Failure,50.80942,120,4,Failure,32.5567,200,6,Failure
5687,2981,11.394499999999999,368,5,Success,11.47099,264,5,Success,10.84305,332,7,Success,11.394499999999999,368,5,Success,11.394499999999999,368,5,Success,10.24498,442,7,Success
5688,6242,8.793940000000001,264,5,Failure,8.793940000000001,264,5,Failure,1.03321,448,7,Success,1.55618,408,6,Success,1.55618,408,6,Success,1.03121,414,9,Success
5689,17641,6.5637799999999995,160,5,Success,4.85231,160,5,Success,4.85231,160,5,Success,6.5637799999999995,160,5,Success,6.5637799999999995,160,5,Success,4.8523000000000005,310,9,Success
5690,3550,2.0071,224,4,Success,2.0071,224,4,Success,2.0071,224,4,Success,2.0071,224,4,Success,2.0071,224,4,Success,2.0141999999999998,448,10,Success
5691,29807,5.0086200000000005,120,4,Success,5.0086200000000005,120,4,Success,2.1788499999999997,160,5,Success,5.0086200000000005,120,4,Success,5.0086200000000005,120,4,Success,2.1788499999999997,200,6,Success
5692,3678,1.16919,254,5,Success,1.16919,254,5,Success,1.16919,254,5,Success,1.16919,254,5,Success,1.16919,254,5,Success,1.16919,254,5,Success
5693,152343,91.95657,224,4,Failure,91.95657,224,4,Failure,80.3724,264,5,Failure,95.4623,218,4,Failure,95.4623,218,4,Failure,83.28699000000002,304,6,Success
5694,57179,64.95996,120,4,Failure,64.95996,120,4,Failure,2.74334,184,6,Success,8.34705,154,5,Failure,8.34705,154,5,Failure,3.2007899999999996,194,6,Failure
5695,14353,3.20526,160,5,Success,3.20526,160,5,Success,2.77513,188,6,Success,3.20526,160,5,Success,3.20526,160,5,Success,1.1291800000000003,308,9,Success
5696,14419,5.33169,304,6,Failure,6.269070000000001,200,6,Failure,4.475890000000001,228,7,Failure,5.33169,304,6,Failure,5.33169,304,6,Failure,3.79415,360,10,Failure
5697,16824,17.84084,264,5,Failure,17.84084,264,5,Failure,1.0841100000000001,282,6,Failure,17.84084,264,5,Failure,17.84084,264,5,Failure,1.0841100000000001,344,7,Failure
5698,13150,40.466190000000005,264,5,Failure,40.466190000000005,264,5,Failure,41.01836,320,7,Failure,40.466190000000005,264,5,Failure,40.466190000000005,264,5,Failure,40.466190000000005,314,6,Failure
5699,37697,8.5771,80,3,Success,8.5771,80,3,Success,2.4900800000000003,160,5,Success,8.5771,80,3,Success,8.5771,80,3,Success,2.33929,240,7,Success
5700,12956,39.884,224,4,Failure,39.884,224,4,Failure,39.884,224,4,Failure,39.884,224,4,Failure,39.884,224,4,Failure,38.883,558,11,Failure
5701,178819,91.30414,214,4,Success,91.30414,214,4,Failure,91.30414,214,4,Failure,91.40959000000001,224,4,Failure,91.40959000000001,224,4,Failure,91.40959000000001,224,4,Failure
5702,467702,29.52991,120,4,Failure,3.87081,120,4,Failure,3.87081,120,4,Failure,147.00037,160,5,Failure,147.00037,160,5,Failure,61.867889999999996,240,7,Failure
5703,53453,162.95173999999997,218,4,Success,162.95173999999997,218,4,Failure,162.95173999999997,218,4,Success,162.95173999999997,218,4,Failure,162.95173999999997,218,4,Failure,162.28594,402,6,Success
5704,500455,231.47001,120,4,Failure,231.47001,120,4,Failure,3.0018399999999996,228,7,Failure,231.47001,138,5,Failure,231.47001,138,5,Failure,231.47001,138,5,Failure
5705,17292,1.37883,144,5,Success,1.13833,150,5,Success,1.43329,182,6,Success,1.15562,154,5,Success,1.15562,154,5,Success,1.03458,254,7,Success
5706,780,3.41901,114,4,Success,3.41901,114,4,Success,3.36034,126,5,Success,3.41901,114,4,Success,3.41901,114,4,Success,3.3423399999999996,188,6,Success
5707,40369,123.19098,264,5,Failure,123.19098,264,5,Failure,124.12228,258,5,Failure,123.19098,264,5,Failure,123.19098,264,5,Failure,123.19098,264,5,Failure
5708,57106,73.39765,120,4,Success,73.39765,120,4,Success,61.021370000000005,260,6,Failure,73.39765,120,4,Success,73.39765,120,4,Success,62.36442000000001,240,7,Success
5709,22835,69.53091,264,5,Failure,69.53091,264,5,Failure,69.70125999999999,258,5,Failure,69.53091,264,5,Failure,69.53091,264,5,Failure,69.53091,388,8,Failure
5710,1661,12.116380000000001,160,5,Success,12.116380000000001,160,5,Success,7.95114,608,7,Success,8.37317,200,6,Success,8.37317,200,6,Success,7.149029999999999,417,9,Success
5711,25721,15.88625,224,4,Success,15.88625,224,4,Success,2.05344,264,5,Success,2.05344,264,5,Success,2.05344,264,5,Success,2.07916,272,6,Success
5712,23072,0.0,184,3,Success,0.0,184,3,Failure,0.0,184,3,Failure,0.0,184,3,Failure,0.0,184,3,Failure,0.0,184,3,Failure
5713,14665,1.01466,472,5,Failure,1.01466,472,5,Failure,1.01466,472,5,Failure,1.01466,472,5,Failure,1.01466,472,5,Failure,1.01466,472,5,Failure
5714,723541,19.23015,74,3,Success,19.23015,74,3,Success,3.44708,194,6,Failure,19.23015,74,3,Success,19.23015,74,3,Success,23.42982,120,4,Failure
5715,125538,1.12554,160,5,Success,1.12554,160,5,Failure,0.12754000000000001,304,6,Failure,1.12554,160,5,Failure,1.12554,160,5,Failure,1.12554,160,5,Failure
5716,24705,86.60927,414,5,Success,86.60927,414,5,Failure,15.90799,228,7,Success,16.6608,200,6,Success,16.6608,200,6,Failure,15.68552,208,7,Failure
5717,7582,155.59041000000002,114,4,Success,155.59041000000002,114,4,Success,3.0379099999999997,154,5,Success,3.0227399999999998,160,5,Success,3.0227399999999998,160,5,Success,3.0227399999999998,160,5,Success
5718,120402,12.95769,120,4,Success,12.95769,120,4,Success,2.9816000000000003,154,5,Failure,12.95769,120,4,Success,12.95769,120,4,Failure,2.4826,280,8,Failure
5719,51720,85.65869,368,5,Failure,85.65869,368,5,Failure,60.490140000000004,194,6,Failure,60.490140000000004,194,6,Failure,60.490140000000004,194,6,Failure,59.54092,264,8,Failure
5720,2112,6.336,224,4,Success,6.336,224,4,Success,6.336,224,4,Success,6.336,224,4,Success,6.336,224,4,Success,6.336,224,4,Success
5721,2005,12.60426,120,4,Success,12.60426,120,4,Success,2.57547,154,5,Success,1.5774000000000001,160,5,Success,1.5774000000000001,160,5,Success,1.44312,224,7,Success
5722,7599,11.6591,152,5,Success,11.747789999999998,138,5,Failure,11.01996,182,6,Failure,11.6591,152,5,Failure,11.6591,152,5,Failure,10.65649,298,9,Failure
5723,144743,188.48814000000002,218,4,Failure,269.86114,114,4,Success,37.925869999999996,184,6,Success,41.25102999999999,154,5,Success,41.25102999999999,154,5,Success,41.25102999999999,154,5,Failure
5724,315553,101.93137999999999,80,3,Failure,101.93137999999999,80,3,Failure,3.5254299999999996,264,5,Failure,101.93137999999999,80,3,Failure,101.93137999999999,80,3,Failure,66.31993,160,5,Success
5725,290499,233.15249,184,3,Failure,233.15249,184,3,Failure,17.39759,154,5,Success,106.67353,120,4,Success,106.67353,120,4,Success,19.68721,200,6,Success
5726,4137,14.08597,264,5,Success,13.67305,264,5,Success,12.800699999999999,408,6,Success,13.67305,264,5,Success,13.67305,264,5,Failure,12.45665,368,8,Success
5727,2489,1.5251800000000002,120,4,Success,1.5251800000000002,120,4,Success,1.4268800000000001,408,6,Success,1.5251800000000002,120,4,Success,1.5251800000000002,120,4,Success,1.25886,338,7,Success
5728,25995,0.0,328,4,Failure,0.0,328,4,Failure,0.0,328,4,Failure,0.0,328,4,Failure,0.0,328,4,Failure,0.0,328,4,Failure
5729,229951,138.75222,184,3,Failure,138.75222,184,3,Failure,3.15737,254,5,Failure,36.95292,120,4,Failure,36.95292,120,4,Failure,3.75942,150,5,Failure
5730,204621,41.947509999999994,500,4,Failure,41.947509999999994,500,4,Failure,1.22773,570,6,Success,37.833569999999995,644,5,Success,37.833569999999995,644,5,Success,1.22773,570,6,Success
5731,9650,3.7118200000000003,160,5,Success,3.7118200000000003,160,5,Success,1.97465,194,6,Success,3.7118200000000003,160,5,Success,3.7118200000000003,160,5,Success,1.97465,194,6,Failure
5732,32890,100.23581,368,5,Failure,100.03588,264,5,Failure,99.84998,408,6,Failure,100.4514,254,5,Failure,100.4514,254,5,Failure,99.03288,418,9,Failure
5733,302973,61.89783,80,3,Success,61.89783,80,3,Success,4.01488,154,5,Failure,61.89783,80,3,Success,61.89783,80,3,Failure,4.63569,160,5,Failure
5734,32861,8.605269999999999,264,5,Success,8.605269999999999,264,5,Failure,8.605269999999999,264,5,Failure,8.605269999999999,264,5,Failure,8.605269999999999,264,5,Failure,8.605269999999999,264,5,Failure
5735,1205,3.21806,224,4,Success,3.21806,224,4,Success,3.21806,224,4,Success,3.21806,224,4,Success,3.21806,224,4,Success,3.21806,224,4,Success
5736,68460,241.71272000000002,224,4,Failure,241.71272000000002,224,4,Failure,241.71272000000002,224,4,Failure,241.71272000000002,224,4,Failure,241.71272000000002,224,4,Failure,241.71272000000002,264,5,Failure
5737,3313,10.48761,120,4,Failure,10.48761,120,4,Failure,1.78623,188,6,Failure,1.3346099999999999,160,5,Failure,1.3346099999999999,160,5,Failure,0.34124,240,7,Failure
5738,15014,5.04786,200,6,Success,5.04786,200,6,Success,5.03284,234,7,Success,5.04786,200,6,Success,5.04786,200,6,Success,5.03284,234,7,Success
5739,22600,142.05837,408,6,Success,148.88099,304,6,Failure,138.08225000000002,344,7,Failure,148.88099,304,6,Failure,148.88099,304,6,Failure,138.30962000000002,572,13,Failure
5740,20232,65.40402,408,6,Success,65.80997,304,6,Success,66.28524999999999,402,6,Success,65.80997,304,6,Success,65.80997,304,6,Success,64.79512,532,9,Success
5741,19765,5.961259999999999,264,5,Failure,6.91775,242,5,Failure,1.04053,282,6,Success,7.09569,264,5,Success,7.09569,264,5,Failure,1.0603,344,7,Failure
5742,654052,1.65405,114,4,Failure,1.65405,114,4,Failure,1.65405,114,4,Failure,654.552,264,4,Failure,654.552,264,4,Failure,1.65405,154,5,Failure
5743,2522400,147.12707999999998,120,4,Failure,147.12707999999998,120,4,Failure,16.35943,332,7,Failure,196.95569999999998,160,5,Failure,196.95569999999998,160,5,Failure,193.43308000000002,156,6,Success
5744,4094317,759.28718,80,3,Failure,759.28718,80,3,Failure,238.47213000000002,258,5,Failure,1086.4358900000002,268,5,Failure,1086.4358900000002,268,5,Failure,855.34626,230,8,Failure
5745,164964,47.788320000000006,264,5,Failure,47.788320000000006,264,5,Failure,4.9908,298,6,Failure,47.788320000000006,264,5,Failure,47.788320000000006,264,5,Failure,4.659870000000001,212,7,Failure
5746,10836,65.11352,296,5,Success,65.17893000000001,264,5,Failure,65.33155000000001,264,5,Failure,65.17893000000001,264,5,Failure,65.17893000000001,264,5,Failure,65.17893000000001,264,5,Failure
5747,10923,3.5996900000000003,110,4,Success,3.5996900000000003,110,4,Success,1.67823,288,6,Success,3.5996900000000003,110,4,Success,3.5996900000000003,110,4,Success,1.5799100000000001,294,6,Success
5748,13155,1.4075999999999997,160,5,Success,1.4075999999999997,160,5,Success,1.4075999999999997,160,5,Success,1.4075999999999997,160,5,Success,1.4075999999999997,160,5,Failure,1.3822899999999998,240,7,Failure
5749,6105,37.7248,160,5,Failure,37.7248,160,5,Failure,37.7248,160,5,Failure,37.7248,160,5,Failure,37.7248,160,5,Failure,37.7248,160,5,Failure
5750,19883,60.67194,242,5,Success,60.67194,242,5,Success,59.6909,368,5,Failure,60.71383,368,5,Success,60.71383,368,5,Success,60.06938,412,9,Failure
5751,4094981,410.4981,40,2,Failure,410.4981,40,2,Failure,28.569969999999998,344,7,Failure,410.4981,40,2,Failure,410.4981,40,2,Failure,410.4981,40,2,Failure
5752,58675,6.5358,98,4,Failure,6.5358,98,4,Failure,6.5358,98,4,Failure,6.5358,98,4,Failure,6.5358,98,4,Failure,6.5358,98,4,Failure
5753,39318,35.56976,122,4,Success,35.56976,122,4,Success,23.80616,162,5,Failure,35.56976,122,4,Success,35.56976,122,4,Success,23.609449999999995,276,8,Success
5754,1397,5.23444,224,4,Success,5.23444,224,4,Success,5.23444,224,4,Success,5.23444,224,4,Success,5.23444,224,4,Success,5.23444,224,4,Success
5755,18342,29.52318,224,4,Success,29.52318,224,4,Success,2.09171,160,5,Success,2.09171,160,5,Success,2.09171,160,5,Success,1.5741399999999999,268,8,Success
5756,17999,2.89001,98,4,Success,2.89001,98,4,Success,2.89001,98,4,Success,2.89001,98,4,Success,2.89001,98,4,Success,2.45002,356,8,Success
5757,77168,9.87116,160,5,Failure,10.10234,154,5,Failure,10.10234,154,5,Failure,10.94834,160,5,Failure,10.94834,160,5,Failure,8.02551,274,8,Failure
5758,31952,1.03195,184,3,Failure,1.03195,184,3,Failure,1.03195,184,3,Failure,1.03195,184,3,Failure,1.03195,184,3,Failure,1.03195,184,3,Failure
5759,89101,97.25871,98,4,Failure,97.25871,98,4,Failure,97.25871,98,4,Failure,98.34895,154,5,Failure,98.34895,154,5,Failure,97.25871,116,5,Success
5760,4509,2.04961,290,5,Success,2.04961,236,5,Failure,2.0901899999999998,230,5,Failure,2.0551199999999996,258,5,Success,2.0551199999999996,258,5,Success,2.05412,328,7,Success
5761,34521,104.38125000000001,368,5,Failure,104.59762,160,5,Failure,104.63224000000001,160,5,Failure,105.63225,264,5,Failure,105.63225,264,5,Failure,104.77074,234,7,Failure
5762,117625,2.3233800000000002,224,4,Failure,2.3233800000000002,224,4,Failure,1.4938899999999997,258,5,Failure,4.76401,224,4,Failure,4.76401,224,4,Failure,1.6938799999999998,272,6,Success
5763,10507,7.26402,214,4,Failure,7.26402,214,4,Failure,2.05355,282,6,Failure,7.26402,214,4,Failure,7.26402,214,4,Failure,2.07172,150,5,Failure
5764,16179,10.1067,224,4,Success,10.1067,224,4,Success,3.098080000000001,194,6,Success,4.21036,160,5,Success,4.21036,160,5,Success,3.0657200000000002,274,8,Success
5765,11116,33.35915,264,5,Success,33.35915,264,5,Success,34.86437,258,5,Success,33.35915,264,5,Success,33.35915,264,5,Success,33.35915,264,5,Success
5766,36360,8.30837,80,3,Success,8.30837,80,3,Success,2.07272,160,5,Success,8.30837,80,3,Success,8.30837,80,3,Success,1.32724,200,6,Success
5767,8245,3.48191,120,4,Failure,3.48191,120,4,Failure,3.56438,154,5,Success,3.23451,160,5,Success,3.23451,160,5,Failure,2.66549,190,6,Failure
5768,6393,105.05166,224,4,Success,105.05166,224,4,Success,105.05166,224,4,Success,105.05166,224,4,Success,105.05166,224,4,Success,105.05805,254,5,Success
5769,2357514,555.04818,80,3,Failure,555.04818,80,3,Failure,122.23343,142,5,Failure,669.19958,154,5,Failure,669.19958,154,5,Failure,669.19958,154,5,Failure
5770,2333700,502.7525,80,3,Failure,502.7525,80,3,Failure,39.34125,304,6,Failure,172.27870000000001,190,6,Failure,172.27870000000001,190,6,Failure,172.27870000000001,226,8,Failure
5771,24779,75.36385,264,5,Success,75.46326,246,5,Success,75.36385,368,5,Failure,75.46327000000001,264,5,Success,75.46327000000001,264,5,Failure,75.3897,396,9,Failure
5772,6247,38.54751,264,5,Success,38.54751,264,5,Success,37.61992,402,6,Success,38.54751,264,5,Success,38.54751,264,5,Success,37.550790000000006,408,6,Success
5773,16813,4.28219,160,5,Success,4.28219,160,5,Failure,4.28219,160,5,Failure,4.28219,160,5,Failure,4.28219,160,5,Failure,2.8326200000000004,334,10,Failure
5774,440460,111.65557,90,3,Success,111.65557,90,3,Success,1.8809200000000001,198,6,Failure,200.66343,228,4,Success,200.66343,228,4,Success,158.48355,214,6,Success
5775,3980,6.98026,342,5,Success,6.98026,342,5,Success,6.731320000000001,394,7,Success,6.98026,342,5,Success,6.98026,342,5,Success,6.06369,406,7,Success
5776,28819,87.48590999999999,80,3,Success,87.48590999999999,80,3,Success,16.49601,264,5,Success,45.24392,224,4,Success,45.24392,224,4,Success,16.49601,264,5,Success
5777,64138,36.197869999999995,264,5,Failure,36.197869999999995,264,5,Failure,3.6365300000000005,296,9,Failure,36.197869999999995,264,5,Failure,36.197869999999995,264,5,Failure,3.76481,382,11,Failure
5778,260574,2.52115,114,4,Success,2.52115,114,4,Failure,2.52115,114,4,Failure,2.52115,114,4,Failure,2.52115,114,4,Failure,2.52115,154,5,Failure
5779,612,3.10981,304,6,Success,3.10981,304,6,Success,3.93604,330,6,Success,3.10981,304,6,Success,3.10981,304,6,Success,2.92194,488,8,Success
5780,8325,30.14463,346,5,Success,30.14463,346,5,Success,30.14463,346,5,Success,30.14463,346,5,Success,30.14463,346,5,Success,30.14463,596,8,Success
5781,88,0.26841000000000004,254,5,Success,0.26841000000000004,254,5,Success,0.28897,258,5,Success,0.26841000000000004,254,5,Success,0.26841000000000004,254,5,Success,0.26409,482,8,Success
5782,157785,1610.72414,122,4,Success,1610.72414,122,4,Failure,1580.0109300000001,162,5,Failure,1610.72414,122,4,Failure,1610.72414,122,4,Failure,1581.4671100000003,306,6,Failure
5784,41817,2.50181,120,4,Failure,2.50181,120,4,Failure,2.50181,120,4,Failure,2.50181,120,4,Failure,2.50181,120,4,Failure,3.58906,240,7,Success
5785,736043,134.22409,160,5,Failure,134.22409,160,5,Failure,1.73604,274,8,Failure,1523.84343,160,5,Failure,1523.84343,160,5,Failure,24.30469,240,7,Failure
5786,13044,41.453390000000006,202,4,Success,41.453390000000006,202,4,Success,41.453390000000006,202,4,Success,41.453390000000006,202,4,Success,41.453390000000006,202,4,Success,41.453390000000006,202,4,Failure
5787,25724,80.37841,200,6,Failure,80.37841,200,6,Failure,80.37841,200,6,Failure,80.37841,200,6,Failure,80.37841,200,6,Failure,80.37841,200,6,Failure
5788,5613,3.0951199999999996,264,5,Success,2.61754,264,5,Failure,0.88688,408,6,Success,2.61754,264,5,Failure,2.61754,264,5,Failure,0.57252,512,9,Success
5789,25733,3.0772000000000004,160,5,Failure,3.0772000000000004,160,5,Failure,3.0772000000000004,160,5,Failure,3.0772000000000004,160,5,Failure,3.0772000000000004,160,5,Failure,2.12866,234,7,Failure
