Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
3939,536,10718762,"[[3939, 61, 173, 88, 536], 1664.71729, 116, 5, 'Failure']","[[3939, 61, 173, 88, 536], 1664.71729, 116, 5, 'Failure']","[[3939, 61, 173, 88, 536], 1664.71729, 116, 5, 'Failure']","[[3939, 61, 177, 56, 142, 536], 6907.8535, 156, 6, 'Failure']","[[3939, 61, 177, 56, 142, 536], 6907.8535, 156, 6, 'Failure']","[[3939, 61, 177, 56, 142, 536], 6907.8535, 156, 6, 'Failure']"
1162,5157,1,"[[1162, 634, 2706, 4822, 5157], 6.001010000000001, 264, 5, 'Success']","[[1162, 634, 2706, 4822, 5157], 6.001010000000001, 264, 5, 'Success']","[[1162, 634, 4682, 4822, 5157], 6.0010200000000005, 258, 5, 'Success']","[[1162, 634, 36, 4822, 5157], 6.001010000000001, 296, 5, 'Success']","[[1162, 634, 36, 4822, 5157], 6.001010000000001, 296, 5, 'Success']","[[1162, 634, 36, 4822, 5157], 6.001010000000001, 296, 5, 'Success']"
4024,6791,80,"[[4024, 108, 609, 6791], 1.01208, 100, 4, 'Success']","[[4024, 108, 609, 6791], 1.01208, 100, 4, 'Success']","[[4024, 10787, 609, 6791], 2.00816, 120, 4, 'Success']","[[4024, 108, 609, 6791], 1.01208, 100, 4, 'Success']","[[4024, 108, 609, 6791], 1.01208, 100, 4, 'Success']","[[4024, 2622, 8737, 12325, 4438, 609, 6791], 0.52808, 238, 7, 'Success']"
9789,9591,421,"[[9789, 21, 5101, 2597, 9591], 3.4222600000000005, 342, 5, 'Success']","[[9789, 21, 5101, 2597, 9591], 3.4222600000000005, 342, 5, 'Failure']","[[9789, 21, 233, 2597, 9591], 3.92268, 440, 5, 'Failure']","[[9789, 21, 5101, 2597, 9591], 3.4222600000000005, 342, 5, 'Failure']","[[9789, 21, 5101, 2597, 9591], 3.4222600000000005, 342, 5, 'Failure']","[[9789, 21, 12634, 6764, 3297, 9510, 167, 137, 2597, 9591], 3.4226800000000006, 536, 10, 'Failure']"
6412,821,5160,"[[6412, 5323, 600, 2680, 801, 821], 16.535809999999998, 200, 6, 'Failure']","[[6412, 11178, 167, 8411, 801, 821], 16.54211, 184, 6, 'Success']","[[6412, 11178, 167, 42, 801, 821], 16.82773, 192, 6, 'Success']","[[6412, 11178, 167, 8411, 801, 821], 16.54211, 184, 6, 'Success']","[[6412, 11178, 167, 8411, 801, 821], 16.54211, 184, 6, 'Success']","[[6412, 11178, 11317, 12325, 600, 2680, 801, 821], 16.50071, 274, 8, 'Success']"
12205,3640,14962,"[[12205, 1343, 855, 3640], 10.99337, 120, 4, 'Success']","[[12205, 1343, 855, 3640], 10.99337, 120, 4, 'Success']","[[12205, 1343, 855, 3640], 10.99337, 120, 4, 'Success']","[[12205, 1343, 855, 3640], 10.99337, 120, 4, 'Success']","[[12205, 1343, 855, 3640], 10.99337, 120, 4, 'Success']","[[12205, 1343, 18, 3642, 167, 2742, 3640], 4.3292, 230, 7, 'Failure']"
9907,12726,869153,"[[9907, 2584, 91, 12726], 881.2232600000001, 280, 4, 'Success']","[[9907, 2584, 91, 12726], 881.2232600000001, 280, 4, 'Failure']","[[9907, 2584, 576, 233, 11707, 12726], 26.95749, 194, 6, 'Failure']","[[9907, 2584, 91, 12726], 881.2232600000001, 280, 4, 'Failure']","[[9907, 2584, 91, 12726], 881.2232600000001, 280, 4, 'Failure']","[[9907, 2584, 167, 57, 177, 73, 11707, 12726], 64.35315, 226, 8, 'Failure']"
467,11630,2754677,"[[467, 21, 11628, 11630], 280.22276, 120, 4, 'Failure']","[[467, 21, 11628, 11630], 280.22276, 120, 4, 'Failure']","[[467, 3638, 398, 12325, 11630], 11.26404, 154, 5, 'Failure']","[[467, 3638, 2359, 796, 12325, 11630], 26.03748, 194, 6, 'Failure']","[[467, 3638, 2359, 796, 12325, 11630], 26.03748, 194, 6, 'Failure']","[[467, 3638, 2359, 301, 445, 6722, 12325, 11630], 29.79218, 274, 8, 'Failure']"
9375,9551,16271272,"[[9375, 172, 57, 1577, 9551], 1077.16396, 138, 5, 'Failure']","[[9375, 172, 167, 1577, 9551], 1093.4363, 150, 5, 'Failure']","[[9375, 172, 173, 175, 67, 445, 1577, 9551], 1094.43636, 214, 8, 'Failure']","[[9375, 172, 321, 445, 1577, 9551], 3803.2538999999997, 200, 6, 'Failure']","[[9375, 172, 321, 445, 1577, 9551], 3803.2538999999997, 200, 6, 'Failure']","[[9375, 172, 173, 60, 321, 445, 1577, 9551], 1111.70878, 236, 8, 'Failure']"
6872,12756,3,"[[6872, 21, 9515, 609, 12756], 2.0003, 160, 5, 'Success']","[[6872, 21, 9515, 609, 12756], 2.0003, 160, 5, 'Success']","[[6872, 21, 24, 609, 12756], 2.0003, 258, 5, 'Success']","[[6872, 21, 9515, 609, 12756], 2.0003, 160, 5, 'Success']","[[6872, 21, 9515, 609, 12756], 2.0003, 160, 5, 'Success']","[[6872, 6082, 5976, 3695, 167, 5965, 609, 12756], 1.01285, 270, 8, 'Success']"
