Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
320,1755,106372,"[[320, 345, 1369, 1755], 24.69192, 114, 4, 'Success']","[[320, 529, 1354, 1755], 3.27747, 114, 4, 'Failure']","[[320, 529, 1354, 1755], 3.27747, 114, 4, 'Failure']","[[320, 345, 1369, 1755], 24.69192, 114, 4, 'Failure']","[[320, 345, 1369, 1755], 24.69192, 114, 4, 'Failure']","[[320, 507, 3019, 131, 1369, 1755], 26.657320000000002, 200, 6, 'Failure']"
3794,643,148490,"[[3794, 32, 643], 76.24508, 184, 3, 'Failure']","[[3794, 32, 643], 76.24508, 184, 3, 'Failure']","[[3794, 8669, 18, 643], 3.4454700000000003, 120, 4, 'Failure']","[[3794, 32, 4, 643], 78.73122000000001, 328, 4, 'Failure']","[[3794, 32, 4, 643], 78.73122000000001, 328, 4, 'Failure']","[[3794, 423, 174, 175, 50, 4, 643], 16.53553, 294, 7, 'Failure']"
6468,2610,60661,"[[6468, 6443, 18, 10295, 2610], 9.18854, 154, 5, 'Failure']","[[6468, 6443, 18, 2610], 9.12687, 120, 4, 'Failure']","[[6468, 6557, 12325, 4289, 18, 2610], 2.1829799999999997, 188, 6, 'Failure']","[[6468, 6443, 18, 2610], 9.12687, 120, 4, 'Failure']","[[6468, 6443, 18, 2610], 9.12687, 120, 4, 'Failure']","[[6468, 6557, 12325, 6722, 18, 2610], 2.12132, 194, 6, 'Failure']"
6197,9854,65256,"[[6197, 18, 9854], 2.13052, 80, 3, 'Failure']","[[6197, 18, 9854], 2.13052, 80, 3, 'Failure']","[[6197, 18, 9854], 2.13052, 80, 3, 'Failure']","[[6197, 8782, 12942, 21, 9854], 3.7178500000000003, 160, 5, 'Success']","[[6197, 8782, 12942, 21, 9854], 3.7178500000000003, 160, 5, 'Failure']","[[6197, 2, 321, 10274, 21, 9854], 3.2264, 178, 6, 'Failure']"
4115,4374,39653,"[[4115, 3596, 12325, 600, 4374], 120.03854000000001, 154, 5, 'Failure']","[[4115, 3596, 12325, 600, 4374], 120.03854000000001, 154, 5, 'Failure']","[[4115, 3596, 12325, 600, 4374], 120.03854000000001, 154, 5, 'Failure']","[[4115, 3596, 12325, 600, 4374], 120.03854000000001, 154, 5, 'Failure']","[[4115, 3596, 12325, 600, 4374], 120.03854000000001, 154, 5, 'Failure']","[[4115, 2255, 167, 3183, 600, 4374], 119.47703000000001, 190, 6, 'Failure']"
348,1755,95007,"[[348, 18, 437, 1354, 1755], 17.77207, 720, 5, 'Failure']","[[348, 2877, 1778, 1755], 21.09758, 680, 4, 'Failure']","[[348, 18, 529, 1354, 1755], 12.64211, 714, 5, 'Failure']","[[348, 855, 1369, 1755], 49.46176, 680, 4, 'Failure']","[[348, 855, 1369, 1755], 49.46176, 680, 4, 'Failure']","[[348, 9510, 167, 3642, 131, 1369, 1755], 31.644440000000003, 790, 7, 'Failure']"
12206,10505,58237,"[[12206, 147, 53, 10505], 58.30489, 114, 4, 'Failure']","[[12206, 600, 2561, 10505], 4.32957, 114, 4, 'Failure']","[[12206, 12325, 600, 2561, 10505], 2.75711, 148, 5, 'Failure']","[[12206, 173, 53, 10505], 23.38513, 92, 4, 'Failure']","[[12206, 173, 53, 10505], 23.38513, 92, 4, 'Failure']","[[12206, 12325, 11064, 21, 2561, 10505], 4.04832, 188, 6, 'Failure']"
8516,363,14009,"[[8516, 12325, 48, 363], 1.4009, 114, 4, 'Failure']","[[8516, 12325, 48, 363], 1.4009, 114, 4, 'Failure']","[[8516, 12325, 4289, 18, 363], 1.02902, 148, 5, 'Success']","[[8516, 12325, 48, 363], 1.4009, 114, 4, 'Failure']","[[8516, 12325, 48, 363], 1.4009, 114, 4, 'Failure']","[[8516, 12325, 137, 2877, 363], 1.01401, 164, 5, 'Success']"
3163,7971,63998,"[[3163, 855, 6622, 7971], 65.60851, 100, 4, 'Failure']","[[3163, 167, 4744, 7971], 3.64789, 90, 4, 'Failure']","[[3163, 167, 4744, 7971], 3.64789, 90, 4, 'Failure']","[[3163, 167, 3281, 3111, 7971], 4.77695, 140, 5, 'Failure']","[[3163, 167, 3281, 3111, 7971], 4.77695, 140, 5, 'Failure']","[[3163, 1983, 11837, 18, 3281, 3111, 7971], 5.21702, 198, 7, 'Failure']"
7018,11046,6673,"[[7018, 1139, 3905, 11045, 11046], 1.77408, 154, 5, 'Success']","[[7018, 1139, 3905, 11045, 11046], 1.77408, 154, 5, 'Success']","[[7018, 1139, 3905, 11045, 11046], 1.77408, 154, 5, 'Success']","[[7018, 1139, 3905, 11045, 11046], 1.77408, 154, 5, 'Success']","[[7018, 1139, 3905, 11045, 11046], 1.77408, 154, 5, 'Success']","[[7018, 84, 10113, 12325, 3093, 12157, 3372, 11045, 11046], 1.07341, 308, 9, 'Success']"
686,6177,9438,"[[686, 32, 29, 6177], 9.56157, 224, 4, 'Success']","[[686, 73, 167, 6177], 3.7879699999999996, 110, 4, 'Success']","[[686, 1782, 894, 167, 6177], 0.84944, 144, 5, 'Success']","[[686, 1782, 36, 1139, 6177], 0.40583, 192, 5, 'Success']","[[686, 1782, 36, 1139, 6177], 0.40583, 192, 5, 'Success']","[[686, 1782, 4734, 12325, 600, 6177], 0.40583, 194, 6, 'Success']"
6947,10170,35369,"[[6947, 1386, 314, 9893, 10170], 4.680390000000001, 264, 5, 'Failure']","[[6947, 4502, 609, 10170], 8.07416, 120, 4, 'Failure']","[[6947, 1386, 314, 6372, 3111, 10170], 3.1424799999999995, 304, 6, 'Failure']","[[6947, 4502, 609, 10170], 8.07416, 120, 4, 'Failure']","[[6947, 4502, 609, 10170], 8.07416, 120, 4, 'Failure']","[[6947, 3646, 855, 6876, 167, 6722, 12325, 4438, 609, 10170], 4.9967299999999994, 354, 10, 'Failure']"
7129,7971,91826,"[[7129, 7990, 6622, 7971], 10.17261, 120, 4, 'Failure']","[[7129, 7990, 6622, 7971], 10.17261, 120, 4, 'Failure']","[[7129, 244, 12325, 4090, 4744, 7971], 2.18366, 194, 6, 'Failure']","[[7129, 855, 10034, 3111, 7971], 38.72529, 264, 5, 'Failure']","[[7129, 855, 10034, 3111, 7971], 38.72529, 264, 5, 'Failure']","[[7129, 244, 11067, 131, 10113, 18, 3281, 3111, 7971], 5.5519799999999995, 320, 9, 'Failure']"
2923,9268,55747,"[[2923, 2651, 9268], 43.815870000000004, 80, 3, 'Failure']","[[2923, 2651, 9268], 43.815870000000004, 80, 3, 'Failure']","[[2923, 12522, 6983, 167, 11840, 1881, 9268], 3.78048, 230, 7, 'Failure']","[[2923, 2223, 1881, 9268], 35.21382, 120, 4, 'Failure']","[[2923, 2223, 1881, 9268], 35.21382, 120, 4, 'Failure']","[[2923, 3995, 1067, 233, 6876, 167, 6350, 1881, 9268], 4.50873, 314, 9, 'Failure']"
