Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
6274,2333,332,"[[6274, 21, 2333], 1.99933, 184, 3, 'Success']","[[6274, 21, 2333], 1.99933, 184, 3, 'Success']","[[6274, 21, 2333], 1.99933, 184, 3, 'Success']","[[6274, 21, 2333], 1.99933, 184, 3, 'Success']","[[6274, 21, 2333], 1.99933, 184, 3, 'Success']","[[6274, 21, 2333], 1.99933, 184, 3, 'Success']"
2,13087,698,"[[2, 85, 13087], 1.07688, 52, 3, 'Success']","[[2, 85, 13087], 1.07688, 52, 3, 'Success']","[[2, 85, 13087], 1.07688, 52, 3, 'Success']","[[2, 85, 13087], 1.07688, 52, 3, 'Success']","[[2, 85, 13087], 1.07688, 52, 3, 'Failure']","[[2, 85, 13087], 1.07688, 52, 3, 'Failure']"
48,1355,331671,"[[48, 2, 1355], 66.33752, 58, 3, 'Failure']","[[48, 2, 1355], 66.33752, 58, 3, 'Failure']","[[48, 4289, 18, 1355], 34.831610000000005, 114, 4, 'Failure']","[[48, 73, 320, 1355], 54.99293, 120, 4, 'Failure']","[[48, 73, 320, 1355], 54.99293, 120, 4, 'Failure']","[[48, 2189, 320, 1355], 35.830709999999996, 120, 4, 'Failure']"
6980,8548,3,"[[6980, 4339, 141, 8548], 18.00239, 120, 4, 'Success']","[[6980, 4339, 141, 8548], 18.00239, 120, 4, 'Success']","[[6980, 3086, 141, 8548], 18.023519999999998, 114, 4, 'Success']","[[6980, 4339, 141, 8548], 18.00239, 120, 4, 'Success']","[[6980, 4339, 141, 8548], 18.00239, 120, 4, 'Success']","[[6980, 50, 173, 141, 8548], 18.00237, 116, 5, 'Success']"
2,4667,1,"[[2, 3083, 4667], 0.0, 162, 3, 'Success']","[[2, 3083, 4667], 0.0, 162, 3, 'Success']","[[2, 194, 3083, 4667], 0.0001, 202, 4, 'Success']","[[2, 3083, 4667], 0.0, 162, 3, 'Success']","[[2, 3083, 4667], 0.0, 162, 3, 'Success']","[[2, 3083, 4667], 0.0, 162, 3, 'Success']"
1236,5406,61534,"[[1236, 6020, 2928, 5406], 5.13828, 120, 4, 'Failure']","[[1236, 6020, 2928, 5406], 5.13828, 120, 4, 'Failure']","[[1236, 600, 6079, 2928, 5406], 1.30768, 160, 5, 'Success']","[[1236, 20, 2928, 5406], 8.70504, 120, 4, 'Success']","[[1236, 20, 2928, 5406], 8.70504, 120, 4, 'Failure']","[[1236, 570, 29, 12325, 3093, 2928, 5406], 2.1846, 216, 7, 'Failure']"
6274,6521,261462,"[[6274, 21, 6881, 6521], 786.91649, 224, 4, 'Failure']","[[6274, 21, 6881, 6521], 786.91649, 224, 4, 'Failure']","[[6274, 21, 6881, 6521], 786.91649, 224, 4, 'Failure']","[[6274, 6184, 8168, 6521], 860.91856, 224, 4, 'Success']","[[6274, 6184, 8168, 6521], 860.91856, 224, 4, 'Success']","[[6274, 6184, 1579, 8168, 6521], 796.9508900000001, 264, 5, 'Failure']"
21,3824,795627,"[[21, 6147, 3824], 1.79563, 80, 3, 'Failure']","[[21, 6147, 3824], 1.79563, 80, 3, 'Failure']","[[21, 6147, 3824], 1.79563, 80, 3, 'Failure']","[[21, 4379, 5916, 3824], 11.54754, 120, 4, 'Failure']","[[21, 4379, 5916, 3824], 11.54754, 120, 4, 'Failure']","[[21, 26, 10113, 5916, 3824], 18.198259999999998, 154, 5, 'Failure']"
894,9664,127,"[[894, 167, 7124, 9664], 1.00653, 104, 4, 'Success']","[[894, 167, 7124, 9664], 1.00653, 104, 4, 'Success']","[[894, 167, 7124, 9664], 1.00653, 104, 4, 'Success']","[[894, 167, 7124, 9664], 1.00653, 104, 4, 'Success']","[[894, 167, 7124, 9664], 1.00653, 104, 4, 'Success']","[[894, 167, 7124, 9664], 1.00653, 104, 4, 'Success']"
398,1717,15009,"[[398, 2359, 966, 1717], 47.11733, 224, 4, 'Success']","[[398, 2359, 966, 1717], 47.11733, 224, 4, 'Success']","[[398, 2359, 966, 1717], 47.11733, 224, 4, 'Success']","[[398, 2359, 966, 1717], 47.11733, 224, 4, 'Success']","[[398, 2359, 966, 1717], 47.11733, 224, 4, 'Success']","[[398, 2359, 966, 1717], 47.11733, 224, 4, 'Failure']"
634,427,742601,"[[634, 392, 427], 755.13454, 80, 3, 'Success']","[[634, 392, 427], 755.13454, 80, 3, 'Failure']","[[634, 3277, 18, 427], 749.3453400000001, 120, 4, 'Failure']","[[634, 459, 293, 427], 750.83203, 120, 4, 'Failure']","[[634, 459, 293, 427], 750.83203, 120, 4, 'Failure']","[[634, 459, 301, 445, 293, 427], 754.32072, 200, 6, 'Failure']"
207,5639,1,"[[207, 2640, 600, 5639], 0.03307, 120, 4, 'Success']","[[207, 2640, 600, 5639], 0.03307, 120, 4, 'Success']","[[207, 237, 723, 600, 5639], 0.0331, 148, 5, 'Success']","[[207, 2781, 600, 5639], 0.03308, 120, 4, 'Success']","[[207, 2781, 600, 5639], 0.03308, 120, 4, 'Success']","[[207, 1566, 1573, 12325, 600, 5639], 0.00302, 184, 6, 'Success']"
50,3318,54018,"[[50, 177, 3318], 5.22099, 58, 3, 'Success']","[[50, 177, 3318], 5.22099, 58, 3, 'Success']","[[50, 177, 3318], 5.22099, 58, 3, 'Success']","[[50, 177, 3318], 5.22099, 58, 3, 'Success']","[[50, 177, 3318], 5.22099, 58, 3, 'Success']","[[50, 177, 3318], 5.22099, 58, 3, 'Success']"
