Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
10322,2629,35336,"[[10322, 67, 711, 2629], 6.5822899999999995, 108, 4, 'Success']","[[10322, 67, 711, 2629], 6.5822899999999995, 108, 4, 'Failure']","[[10322, 67, 711, 2629], 6.5822899999999995, 108, 4, 'Success']","[[10322, 67, 711, 2629], 6.5822899999999995, 108, 4, 'Failure']","[[10322, 67, 711, 2629], 6.5822899999999995, 108, 4, 'Failure']","[[10322, 66, 173, 172, 4312, 612, 2629], 6.5822899999999995, 190, 7, 'Success']"
8668,8459,70602,"[[8668, 8202, 233, 8459], 275.03492, 114, 4, 'Success']","[[8668, 8202, 233, 8459], 275.03492, 114, 4, 'Success']","[[8668, 9726, 314, 6797, 7011, 8459], 2.13741, 304, 6, 'Success']","[[8668, 8202, 18, 8660, 8459], 29.266370000000002, 160, 5, 'Success']","[[8668, 8202, 18, 8660, 8459], 29.266370000000002, 160, 5, 'Success']","[[8668, 8202, 8617, 233, 6876, 167, 6722, 12325, 855, 8660, 8459], 14.59062, 382, 11, 'Success']"
2952,12542,163861,"[[2952, 2953, 18, 67, 12542], 13.917849999999998, 160, 5, 'Failure']","[[2952, 32, 1415, 12542], 271.47127, 218, 4, 'Failure']","[[2952, 609, 3491, 11207, 12574, 12542], 4.63019, 200, 6, 'Failure']","[[2952, 32, 11207, 12574, 12542], 86.57052, 264, 5, 'Failure']","[[2952, 32, 11207, 12574, 12542], 86.57052, 264, 5, 'Failure']","[[2952, 32, 321, 11207, 12574, 12542], 87.73496, 304, 6, 'Failure']"
5438,1584,77202,"[[5438, 18, 1584], 13.65766, 80, 3, 'Failure']","[[5438, 18, 1584], 13.65766, 80, 3, 'Failure']","[[5438, 18, 1584], 13.65766, 80, 3, 'Failure']","[[5438, 855, 6876, 18, 1584], 19.91206, 160, 5, 'Failure']","[[5438, 855, 6876, 18, 1584], 19.91206, 160, 5, 'Failure']","[[5438, 855, 6876, 167, 6722, 18, 1584], 14.19816, 240, 7, 'Failure']"
1755,4742,219450,"[[1755, 1609, 2261, 4742], 49.52371000000001, 120, 4, 'Failure']","[[1755, 1609, 2261, 4742], 49.52371000000001, 120, 4, 'Failure']","[[1755, 1354, 529, 2909, 4742], 3.8788, 174, 5, 'Failure']","[[1755, 1369, 3642, 2909, 4742], 12.43642, 180, 5, 'Failure']","[[1755, 1369, 3642, 2909, 4742], 12.43642, 180, 5, 'Failure']","[[1755, 1369, 3642, 167, 2721, 2909, 4742], 3.8777999999999997, 260, 7, 'Failure']"
6153,1920,70807,"[[6153, 18, 3281, 1920], 2.21343, 120, 4, 'Failure']","[[6153, 18, 3281, 1920], 2.21343, 120, 4, 'Failure']","[[6153, 18, 3281, 1920], 2.21343, 120, 4, 'Failure']","[[6153, 18, 3281, 1920], 2.21343, 120, 4, 'Failure']","[[6153, 18, 3281, 1920], 2.21343, 120, 4, 'Failure']","[[6153, 52, 173, 141, 6722, 12325, 86, 1920], 8.28606, 230, 8, 'Success']"
3178,9886,19542,"[[3178, 609, 10113, 12325, 9886], 2.97374, 154, 5, 'Failure']","[[3178, 609, 10113, 12325, 9886], 2.97374, 154, 5, 'Failure']","[[3178, 609, 19, 233, 12325, 9886], 1.4299199999999999, 166, 6, 'Failure']","[[3178, 609, 11317, 12325, 9886], 2.97374, 154, 5, 'Failure']","[[3178, 609, 11317, 12325, 9886], 2.97374, 154, 5, 'Failure']","[[3178, 609, 19, 215, 137, 12325, 9886], 1.05862, 222, 7, 'Failure']"
9272,6643,21125,"[[9272, 9292, 21, 6643], 4.2524999999999995, 114, 4, 'Success']","[[9272, 9292, 21, 6643], 4.2524999999999995, 114, 4, 'Success']","[[9272, 9268, 9275, 21, 6643], 2.62205, 154, 5, 'Success']","[[9272, 9292, 21, 6643], 4.2524999999999995, 114, 4, 'Success']","[[9272, 9292, 21, 6643], 4.2524999999999995, 114, 4, 'Success']","[[9272, 9292, 9265, 21, 6643], 4.36313, 154, 5, 'Success']"
8560,227,148353,"[[8560, 6982, 12325, 227], 39.73764, 114, 4, 'Failure']","[[8560, 6982, 12325, 227], 39.73764, 114, 4, 'Failure']","[[8560, 21, 24, 11844, 10485, 12325, 227], 1.7437500000000001, 320, 7, 'Failure']","[[8560, 6982, 12325, 227], 39.73764, 114, 4, 'Failure']","[[8560, 6982, 12325, 227], 39.73764, 114, 4, 'Failure']","[[8560, 6982, 9880, 8523, 10113, 12325, 227], 21.090480000000003, 234, 7, 'Failure']"
5365,10501,16950,"[[5365, 18, 4433, 10501], 2.89852, 120, 4, 'Success']","[[5365, 18, 4433, 10501], 2.89852, 120, 4, 'Success']","[[5365, 18, 4433, 10501], 2.89852, 120, 4, 'Success']","[[5365, 18, 4433, 10501], 2.89852, 120, 4, 'Success']","[[5365, 18, 4433, 10501], 2.89852, 120, 4, 'Success']","[[5365, 2, 3781, 609, 19, 215, 137, 12325, 10113, 5916, 10501], 1.94928, 360, 11, 'Success']"
8535,3950,66674,"[[8535, 6562, 7997, 3950], 3.20003, 120, 4, 'Failure']","[[8535, 6562, 7997, 3950], 3.20003, 120, 4, 'Failure']","[[8535, 167, 321, 6228, 3950], 2.20003, 150, 5, 'Failure']","[[8535, 8493, 445, 6228, 3950], 8.4671, 160, 5, 'Failure']","[[8535, 8493, 445, 6228, 3950], 8.4671, 160, 5, 'Failure']","[[8535, 8493, 8611, 167, 6880, 3896, 3950], 3.87781, 224, 7, 'Failure']"
674,938,56174,"[[674, 671, 32, 938], 31.143230000000003, 224, 4, 'Success']","[[674, 671, 32, 938], 31.143230000000003, 224, 4, 'Success']","[[674, 679, 349, 18, 938], 3.56176, 160, 5, 'Failure']","[[674, 679, 349, 18, 938], 3.56176, 160, 5, 'Failure']","[[674, 679, 349, 18, 938], 3.56176, 160, 5, 'Failure']","[[674, 679, 349, 18, 938], 3.56176, 160, 5, 'Failure']"
5365,68,38813,"[[5365, 2, 612, 68], 4.92021, 98, 4, 'Failure']","[[5365, 2, 612, 68], 4.92021, 98, 4, 'Failure']","[[5365, 18, 227, 68], 4.92021, 120, 4, 'Success']","[[5365, 2, 612, 68], 4.92021, 98, 4, 'Failure']","[[5365, 2, 612, 68], 4.92021, 98, 4, 'Failure']","[[5365, 2, 1551, 12325, 227, 68], 4.26947, 172, 6, 'Failure']"
1137,2715,87471,"[[1137, 609, 4296, 2715], 3.36172, 120, 4, 'Failure']","[[1137, 609, 4296, 2715], 3.36172, 120, 4, 'Failure']","[[1137, 609, 4296, 2715], 3.36172, 120, 4, 'Failure']","[[1137, 463, 12325, 855, 2715], 19.669179999999997, 154, 5, 'Success']","[[1137, 463, 12325, 855, 2715], 19.669179999999997, 154, 5, 'Failure']","[[1137, 463, 12325, 182, 397, 2715], 4.34988, 194, 6, 'Failure']"
8560,2904,187765,"[[8560, 6487, 855, 2904], 75.30134999999999, 120, 4, 'Failure']","[[8560, 21, 345, 2904], 1.7113, 114, 4, 'Failure']","[[8560, 21, 345, 2904], 1.7113, 114, 4, 'Failure']","[[8560, 6982, 12325, 5965, 2904], 49.63005999999999, 154, 5, 'Failure']","[[8560, 6982, 12325, 5965, 2904], 49.63005999999999, 154, 5, 'Failure']","[[8560, 6982, 9880, 8523, 10113, 12325, 5965, 2904], 26.135240000000003, 274, 8, 'Failure']"
6177,8078,107451,"[[6177, 29, 84, 8078], 2.4298, 120, 4, 'Failure']","[[6177, 29, 84, 8078], 2.4298, 120, 4, 'Failure']","[[6177, 29, 137, 84, 8078], 2.4298, 170, 5, 'Failure']","[[6177, 6425, 6587, 18, 8078], 15.034749999999999, 148, 5, 'Failure']","[[6177, 6425, 6587, 18, 8078], 15.034749999999999, 148, 5, 'Failure']","[[6177, 6425, 167, 6722, 18, 8078], 14.06758, 194, 6, 'Failure']"
1001,8786,79402,"[[1001, 53, 32, 8786], 48.32039, 224, 4, 'Failure']","[[1001, 53, 32, 8786], 48.32039, 224, 4, 'Failure']","[[1001, 609, 858, 314, 3453, 8786], 2.3195999999999994, 304, 6, 'Failure']","[[1001, 634, 1268, 8786], 86.56197000000002, 224, 4, 'Failure']","[[1001, 634, 1268, 8786], 86.56197000000002, 224, 4, 'Failure']","[[1001, 634, 215, 137, 2877, 1268, 8786], 87.72193000000001, 354, 7, 'Failure']"
1755,6450,39231,"[[1755, 1778, 855, 6450], 13.80932, 120, 4, 'Success']","[[1755, 1369, 18, 6450], 11.3172, 120, 4, 'Success']","[[1755, 1354, 529, 18, 6450], 3.15792, 154, 5, 'Failure']","[[1755, 1369, 84, 6450], 11.3172, 120, 4, 'Success']","[[1755, 1369, 84, 6450], 11.3172, 120, 4, 'Success']","[[1755, 1369, 3642, 84, 6450], 3.1176900000000005, 160, 5, 'Success']"
704,1291,45891,"[[704, 21, 6455, 1291], 3.13767, 120, 4, 'Failure']","[[704, 21, 6455, 1291], 3.13767, 120, 4, 'Failure']","[[704, 21, 6455, 1291], 3.13767, 120, 4, 'Failure']","[[704, 175, 4261, 6455, 1291], 10.30794, 160, 5, 'Failure']","[[704, 175, 4261, 6455, 1291], 10.30794, 160, 5, 'Failure']","[[704, 609, 19, 215, 137, 12325, 6722, 6455, 1291], 2.32124, 302, 9, 'Failure']"
