Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
5423,2,23,"[[5423, 1566, 2], 2e-05, 70, 3, 'Success']","[[5423, 1566, 2], 2e-05, 70, 3, 'Success']","[[5423, 1566, 2], 2e-05, 70, 3, 'Success']","[[5423, 1566, 2], 2e-05, 70, 3, 'Success']","[[5423, 1566, 2], 2e-05, 70, 3, 'Success']","[[5423, 1566, 2], 2e-05, 70, 3, 'Success']"
8844,7218,534,"[[8844, 21, 7218], 2.00107, 80, 3, 'Success']","[[8844, 21, 7218], 2.00107, 80, 3, 'Success']","[[8844, 21, 7218], 2.00107, 80, 3, 'Success']","[[8844, 21, 7218], 2.00107, 80, 3, 'Success']","[[8844, 21, 7218], 2.00107, 80, 3, 'Success']","[[8844, 1139, 6324, 3297, 9510, 167, 2223, 7218], 0.00266, 270, 8, 'Success']"
11463,8768,69568,"[[11463, 18, 10113, 8768], 2.13914, 120, 4, 'Failure']","[[11463, 18, 10113, 8768], 2.13914, 120, 4, 'Failure']","[[11463, 18, 10113, 8768], 2.13914, 120, 4, 'Failure']","[[11463, 18, 692, 8768], 3.20871, 120, 4, 'Failure']","[[11463, 18, 692, 8768], 3.20871, 120, 4, 'Failure']","[[11463, 18, 11837, 3065, 8768], 2.98698, 138, 5, 'Success']"
11726,21,9234,"[[11726, 6410, 21], 2.0184699999999998, 80, 3, 'Success']","[[11726, 6410, 21], 2.0184699999999998, 80, 3, 'Failure']","[[11726, 6410, 21], 2.0184699999999998, 80, 3, 'Failure']","[[11726, 480, 267, 21], 2.4063, 120, 4, 'Success']","[[11726, 480, 267, 21], 2.4063, 120, 4, 'Success']","[[11726, 480, 3221, 3892, 6011, 149, 9515, 21], 1.04715, 384, 8, 'Success']"
4552,36,44,"[[4552, 855, 12325, 36], 2.022, 114, 4, 'Success']","[[4552, 855, 12325, 36], 2.022, 114, 4, 'Success']","[[4552, 855, 12325, 36], 2.022, 114, 4, 'Success']","[[4552, 855, 12325, 36], 2.022, 114, 4, 'Success']","[[4552, 855, 12325, 36], 2.022, 114, 4, 'Success']","[[4552, 855, 6876, 167, 3642, 36], 2.0135, 190, 6, 'Success']"
3304,2877,332,"[[3304, 364, 2781, 2877], 1.05179, 120, 4, 'Success']","[[3304, 2, 9416, 2877], 1.0335299999999998, 98, 4, 'Success']","[[3304, 2, 194, 2877], 1.0335299999999998, 98, 4, 'Success']","[[3304, 2, 9416, 2877], 1.0335299999999998, 98, 4, 'Success']","[[3304, 2, 9416, 2877], 1.0335299999999998, 98, 4, 'Success']","[[3304, 2, 3781, 609, 19, 215, 137, 2877], 1.00199, 246, 8, 'Success']"
11187,36,2,"[[11187, 795, 2, 36], 1.001, 202, 4, 'Success']","[[11187, 795, 2, 36], 1.001, 202, 4, 'Success']","[[11187, 795, 2, 36], 1.001, 202, 4, 'Success']","[[11187, 795, 2, 36], 1.001, 202, 4, 'Success']","[[11187, 795, 2, 36], 1.001, 202, 4, 'Success']","[[11187, 11323, 12054, 7035, 4789, 12768, 10113, 12325, 36], 0.00016, 304, 9, 'Success']"
473,148,2817,"[[473, 149, 233, 148], 1.01791, 218, 4, 'Success']","[[473, 392, 233, 148], 1.14226, 114, 4, 'Success']","[[473, 149, 233, 148], 1.01791, 218, 4, 'Success']","[[473, 149, 233, 148], 1.01791, 218, 4, 'Success']","[[473, 149, 233, 148], 1.01791, 218, 4, 'Success']","[[473, 149, 7122, 12325, 148], 1.00664, 258, 5, 'Success']"
13066,173,5,"[[13066, 18, 173], 2.00001, 80, 3, 'Success']","[[13066, 18, 173], 2.00001, 80, 3, 'Success']","[[13066, 18, 173], 2.00001, 80, 3, 'Success']","[[13066, 18, 173], 2.00001, 80, 3, 'Success']","[[13066, 18, 173], 2.00001, 80, 3, 'Success']","[[13066, 609, 19, 62, 173], 1.0, 116, 5, 'Success']"
2761,612,70131,"[[2761, 32, 612], 37.06554, 184, 3, 'Success']","[[2761, 32, 612], 37.06554, 184, 3, 'Success']","[[2761, 21, 3673, 612], 2.14026, 114, 4, 'Failure']","[[2761, 32, 612], 37.06554, 184, 3, 'Success']","[[2761, 32, 612], 37.06554, 184, 3, 'Success']","[[2761, 106, 135, 667, 12325, 612], 2.9117100000000002, 298, 6, 'Failure']"
2059,2597,567,"[[2059, 609, 2223, 2597], 1.00454, 120, 4, 'Success']","[[2059, 609, 2223, 2597], 1.00454, 120, 4, 'Success']","[[2059, 2, 194, 2597], 1.05727, 98, 4, 'Success']","[[2059, 609, 2223, 2597], 1.00454, 120, 4, 'Success']","[[2059, 609, 2223, 2597], 1.00454, 120, 4, 'Success']","[[2059, 2, 3781, 609, 19, 215, 137, 2597], 1.00341, 246, 8, 'Success']"
12165,398,22666,"[[12165, 320, 902, 398], 2.06801, 120, 4, 'Success']","[[12165, 320, 902, 398], 2.06801, 120, 4, 'Success']","[[12165, 320, 902, 398], 2.06801, 120, 4, 'Success']","[[12165, 50, 1275, 398], 4.5193, 120, 4, 'Failure']","[[12165, 50, 1275, 398], 4.5193, 120, 4, 'Failure']","[[12165, 50, 173, 59, 398], 4.5193, 116, 5, 'Failure']"
8300,398,1710,"[[8300, 50, 1275, 398], 3.3457600000000003, 120, 4, 'Success']","[[8300, 50, 44, 398], 3.3628600000000004, 104, 4, 'Success']","[[8300, 50, 288, 398], 3.5167699999999997, 120, 4, 'Success']","[[8300, 50, 1275, 398], 3.3457600000000003, 120, 4, 'Success']","[[8300, 50, 1275, 398], 3.3457600000000003, 120, 4, 'Success']","[[8300, 50, 173, 59, 398], 3.3457600000000003, 116, 5, 'Success']"
1368,612,17,"[[1368, 32, 612], 2.2327000000000004, 178, 3, 'Success']","[[1368, 32, 612], 2.2327000000000004, 178, 3, 'Success']","[[1368, 21, 233, 612], 1.1683199999999998, 212, 4, 'Success']","[[1368, 32, 612], 2.2327000000000004, 178, 3, 'Success']","[[1368, 32, 612], 2.2327000000000004, 178, 3, 'Success']","[[1368, 21, 12634, 6764, 3297, 9510, 167, 4312, 612], 1.1410799999999999, 298, 9, 'Success']"
7006,4792,46143,"[[7006, 21, 3297, 4792], 2.1394200000000003, 120, 4, 'Success']","[[7006, 21, 3297, 4792], 2.1394200000000003, 120, 4, 'Success']","[[7006, 21, 26, 4289, 4792], 2.6008500000000003, 148, 5, 'Failure']","[[7006, 21, 3297, 4792], 2.1394200000000003, 120, 4, 'Success']","[[7006, 21, 3297, 4792], 2.1394200000000003, 120, 4, 'Success']","[[7006, 21, 1577, 167, 4792], 2.36914, 160, 5, 'Success']"
2303,173,3026,"[[2303, 153, 8303, 173], 2.03632, 108, 4, 'Success']","[[2303, 1139, 70, 173], 1.01211, 98, 4, 'Success']","[[2303, 153, 8303, 173], 2.03632, 108, 4, 'Success']","[[2303, 1139, 70, 173], 1.01211, 98, 4, 'Success']","[[2303, 1139, 70, 173], 1.01211, 98, 4, 'Success']","[[2303, 1139, 70, 173], 1.01211, 98, 4, 'Success']"
9272,167,366,"[[9272, 9274, 8572, 167], 1.06848, 114, 4, 'Success']","[[9272, 9274, 8572, 167], 1.06848, 114, 4, 'Success']","[[9272, 5961, 12325, 167], 1.2860800000000001, 108, 4, 'Success']","[[9272, 9275, 8702, 167], 1.10528, 114, 4, 'Success']","[[9272, 9275, 8702, 167], 1.10528, 114, 4, 'Success']","[[9272, 9274, 8572, 167], 1.06848, 114, 4, 'Success']"
10284,207,4744,"[[10284, 18, 207], 1.00474, 80, 3, 'Success']","[[10284, 18, 207], 1.00474, 80, 3, 'Success']","[[10284, 18, 207], 1.00474, 80, 3, 'Success']","[[10284, 18, 207], 1.00474, 80, 3, 'Success']","[[10284, 18, 207], 1.00474, 80, 3, 'Success']","[[10284, 609, 19, 215, 137, 12325, 207], 0.00948, 222, 7, 'Success']"
12108,4822,5,"[[12108, 609, 2706, 4822], 1.0, 120, 4, 'Success']","[[12108, 609, 2706, 4822], 1.0, 120, 4, 'Success']","[[12108, 609, 4764, 4822], 1.0005300000000001, 120, 4, 'Success']","[[12108, 609, 2223, 4822], 1.0, 120, 4, 'Success']","[[12108, 609, 2223, 4822], 1.0, 120, 4, 'Success']","[[12108, 609, 2223, 4822], 1.0, 120, 4, 'Success']"
