Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
120,3987,1645489,"[[120, 5, 15, 605, 3987], 577.9359900000001, 344, 5, 'Failure']","[[120, 5, 600, 3987], 4941.7568599999995, 224, 4, 'Failure']","[[120, 5, 609, 2223, 3987], 303.11438999999996, 264, 5, 'Failure']","[[120, 41, 6935, 2223, 3987], 796.92404, 258, 5, 'Failure']","[[120, 41, 6935, 2223, 3987], 796.92404, 258, 5, 'Failure']","[[120, 5, 3292, 3642, 167, 57, 175, 64, 2223, 3987], 400.7195, 390, 10, 'Failure']"
8321,46,84619,"[[8321, 609, 858, 84, 46], 4.44624, 140, 5, 'Failure']","[[8321, 609, 858, 84, 46], 4.44624, 140, 5, 'Failure']","[[8321, 609, 858, 84, 46], 4.44624, 140, 5, 'Failure']","[[8321, 609, 2223, 84, 46], 5.20784, 140, 5, 'Failure']","[[8321, 609, 2223, 84, 46], 5.20784, 140, 5, 'Failure']","[[8321, 609, 459, 18, 270, 46], 4.4231, 200, 6, 'Failure']"
8057,9646,265968,"[[8057, 1139, 6554, 9646], 57.651900000000005, 120, 4, 'Failure']","[[8057, 1139, 6554, 9646], 57.651900000000005, 120, 4, 'Failure']","[[8057, 12325, 6478, 2654, 4860, 9646], 1.79791, 194, 6, 'Success']","[[8057, 12325, 167, 6554, 9646], 55.72564, 154, 5, 'Failure']","[[8057, 12325, 167, 6554, 9646], 55.72564, 154, 5, 'Failure']","[[8057, 12325, 6722, 167, 6554, 9646], 55.72564, 194, 6, 'Failure']"
299,10046,29639,"[[299, 62, 70, 10046], 31.07083, 98, 4, 'Success']","[[299, 62, 70, 10046], 31.07083, 98, 4, 'Success']","[[299, 62, 70, 10046], 31.07083, 98, 4, 'Success']","[[299, 62, 70, 10046], 31.07083, 98, 4, 'Success']","[[299, 62, 70, 10046], 31.07083, 98, 4, 'Success']","[[299, 62, 70, 10046], 31.07083, 98, 4, 'Success']"
10553,12251,33375,"[[10553, 32, 855, 12251], 25.36586, 224, 4, 'Success']","[[10553, 32, 855, 12251], 25.36586, 224, 4, 'Failure']","[[10553, 6901, 10144, 1002, 600, 6079, 21, 12251], 7.2723, 280, 8, 'Success']","[[10553, 6901, 3704, 21, 12251], 12.08024, 160, 5, 'Success']","[[10553, 6901, 3704, 21, 12251], 12.08024, 160, 5, 'Failure']","[[10553, 6901, 10144, 1002, 600, 4749, 21, 12251], 7.90651, 280, 8, 'Failure']"
8696,9285,100720,"[[8696, 5812, 2, 795, 9285], 26.283009999999997, 138, 5, 'Failure']","[[8696, 5812, 2, 795, 9285], 26.283009999999997, 138, 5, 'Failure']","[[8696, 5812, 11682, 12325, 5899, 149, 795, 9285], 17.51274, 482, 8, 'Failure']","[[8696, 5812, 233, 5060, 6397, 8679, 9344, 9285], 66.27054, 274, 8, 'Success']","[[8696, 5812, 233, 5060, 6397, 8679, 9344, 9285], 66.27054, 274, 8, 'Success']","[[8696, 5812, 11682, 12325, 5060, 6397, 8679, 9344, 9285], 42.462830000000004, 314, 9, 'Failure']"
10764,3999,130671,"[[10764, 32, 3999], 80.27855, 184, 3, 'Failure']","[[10764, 32, 3999], 80.27855, 184, 3, 'Failure']","[[10764, 12148, 12325, 32, 3999], 68.16689, 252, 5, 'Failure']","[[10764, 32, 3999], 80.27855, 184, 3, 'Failure']","[[10764, 32, 3999], 80.27855, 184, 3, 'Failure']","[[10764, 12148, 12325, 32, 3999], 68.16689, 252, 5, 'Failure']"
6887,8736,54059,"[[6887, 570, 321, 8736], 25.27404, 102, 4, 'Success']","[[6887, 570, 321, 8736], 25.27404, 102, 4, 'Success']","[[6887, 21, 26, 321, 8736], 5.84183, 154, 5, 'Success']","[[6887, 21, 3527, 321, 8736], 5.41933, 160, 5, 'Success']","[[6887, 21, 3527, 321, 8736], 5.41933, 160, 5, 'Success']","[[6887, 6259, 626, 10113, 12325, 6722, 167, 321, 8736], 4.9203, 304, 9, 'Success']"
6568,4994,376614,"[[6568, 1033, 26, 6935, 4994], 102.97411, 136, 5, 'Failure']","[[6568, 1033, 26, 6935, 4994], 102.97411, 136, 5, 'Failure']","[[6568, 1033, 13088, 167, 2562, 4994], 13.333950000000002, 168, 6, 'Failure']","[[6568, 1033, 26, 6935, 4994], 102.97411, 136, 5, 'Failure']","[[6568, 1033, 26, 6935, 4994], 102.97411, 136, 5, 'Failure']","[[6568, 1033, 13088, 50, 177, 321, 1287, 4994], 70.44301, 246, 8, 'Failure']"
9607,10547,176963,"[[9607, 9593, 9592, 9646, 9878, 2, 85, 10547], 42.81066, 252, 8, 'Failure']","[[9607, 9593, 9592, 9689, 12325, 855, 10547], 40.1006, 234, 7, 'Failure']","[[9607, 9593, 9592, 8068, 12325, 5899, 6830, 314, 8615, 85, 10547], 9.353380000000001, 700, 11, 'Failure']","[[9607, 9593, 9592, 9689, 12325, 855, 10547], 40.1006, 234, 7, 'Failure']","[[9607, 9593, 9592, 9689, 12325, 855, 10547], 40.1006, 234, 7, 'Failure']","[[9607, 9593, 9592, 9689, 3642, 167, 796, 445, 420, 854, 85, 10547], 12.778080000000003, 428, 12, 'Failure']"
