Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
11463,8493,5,"[[11463, 855, 8493], 1.00101, 80, 3, 'Success']","[[11463, 855, 8493], 1.00101, 80, 3, 'Success']","[[11463, 855, 8493], 1.00101, 80, 3, 'Success']","[[11463, 855, 8493], 1.00101, 80, 3, 'Success']","[[11463, 855, 8493], 1.00101, 80, 3, 'Success']","[[11463, 855, 6876, 167, 8493], 1.00004, 150, 5, 'Success']"
9272,6284,188,"[[9272, 5961, 2223, 6274, 6284], 1.14757, 258, 5, 'Success']","[[9272, 5961, 2223, 6274, 6284], 1.14757, 258, 5, 'Success']","[[9272, 5961, 2223, 6274, 6284], 1.14757, 258, 5, 'Success']","[[9272, 5961, 2223, 6274, 6284], 1.14757, 258, 5, 'Success']","[[9272, 5961, 2223, 6274, 6284], 1.14757, 258, 5, 'Success']","[[9272, 9274, 8572, 167, 2223, 6274, 6284], 1.0378699999999998, 328, 7, 'Success']"
11046,6469,1,"[[11046, 11045, 3905, 612, 6469], 1.00007, 154, 5, 'Success']","[[11046, 11045, 3905, 612, 6469], 1.00007, 154, 5, 'Success']","[[11046, 11045, 3905, 612, 6469], 1.00007, 154, 5, 'Success']","[[11046, 11045, 3905, 612, 6469], 1.00007, 154, 5, 'Success']","[[11046, 11045, 3905, 612, 6469], 1.00007, 154, 5, 'Success']","[[11046, 6621, 3372, 12157, 5027, 612, 6469], 1.00001, 240, 7, 'Success']"
1456,2708,58,"[[1456, 1601, 18, 2708], 2.5951199999999996, 120, 4, 'Success']","[[1456, 1601, 18, 2708], 2.5951199999999996, 120, 4, 'Success']","[[1456, 1601, 18, 2708], 2.5951199999999996, 120, 4, 'Success']","[[1456, 1601, 18, 2708], 2.5951199999999996, 120, 4, 'Success']","[[1456, 1601, 18, 2708], 2.5951199999999996, 120, 4, 'Success']","[[1456, 1601, 167, 6722, 12325, 3093, 2618, 2708], 1.58788, 274, 8, 'Success']"
9825,2976,34,"[[9825, 570, 18, 2976], 2.00007, 102, 4, 'Success']","[[9825, 570, 18, 2976], 2.00007, 102, 4, 'Success']","[[9825, 570, 137, 167, 2976], 1.11123, 142, 5, 'Success']","[[9825, 570, 18, 2976], 2.00007, 102, 4, 'Success']","[[9825, 570, 18, 2976], 2.00007, 102, 4, 'Success']","[[9825, 570, 29, 167, 2976], 1.00013, 132, 5, 'Success']"
11985,4702,11,"[[11985, 8057, 18, 4702], 2.50205, 120, 4, 'Success']","[[11985, 8057, 18, 4702], 2.50205, 120, 4, 'Success']","[[11985, 8057, 894, 12325, 855, 4702], 1.0064, 188, 6, 'Success']","[[11985, 8057, 5972, 855, 4702], 1.0052400000000001, 160, 5, 'Success']","[[11985, 8057, 5972, 855, 4702], 1.0052400000000001, 160, 5, 'Success']","[[11985, 8057, 1139, 6324, 5199, 12325, 855, 4702], 1.00235, 274, 8, 'Success']"
11050,5575,7,"[[11050, 609, 3111, 5575], 2.00082, 120, 4, 'Success']","[[11050, 609, 3111, 5575], 2.00082, 120, 4, 'Success']","[[11050, 26, 194, 1139, 5575], 0.02452, 154, 5, 'Success']","[[11050, 26, 1898, 1139, 5575], 0.02383, 154, 5, 'Success']","[[11050, 26, 1898, 1139, 5575], 0.02383, 154, 5, 'Success']","[[11050, 26, 12325, 36, 1139, 5575], 0.02108, 220, 6, 'Success']"
11254,11908,4,"[[11254, 525, 18, 11908], 2.00106, 120, 4, 'Success']","[[11254, 525, 18, 11908], 2.00106, 120, 4, 'Success']","[[11254, 525, 18, 368, 11908], 2.01806, 154, 5, 'Success']","[[11254, 525, 18, 11908], 2.00106, 120, 4, 'Success']","[[11254, 525, 18, 11908], 2.00106, 120, 4, 'Success']","[[11254, 463, 10113, 12325, 3892, 6011, 4714, 4764, 368, 11908], 1.01911, 348, 10, 'Success']"
12124,8707,4,"[[12124, 609, 2425, 32, 8707], 2.00202, 264, 5, 'Success']","[[12124, 609, 2425, 32, 8707], 2.00202, 264, 5, 'Success']","[[12124, 609, 1104, 32, 8707], 2.0026400000000004, 258, 5, 'Success']","[[12124, 609, 3549, 32, 8707], 2.00202, 264, 5, 'Success']","[[12124, 609, 3549, 32, 8707], 2.00202, 264, 5, 'Success']","[[12124, 609, 19, 215, 32, 8707], 2.0020300000000004, 282, 6, 'Success']"
3505,12373,40,"[[3505, 609, 12373], 1.00404, 80, 3, 'Success']","[[3505, 609, 12373], 1.00404, 80, 3, 'Success']","[[3505, 609, 12373], 1.00404, 80, 3, 'Success']","[[3505, 609, 12373], 1.00404, 80, 3, 'Success']","[[3505, 609, 12373], 1.00404, 80, 3, 'Success']","[[3505, 609, 12373], 1.00404, 80, 3, 'Success']"
11683,12584,130,"[[11683, 6855, 12325, 12408, 12584], 1.09114, 154, 5, 'Failure']","[[11683, 6855, 12325, 12408, 12584], 1.09114, 154, 5, 'Failure']","[[11683, 6855, 12325, 12408, 12584], 1.09114, 154, 5, 'Failure']","[[11683, 6855, 12325, 12408, 12584], 1.09114, 154, 5, 'Failure']","[[11683, 6855, 12325, 12408, 12584], 1.09114, 154, 5, 'Failure']","[[11683, 10480, 314, 11837, 12325, 12408, 12584], 1.02163, 316, 7, 'Success']"
6634,8203,5,"[[6634, 11840, 3544, 445, 8203], 2.00016, 160, 5, 'Success']","[[6634, 11840, 3544, 445, 8203], 2.00016, 160, 5, 'Success']","[[6634, 11840, 233, 1104, 445, 8203], 2.00077, 188, 6, 'Success']","[[6634, 11840, 3544, 445, 8203], 2.00016, 160, 5, 'Success']","[[6634, 11840, 3544, 445, 8203], 2.00016, 160, 5, 'Success']","[[6634, 11840, 12325, 5965, 445, 8203], 2.00001, 194, 6, 'Success']"
2646,10241,2072,"[[2646, 2, 7218, 10241], 1.00207, 202, 4, 'Success']","[[2646, 2, 7218, 10241], 1.00207, 202, 4, 'Success']","[[2646, 2, 7218, 10241], 1.00207, 202, 4, 'Success']","[[2646, 2, 7218, 10241], 1.00207, 202, 4, 'Success']","[[2646, 2, 7218, 10241], 1.00207, 202, 4, 'Success']","[[2646, 2, 7218, 10241], 1.00207, 202, 4, 'Success']"
12706,12312,3,"[[12706, 12718, 12768, 12312], 2.0, 120, 4, 'Success']","[[12706, 12718, 12768, 12312], 2.0, 120, 4, 'Success']","[[12706, 12718, 12768, 12312], 2.0, 120, 4, 'Success']","[[12706, 12717, 12768, 12312], 2.0, 120, 4, 'Success']","[[12706, 12717, 12768, 12312], 2.0, 120, 4, 'Success']","[[12706, 12717, 12768, 12312], 2.0, 120, 4, 'Success']"
1250,4423,1,"[[1250, 18, 4423], 2.0, 80, 3, 'Success']","[[1250, 18, 4423], 2.0, 80, 3, 'Success']","[[1250, 18, 4423], 2.0, 80, 3, 'Success']","[[1250, 18, 4423], 2.0, 80, 3, 'Success']","[[1250, 18, 4423], 2.0, 80, 3, 'Success']","[[1250, 600, 6010, 1559, 12325, 167, 4423], 1.0, 234, 7, 'Success']"
11642,12796,1,"[[11642, 11634, 167, 32, 12796], 3.0005299999999995, 248, 5, 'Success']","[[11642, 11634, 167, 32, 12796], 3.0005299999999995, 248, 5, 'Success']","[[11642, 11634, 167, 32, 12796], 3.0005299999999995, 248, 5, 'Success']","[[11642, 11634, 167, 32, 12796], 3.0005299999999995, 248, 5, 'Success']","[[11642, 11634, 167, 32, 12796], 3.0005299999999995, 248, 5, 'Success']","[[11642, 11984, 12768, 10113, 12325, 32, 12796], 3.0005299999999995, 332, 7, 'Success']"
1847,852,3052,"[[1847, 59, 66, 852], 3.42091, 98, 4, 'Success']","[[1847, 59, 66, 852], 3.42091, 98, 4, 'Success']","[[1847, 18, 237, 167, 10484, 852], 3.1922800000000002, 178, 6, 'Success']","[[1847, 59, 66, 852], 3.42091, 98, 4, 'Success']","[[1847, 59, 66, 852], 3.42091, 98, 4, 'Success']","[[1847, 600, 6010, 1559, 12325, 167, 10484, 852], 2.16786, 258, 8, 'Success']"
4292,5831,26168,"[[4292, 609, 2359, 2654, 5831], 3.8001, 160, 5, 'Success']","[[4292, 609, 2359, 2654, 5831], 3.8001, 160, 5, 'Success']","[[4292, 8705, 21, 233, 600, 2654, 5831], 2.23552, 338, 7, 'Failure']","[[4292, 609, 2359, 2654, 5831], 3.8001, 160, 5, 'Success']","[[4292, 609, 2359, 2654, 5831], 3.8001, 160, 5, 'Success']","[[4292, 4353, 233, 3190, 167, 6722, 12325, 3292, 6708, 5199, 2654, 5831], 2.85334, 512, 12, 'Success']"
5149,5019,1431,"[[5149, 609, 2938, 5019], 1.15169, 120, 4, 'Success']","[[5149, 609, 2938, 5019], 1.15169, 120, 4, 'Success']","[[5149, 609, 2938, 5019], 1.15169, 120, 4, 'Success']","[[5149, 609, 2938, 5019], 1.15169, 120, 4, 'Success']","[[5149, 609, 2938, 5019], 1.15169, 120, 4, 'Success']","[[5149, 609, 19, 215, 137, 12325, 9709, 5019], 1.0042900000000001, 262, 8, 'Success']"
3178,12147,22,"[[3178, 609, 858, 167, 12147], 1.0000799999999999, 150, 5, 'Success']","[[3178, 609, 858, 167, 12147], 1.0000799999999999, 150, 5, 'Success']","[[3178, 609, 4682, 167, 12147], 1.00305, 144, 5, 'Success']","[[3178, 609, 858, 167, 12147], 1.0000799999999999, 150, 5, 'Success']","[[3178, 609, 858, 167, 12147], 1.0000799999999999, 150, 5, 'Success']","[[3178, 609, 19, 215, 137, 12325, 167, 12147], 1.0000799999999999, 252, 8, 'Success']"
7020,6642,37,"[[7020, 609, 6642], 1.00374, 80, 3, 'Success']","[[7020, 609, 6642], 1.00374, 80, 3, 'Success']","[[7020, 609, 6642], 1.00374, 80, 3, 'Success']","[[7020, 609, 6642], 1.00374, 80, 3, 'Success']","[[7020, 609, 6642], 1.00374, 80, 3, 'Success']","[[7020, 609, 6642], 1.00374, 80, 3, 'Success']"
