Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
3189,1368,244676,"[[3189, 26, 21, 1368], 99.11558000000001, 114, 4, 'Failure']","[[3189, 26, 21, 1368], 99.11558000000001, 114, 4, 'Failure']","[[3189, 18, 12720, 21, 1368], 3.7340400000000002, 160, 5, 'Failure']","[[3189, 18, 10274, 21, 1368], 3.8297499999999998, 160, 5, 'Failure']","[[3189, 26, 21, 1368], 99.11558000000001, 114, 4, 'Failure']","[[3189, 26, 21, 1368], 99.11558000000001, 114, 4, 'Failure']","[[3189, 18, 12720, 21, 1368], 3.7340400000000002, 160, 5, 'Failure']"
642,6153,8,"[[642, 218, 48, 29, 6153], 0.0008600000000000001, 264, 5, 'Failure']","[[642, 218, 48, 29, 6153], 0.0008600000000000001, 264, 5, 'Failure']","[[642, 18, 6153], 1.00001, 184, 3, 'Success']","[[642, 18, 6153], 1.00001, 184, 3, 'Success']","[[642, 18, 6153], 1.00001, 184, 3, 'Success']","[[642, 18, 6153], 1.00001, 184, 3, 'Success']","[[642, 218, 2706, 2802, 2654, 5199, 12325, 29, 6153], 7.000000000000001e-05, 418, 9, 'Success']"
10781,4374,98,"[[10781, 12325, 600, 4374], 0.294, 114, 4, 'Success']","[[10781, 12325, 600, 4374], 0.294, 114, 4, 'Success']","[[10781, 12325, 600, 4374], 0.294, 114, 4, 'Success']","[[10781, 12325, 600, 4374], 0.294, 114, 4, 'Success']","[[10781, 12325, 600, 4374], 0.294, 114, 4, 'Success']","[[10781, 12325, 600, 4374], 0.294, 114, 4, 'Success']","[[10781, 12325, 600, 4374], 0.294, 114, 4, 'Success']"
5960,5365,806,"[[5960, 855, 5365], 0.1612, 80, 3, 'Failure']","[[5960, 855, 5365], 0.1612, 80, 3, 'Failure']","[[5960, 855, 5365], 0.1612, 80, 3, 'Failure']","[[5960, 855, 5365], 0.1612, 80, 3, 'Failure']","[[5960, 855, 5365], 0.1612, 80, 3, 'Failure']","[[5960, 855, 5365], 0.1612, 80, 3, 'Failure']","[[5960, 167, 8733, 9416, 2, 5365], 0.08141000000000001, 168, 6, 'Success']"
3416,6896,3639,"[[3416, 3782, 4289, 48, 6896], 0.44133, 154, 5, 'Success']","[[3416, 3782, 4289, 48, 6896], 0.44133, 154, 5, 'Success']","[[3416, 3782, 4289, 48, 6896], 0.44133, 154, 5, 'Failure']","[[3416, 6893, 12325, 48, 6896], 0.54587, 154, 5, 'Failure']","[[3416, 3782, 4289, 48, 6896], 0.44133, 154, 5, 'Failure']","[[3416, 3782, 4289, 48, 6896], 0.44133, 154, 5, 'Failure']","[[3416, 3782, 1579, 3778, 12325, 6722, 48, 6896], 0.37117999999999995, 274, 8, 'Failure']"
11707,10787,17090,"[[11707, 1573, 18, 10787], 1.01709, 280, 4, 'Success']","[[11707, 1983, 609, 10787], 4.78551, 280, 4, 'Failure']","[[11707, 6587, 18, 10787], 1.1880000000000002, 274, 4, 'Failure']","[[11707, 12726, 91, 2702, 36, 609, 10787], 4.9284099999999995, 432, 7, 'Failure']","[[11707, 6587, 18, 10787], 1.1880000000000002, 274, 4, 'Failure']","[[11707, 6587, 18, 10787], 1.1880000000000002, 274, 4, 'Failure']","[[11707, 11597, 12325, 4438, 609, 10787], 1.7944600000000002, 354, 6, 'Failure']"
8353,643,103480,"[[8353, 8167, 4, 643], 7.2089, 224, 4, 'Failure']","[[8353, 8167, 4, 643], 7.2089, 224, 4, 'Failure']","[[8353, 8167, 4, 643], 7.2089, 224, 4, 'Failure']","[[8353, 8167, 4, 643], 7.2089, 224, 4, 'Failure']","[[8353, 8167, 4, 643], 7.2089, 224, 4, 'Failure']","[[8353, 8167, 4, 643], 7.2089, 224, 4, 'Failure']","[[8353, 233, 131, 10113, 4, 643], 3.44873, 298, 6, 'Failure']"
5627,8535,4,"[[5627, 609, 858, 167, 8535], 0.0, 150, 5, 'Success']","[[5627, 3221, 3892, 167, 8535], 0.0, 150, 5, 'Success']","[[5627, 5545, 167, 8535], 1.00004, 110, 4, 'Success']","[[5627, 32, 167, 8535], 1.002, 214, 4, 'Success']","[[5627, 5545, 167, 8535], 1.00004, 110, 4, 'Success']","[[5627, 5545, 167, 8535], 1.00004, 110, 4, 'Success']","[[5627, 3221, 3892, 167, 8535], 0.0, 150, 5, 'Success']"
3501,3178,19,"[[3501, 2537, 609, 3178], 0.00059, 120, 4, 'Success']","[[3501, 2537, 609, 3178], 0.00059, 120, 4, 'Success']","[[3501, 2537, 609, 3178], 0.00059, 120, 4, 'Success']","[[3501, 194, 609, 3178], 0.00192, 120, 4, 'Success']","[[3501, 2537, 609, 3178], 0.00059, 120, 4, 'Success']","[[3501, 2537, 609, 3178], 0.00059, 120, 4, 'Success']","[[3501, 2223, 600, 6010, 609, 3178], 0.00019, 200, 6, 'Success']"
1281,10322,675,"[[1281, 2784, 57, 10322], 2.4564399999999997, 120, 4, 'Success']","[[1281, 2784, 57, 10322], 2.4564399999999997, 120, 4, 'Success']","[[1281, 2784, 57, 10322], 2.4564399999999997, 120, 4, 'Success']","[[1281, 2784, 57, 10322], 2.4564399999999997, 120, 4, 'Success']","[[1281, 2784, 57, 10322], 2.4564399999999997, 120, 4, 'Success']","[[1281, 2784, 57, 10322], 2.4564399999999997, 120, 4, 'Success']","[[1281, 4353, 71, 175, 70, 10322], 2.28712, 156, 6, 'Success']"
