Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
674,12574,93039,"[[674, 671, 2, 251, 12574], 14.0023, 138, 5, 'Failure']","[[674, 679, 11207, 12574], 10.39695, 120, 4, 'Success']","[[674, 679, 11207, 12574], 10.39695, 120, 4, 'Success']","[[674, 679, 11207, 12574], 10.39695, 120, 4, 'Success']","[[674, 679, 11207, 12574], 10.39695, 120, 4, 'Success']","[[674, 679, 11207, 12574], 10.39695, 120, 4, 'Success']","[[674, 285, 22, 44, 321, 11207, 12574], 5.302560000000001, 224, 7, 'Failure']"
1515,9882,110699,"[[1515, 177, 50, 9472, 9882], 9.670569999999998, 138, 5, 'Failure']","[[1515, 59, 398, 9472, 9882], 10.78133, 160, 5, 'Success']","[[1515, 59, 2861, 9472, 9882], 9.670569999999998, 160, 5, 'Failure']","[[1515, 59, 2861, 9472, 9882], 9.670569999999998, 160, 5, 'Success']","[[1515, 59, 2861, 9472, 9882], 9.670569999999998, 160, 5, 'Failure']","[[1515, 59, 2861, 9472, 9882], 9.670569999999998, 160, 5, 'Failure']","[[1515, 59, 2861, 9472, 9882], 9.670569999999998, 160, 5, 'Failure']"
677,9400,5,"[[677, 3184, 4424, 9400], 0.00063, 114, 4, 'Success']","[[677, 3184, 4424, 9400], 0.00063, 114, 4, 'Success']","[[677, 3184, 4424, 9400], 0.00063, 114, 4, 'Success']","[[677, 3184, 4424, 9400], 0.00063, 114, 4, 'Success']","[[677, 3184, 4424, 9400], 0.00063, 114, 4, 'Success']","[[677, 3184, 4424, 9400], 0.00063, 114, 4, 'Success']","[[677, 799, 609, 19, 215, 137, 12325, 9401, 8758, 3346, 9400], 0.00019, 376, 11, 'Success']"
2610,11937,85,"[[2610, 10295, 609, 6010, 11937], 1.00968, 154, 5, 'Success']","[[2610, 10295, 609, 6010, 11937], 1.00968, 154, 5, 'Success']","[[2610, 18, 6010, 11937], 2.00017, 120, 4, 'Success']","[[2610, 18, 6010, 11937], 2.00017, 120, 4, 'Success']","[[2610, 18, 6010, 11937], 2.00017, 120, 4, 'Success']","[[2610, 18, 6010, 11937], 2.00017, 120, 4, 'Success']","[[2610, 3056, 855, 6876, 167, 12194, 6010, 11937], 1.0015399999999999, 270, 8, 'Success']"
9301,794,620,"[[9301, 609, 3642, 794], 1.24864, 120, 4, 'Success']","[[9301, 609, 3642, 794], 1.24864, 120, 4, 'Success']","[[9301, 609, 3642, 794], 1.24864, 120, 4, 'Success']","[[9301, 609, 3642, 794], 1.24864, 120, 4, 'Success']","[[9301, 609, 3642, 794], 1.24864, 120, 4, 'Success']","[[9301, 609, 3642, 794], 1.24864, 120, 4, 'Success']","[[9301, 609, 19, 215, 137, 12325, 10113, 12768, 11207, 794], 1.00186, 342, 10, 'Success']"
5365,160,4672,"[[5365, 609, 124, 160], 1.5465399999999998, 120, 4, 'Success']","[[5365, 2, 321, 160], 1.93455, 202, 4, 'Success']","[[5365, 609, 124, 160], 1.5465399999999998, 120, 4, 'Success']","[[5365, 2, 321, 160], 1.93455, 202, 4, 'Success']","[[5365, 18, 82, 160], 1.7019199999999999, 120, 4, 'Failure']","[[5365, 18, 82, 160], 1.7019199999999999, 120, 4, 'Failure']","[[5365, 2, 3781, 609, 19, 215, 137, 12325, 167, 82, 160], 0.72519, 350, 11, 'Success']"
7976,6473,29766,"[[7976, 6562, 2721, 6473], 12.477660000000002, 120, 4, 'Failure']","[[7976, 6562, 2721, 6473], 12.477660000000002, 120, 4, 'Failure']","[[7976, 6562, 2290, 3093, 6473], 2.2083700000000004, 160, 5, 'Failure']","[[7976, 6562, 3974, 5899, 6473], 3.8752700000000004, 264, 5, 'Failure']","[[7976, 6562, 2290, 3093, 6473], 2.2083700000000004, 160, 5, 'Failure']","[[7976, 6562, 2290, 3093, 6473], 2.2083700000000004, 160, 5, 'Failure']","[[7976, 6562, 8723, 12325, 3093, 6473], 2.05954, 194, 6, 'Failure']"
10922,12376,147618,"[[10922, 130, 50, 12376], 22.85062, 224, 4, 'Failure']","[[10922, 855, 10779, 12376], 33.6242, 120, 4, 'Success']","[[10922, 855, 131, 64, 175, 12376], 13.811879999999999, 178, 6, 'Success']","[[10922, 855, 6876, 167, 175, 12376], 12.550019999999998, 190, 6, 'Success']","[[10922, 855, 3534, 12376], 31.8191, 120, 4, 'Failure']","[[10922, 855, 3534, 12376], 31.8191, 120, 4, 'Failure']","[[10922, 855, 6876, 167, 321, 6228, 3534, 12376], 4.4761999999999995, 270, 8, 'Success']"
9949,1375,1,"[[9949, 1067, 2223, 494, 1375], 0.0029000000000000002, 242, 5, 'Success']","[[9949, 1067, 2223, 494, 1375], 0.0029000000000000002, 242, 5, 'Success']","[[9949, 1067, 2223, 494, 1375], 0.0029000000000000002, 242, 5, 'Success']","[[9949, 10002, 10, 1375], 2.0022, 120, 4, 'Success']","[[9949, 1067, 2223, 494, 1375], 0.0029000000000000002, 242, 5, 'Success']","[[9949, 1067, 2223, 494, 1375], 0.0029000000000000002, 242, 5, 'Success']","[[9949, 8716, 8702, 12325, 5965, 2362, 494, 1375], 0.0017000000000000001, 252, 8, 'Success']"
7971,8610,47,"[[7971, 6622, 855, 8610], 0.03145, 120, 4, 'Success']","[[7971, 6622, 855, 8610], 0.03145, 120, 4, 'Success']","[[7971, 6622, 855, 8610], 0.03145, 120, 4, 'Success']","[[7971, 6622, 855, 8610], 0.03145, 120, 4, 'Success']","[[7971, 6622, 855, 8610], 0.03145, 120, 4, 'Success']","[[7971, 6622, 855, 8610], 0.03145, 120, 4, 'Success']","[[7971, 6622, 855, 8610], 0.03145, 120, 4, 'Success']"
