Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
3689,11672,8264,"[[3689, 3083, 5965, 12325, 11672], 25.80029, 258, 5, 'Success']","[[3689, 3083, 5965, 12325, 11672], 25.80029, 258, 5, 'Success']","[[3689, 3083, 4682, 233, 12325, 11672], 26.098689999999998, 286, 6, 'Success']","[[3689, 3083, 5965, 12325, 11672], 25.80029, 258, 5, 'Success']","[[3689, 3083, 5965, 12325, 11672], 25.80029, 258, 5, 'Success']","[[3689, 3083, 5965, 6722, 12325, 11672], 25.80029, 298, 6, 'Success']"
3907,11372,3831,"[[3907, 167, 11705, 1318, 11372], 1.50583, 150, 5, 'Success']","[[3907, 167, 11705, 1318, 11372], 1.50583, 150, 5, 'Failure']","[[3907, 167, 6935, 1318, 11372], 1.55117, 144, 5, 'Failure']","[[3907, 167, 11705, 1318, 11372], 1.50583, 150, 5, 'Failure']","[[3907, 167, 11705, 1318, 11372], 1.50583, 150, 5, 'Failure']","[[3907, 12819, 12325, 167, 11705, 1318, 11372], 1.15364, 224, 7, 'Failure']"
9954,9680,1810,"[[9954, 600, 9680], 5.4328199999999995, 80, 3, 'Success']","[[9954, 600, 9680], 5.4328199999999995, 80, 3, 'Success']","[[9954, 600, 9680], 5.4328199999999995, 80, 3, 'Success']","[[9954, 600, 9680], 5.4328199999999995, 80, 3, 'Success']","[[9954, 600, 9680], 5.4328199999999995, 80, 3, 'Success']","[[9954, 600, 9680], 5.4328199999999995, 80, 3, 'Success']"
8558,3046,3,"[[8558, 48, 32, 1293, 3046], 3.00251, 264, 5, 'Success']","[[8558, 48, 32, 1293, 3046], 3.00251, 264, 5, 'Success']","[[8558, 48, 32, 1293, 3046], 3.00251, 264, 5, 'Success']","[[8558, 48, 32, 1293, 3046], 3.00251, 264, 5, 'Success']","[[8558, 48, 32, 1293, 3046], 3.00251, 264, 5, 'Success']","[[8558, 48, 11837, 18, 1293, 3046], 3.0005100000000002, 178, 6, 'Success']"
7750,9483,28,"[[7750, 7218, 3642, 4038, 9483], 0.09333, 264, 5, 'Success']","[[7750, 7218, 3642, 4038, 9483], 0.09333, 264, 5, 'Success']","[[7750, 7218, 3642, 4038, 9483], 0.09333, 264, 5, 'Success']","[[7750, 7218, 3642, 4038, 9483], 0.09333, 264, 5, 'Success']","[[7750, 7218, 3642, 4038, 9483], 0.09333, 264, 5, 'Success']","[[7750, 7218, 8301, 137, 12325, 3093, 12157, 8756, 8660, 9483], 0.0874, 468, 10, 'Success']"
1159,921,784,"[[1159, 1139, 919, 921], 4.71185, 120, 4, 'Success']","[[1159, 1139, 919, 921], 4.71185, 120, 4, 'Success']","[[1159, 1139, 919, 921], 4.71185, 120, 4, 'Success']","[[1159, 1139, 919, 921], 4.71185, 120, 4, 'Success']","[[1159, 1139, 919, 921], 4.71185, 120, 4, 'Success']","[[1159, 1139, 6324, 5199, 12325, 600, 2680, 801, 919, 921], 2.3575099999999996, 354, 10, 'Success']"
7433,10329,5,"[[7433, 3083, 2, 32, 10329], 1.0205000000000002, 346, 5, 'Success']","[[7433, 3083, 2, 32, 10329], 1.0205000000000002, 346, 5, 'Success']","[[7433, 3083, 162, 32, 10329], 1.0205100000000003, 368, 5, 'Success']","[[7433, 3083, 5965, 32, 10329], 1.0205000000000002, 368, 5, 'Success']","[[7433, 3083, 5965, 32, 10329], 1.0205000000000002, 368, 5, 'Success']","[[7433, 3083, 5965, 32, 10329], 1.0205000000000002, 368, 5, 'Success']"
6981,12257,1,"[[6981, 2947, 172, 18, 12257], 4.25062, 160, 5, 'Success']","[[6981, 2947, 2155, 11207, 18, 12257], 2.00024, 200, 6, 'Success']","[[6981, 2947, 2155, 894, 18, 12257], 2.0003900000000003, 194, 6, 'Success']","[[6981, 2947, 2155, 11207, 18, 12257], 2.00024, 200, 6, 'Success']","[[6981, 2947, 2155, 11207, 18, 12257], 2.00024, 200, 6, 'Success']","[[6981, 2947, 2155, 11207, 12157, 18, 12257], 2.00024, 240, 7, 'Success']"
12618,11206,325,"[[12618, 1139, 8688, 11206], 1.01316, 120, 4, 'Success']","[[12618, 855, 8688, 11206], 1.09526, 120, 4, 'Success']","[[12618, 1139, 8688, 11206], 1.01316, 120, 4, 'Success']","[[12618, 855, 8688, 11206], 1.09526, 120, 4, 'Success']","[[12618, 855, 8688, 11206], 1.09526, 120, 4, 'Success']","[[12618, 1139, 6324, 5199, 7011, 12334, 886, 8688, 11206], 0.04069, 320, 9, 'Success']"
11365,72,1,"[[11365, 72], 1.00001, 40, 2, 'Success']","[[11365, 72], 1.00001, 40, 2, 'Success']","[[11365, 72], 1.00001, 40, 2, 'Success']","[[11365, 72], 1.00001, 40, 2, 'Success']","[[11365, 72], 1.00001, 40, 2, 'Success']","[[11365, 6876, 167, 6722, 12325, 10113, 72], 0.0, 234, 7, 'Success']"
