Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
5489,9988,10,"[[5489, 73, 2, 7218, 9988], 3.25056, 242, 5, 'Success']","[[5489, 207, 124, 7218, 9988], 1.00251, 264, 5, 'Success']","[[5489, 207, 124, 7218, 9988], 1.00251, 264, 5, 'Success']","[[5489, 612, 6000, 7218, 9988], 2.0005, 264, 5, 'Success']","[[5489, 207, 124, 7218, 9988], 1.00251, 264, 5, 'Success']","[[5489, 207, 124, 7218, 9988], 1.00251, 264, 5, 'Success']","[[5489, 207, 1566, 1573, 12325, 36, 7218, 9988], 1.00021, 400, 8, 'Success']"
1228,11653,24,"[[1228, 1219, 855, 11653], 1.0130199999999998, 120, 4, 'Success']","[[1228, 1219, 855, 11653], 1.0130199999999998, 120, 4, 'Success']","[[1228, 1219, 855, 11653], 1.0130199999999998, 120, 4, 'Success']","[[1228, 1219, 855, 11653], 1.0130199999999998, 120, 4, 'Success']","[[1228, 1219, 855, 11653], 1.0130199999999998, 120, 4, 'Success']","[[1228, 1219, 855, 11653], 1.0130199999999998, 120, 4, 'Success']","[[1228, 609, 19, 215, 137, 12325, 855, 11653], 1.0048599999999999, 262, 8, 'Success']"
3178,7713,528,"[[3178, 609, 2223, 7218, 7713], 1.0010599999999998, 264, 5, 'Success']","[[3178, 609, 2223, 7218, 7713], 1.0010599999999998, 264, 5, 'Success']","[[3178, 609, 2223, 7218, 7713], 1.0010599999999998, 264, 5, 'Success']","[[3178, 609, 6184, 7218, 7713], 1.5560199999999997, 264, 5, 'Success']","[[3178, 609, 2223, 7218, 7713], 1.0010599999999998, 264, 5, 'Success']","[[3178, 609, 2223, 7218, 7713], 1.0010599999999998, 264, 5, 'Success']","[[3178, 609, 2223, 7218, 7713], 1.0010599999999998, 264, 5, 'Success']"
677,2507,4075,"[[677, 799, 21, 2507], 1.09376, 114, 4, 'Success']","[[677, 799, 21, 2507], 1.09376, 114, 4, 'Success']","[[677, 799, 21, 2507], 1.09376, 114, 4, 'Success']","[[677, 799, 21, 2507], 1.09376, 114, 4, 'Success']","[[677, 799, 21, 2507], 1.09376, 114, 4, 'Success']","[[677, 799, 21, 2507], 1.09376, 114, 4, 'Success']","[[677, 799, 21, 2507], 1.09376, 114, 4, 'Success']"
6655,6623,17944,"[[6655, 609, 6827, 2443, 6389, 6623], 5.6444, 200, 6, 'Failure']","[[6655, 609, 6827, 2443, 6389, 6623], 5.6444, 200, 6, 'Failure']","[[6655, 609, 6827, 2443, 6389, 6623], 5.6444, 200, 6, 'Failure']","[[6655, 609, 6827, 2443, 6389, 6623], 5.6444, 200, 6, 'Failure']","[[6655, 609, 6827, 2443, 6389, 6623], 5.6444, 200, 6, 'Failure']","[[6655, 609, 6827, 2443, 6389, 6623], 5.6444, 200, 6, 'Failure']","[[6655, 609, 19, 215, 137, 12325, 6722, 167, 7042, 2443, 6389, 6623], 3.5253499999999995, 412, 12, 'Failure']"
1515,6904,162777,"[[1515, 2, 32, 6904], 83.38857999999999, 202, 4, 'Failure']","[[1515, 59, 398, 32, 6904], 95.75876999999998, 264, 5, 'Failure']","[[1515, 59, 71, 32, 6904], 94.59585, 242, 5, 'Success']","[[1515, 59, 398, 32, 6904], 95.75876999999998, 264, 5, 'Failure']","[[1515, 59, 398, 32, 6904], 95.75876999999998, 264, 5, 'Failure']","[[1515, 59, 398, 32, 6904], 95.75876999999998, 264, 5, 'Failure']","[[1515, 59, 177, 71, 32, 6904], 94.59585, 260, 6, 'Failure']"
4374,4861,7,"[[4374, 6059, 6064, 12315, 32, 4861], 3.01951, 408, 6, 'Success']","[[4374, 600, 32, 4861], 2.0115, 224, 4, 'Success']","[[4374, 600, 32, 4861], 2.0115, 224, 4, 'Success']","[[4374, 600, 32, 4861], 2.0115, 224, 4, 'Success']","[[4374, 600, 32, 4861], 2.0115, 224, 4, 'Success']","[[4374, 600, 32, 4861], 2.0115, 224, 4, 'Success']","[[4374, 1139, 6324, 3297, 9510, 167, 9515, 21, 4861], 2.00005, 310, 9, 'Success']"
8560,5215,14,"[[8560, 6487, 855, 173, 88, 5215], 2.2572900000000002, 178, 6, 'Success']","[[8560, 6487, 855, 173, 88, 5215], 2.2572900000000002, 178, 6, 'Success']","[[8560, 21, 9306, 88, 5215], 3.25344, 160, 5, 'Success']","[[8560, 21, 233, 88, 5215], 3.5191700000000004, 258, 5, 'Success']","[[8560, 21, 9306, 88, 5215], 3.25344, 160, 5, 'Success']","[[8560, 21, 9306, 88, 5215], 3.25344, 160, 5, 'Success']","[[8560, 9420, 7927, 10171, 12325, 175, 88, 5215], 2.2510900000000005, 252, 8, 'Success']"
10505,11738,607,,,,,,,
5489,5505,6494,"[[5489, 73, 4822, 5505], 3.61367, 224, 4, 'Success']","[[5489, 73, 4822, 5505], 3.61367, 224, 4, 'Failure']","[[5489, 612, 2, 4822, 5505], 2.0129900000000003, 242, 5, 'Failure']","[[5489, 73, 4822, 5505], 3.61367, 224, 4, 'Failure']","[[5489, 73, 4822, 5505], 3.61367, 224, 4, 'Failure']","[[5489, 73, 4822, 5505], 3.61367, 224, 4, 'Failure']","[[5489, 207, 1566, 2706, 4822, 5505], 1.13637, 294, 6, 'Failure']"
