,amount,LDKfee,LDKdly,LDKpthlnt,LDKtp,Eclair_case1fee,Eclair_case1dly,Eclair_case1pthlnt,Eclair_case1tp,CLNfee,CLNdly,CLNpthlnt,CLNtp,Eclair_case2fee,Eclair_case2dly,Eclair_case2pthlnt,Eclair_case2tp,Eclair_case3fee,Eclair_case3dly,Eclair_case3pthlnt,Eclair_case3tp,LNDfee,LNDdly,LNDpthlnt,LNDtp
9356,1080,7.599449999999999,264,5,Success,7.49081,242,5,Success,7.49081,242,5,Success,7.49081,242,5,Success,7.49189,304,6,Success,7.49081,242,5,Success
9357,4,1.0,328,4,Success,1.0,328,4,Success,1.0,328,4,Success,1.0,328,4,Success,1.0,328,4,Success,1.0,328,4,Success
9358,943,1.09618,264,5,Success,1.09618,264,5,Success,1.09618,264,5,Success,1.09618,264,5,Success,1.0018799999999999,408,6,Success,1.09618,264,5,Success
9359,1,1.00413,120,4,Success,1.00413,120,4,Success,1.00413,120,4,Success,1.00413,120,4,Success,1.00301,234,7,Success,1.00413,120,4,Success
9360,15,2.00217,258,5,Success,2.00227,154,5,Success,2.00227,154,5,Success,2.00227,154,5,Success,2.00175,274,8,Success,2.00217,258,5,Success
9362,5,0.001,114,4,Success,1.00101,80,3,Success,1.00101,80,3,Success,1.00101,80,3,Success,0.0005,154,5,Success,1.00101,80,3,Success
9363,2720,0.0,184,3,Success,0.0,184,3,Success,0.0,184,3,Success,0.0,184,3,Success,0.0,184,3,Failure,0.0,184,3,Success
9364,2850,1.6245599999999998,148,5,Success,1.71674,154,5,Success,1.71674,154,5,Success,1.71674,154,5,Success,1.17121,342,10,Success,1.6245599999999998,148,5,Success
9365,100,0.0319,282,6,Success,0.0319,282,6,Success,0.0319,282,6,Success,0.0319,282,6,Success,0.0245,325,7,Success,0.0319,282,6,Success
9366,81,1.2580200000000001,148,5,Success,1.01903,154,5,Success,2.25014,120,4,Success,1.01903,154,5,Success,1.0005600000000001,310,9,Success,2.25014,120,4,Success
9367,36,0.39685,287,6,Success,0.39084,145,5,Success,1.39394,105,4,Success,0.39084,145,5,Success,0.39044,139,5,Success,1.39394,105,4,Success
9368,284,1.00171,264,5,Success,1.00171,264,5,Success,1.00171,264,5,Success,1.00171,264,5,Success,0.02783,294,6,Success,1.00171,264,5,Success
9369,178,0.0534,80,3,Success,0.0534,80,3,Success,0.0534,80,3,Success,0.0534,80,3,Success,0.0534,80,3,Success,0.0534,80,3,Success
9370,474,1.0142200000000001,144,5,Success,1.43674,120,4,Success,1.43674,120,4,Success,1.43674,120,4,Success,0.00236,264,8,Success,1.43674,120,4,Success
9371,4,0.00253,148,5,Success,0.00015000000000000001,100,4,Success,0.00015000000000000001,100,4,Success,0.00015000000000000001,100,4,Success,0.00015000000000000001,100,4,Success,0.00015000000000000001,100,4,Success
9372,74,2.03701,184,3,Success,2.03701,184,3,Success,2.03701,184,3,Success,2.03701,184,3,Success,2.03701,184,3,Success,2.03701,184,3,Success
9373,567,2.06295,114,4,Success,2.06295,114,4,Success,2.06295,114,4,Success,2.06295,114,4,Success,2.00682,224,7,Success,2.06295,114,4,Success
9374,54,0.08026,270,6,Success,0.0027,258,5,Success,0.0027,258,5,Success,0.0027,258,5,Success,0.0027,258,5,Success,0.0027,258,5,Success
9375,3,2.0000299999999998,368,5,Success,2.0000299999999998,368,5,Success,2.0000299999999998,368,5,Success,2.0000299999999998,368,5,Success,2.0000299999999998,294,6,Success,2.0000299999999998,368,5,Success
9376,29,1.08994,120,4,Success,1.08994,120,4,Success,1.08994,120,4,Success,1.08994,120,4,Success,1.08994,120,4,Success,1.08994,120,4,Success
9377,380,2.51959,200,6,Success,2.27479,200,6,Success,4.6030500000000005,160,5,Success,2.27479,200,6,Success,2.27569,274,8,Success,4.6030500000000005,160,5,Success
9378,15594,1.8769900000000002,258,5,Failure,1.8769900000000002,258,5,Failure,1.8769900000000002,258,5,Failure,1.8769900000000002,258,5,Failure,1.3146,338,7,Failure,1.8769900000000002,258,5,Success
9379,235,3.9223099999999995,378,8,Success,4.91746,240,7,Success,4.91746,240,7,Success,4.91746,240,7,Success,2.9920799999999987,686,15,Success,4.91746,240,7,Success
9380,1,1.00349,292,6,Success,1.0031,296,5,Success,1.0031,264,5,Success,1.0031,296,5,Success,1.003,482,8,Success,1.0031,264,5,Success
9381,5488,1.03294,160,5,Failure,16.4695,80,3,Success,16.4695,80,3,Success,16.4695,80,3,Success,2.06588,344,10,Success,16.4695,80,3,Success
9382,34,1.73225,326,7,Success,1.11489,298,6,Success,1.11489,298,6,Success,1.11489,298,6,Success,1.1068200000000001,402,6,Success,1.1068200000000001,402,6,Success
9383,79452,16.970869999999998,120,4,Failure,27.506149999999998,120,4,Failure,16.970869999999998,120,4,Failure,27.506149999999998,120,4,Failure,17.04934,200,6,Failure,16.970869999999998,120,4,Failure
9384,131748,1.57125,160,5,Failure,2.4222499999999996,120,4,Success,136.87987999999999,80,3,Success,2.4222499999999996,120,4,Success,2.39525,160,5,Success,136.87987999999999,80,3,Success
9385,37827,21.95187,224,4,Success,22.623109999999997,226,4,Success,21.95187,224,4,Success,22.623109999999997,226,4,Success,21.329829999999998,294,6,Failure,21.95187,224,4,Success
9386,1,1.00724,282,6,Success,1.00724,282,6,Success,1.00724,282,6,Success,1.00724,282,6,Success,1.0064,572,10,Success,1.00724,282,6,Success
9387,32219,0.74895,320,7,Failure,1.3874400000000002,252,5,Failure,2.42887,154,5,Success,1.3874400000000002,252,5,Failure,0.64639,358,9,Failure,0.9363699999999999,252,5,Success
9388,6,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success
9389,5,0.0155,272,6,Success,0.01524,254,5,Success,0.01524,254,5,Success,0.01524,254,5,Success,0.015,482,8,Success,0.01524,254,5,Success
9390,2,2.001,184,3,Success,2.001,184,3,Success,2.001,184,3,Success,2.001,184,3,Success,1.00025,230,7,Success,2.001,184,3,Success
9391,2962,19.87359,304,6,Success,19.56957,264,5,Success,19.56957,264,5,Success,19.56957,264,5,Success,19.56957,260,6,Success,19.56957,264,5,Success
9392,5,0.10052,264,5,Success,0.10052,264,5,Success,0.10052,264,5,Success,0.10052,264,5,Success,0.0,368,8,Success,0.10052,264,5,Success
9393,4105,0.5738300000000001,106,4,Success,0.5738300000000001,106,4,Success,0.5738300000000001,106,4,Success,0.5738300000000001,106,4,Success,0.36321000000000003,318,10,Success,0.5738300000000001,106,4,Success
9394,2,1.0,184,3,Success,1.0,184,3,Success,1.0,184,3,Success,1.0,184,3,Success,1.0,184,3,Success,1.0,184,3,Success
9395,1,1.0067,386,6,Success,1.0065,346,5,Success,1.0065,346,5,Success,1.0065,346,5,Success,1.0065,346,5,Success,1.0065,346,5,Success
9396,14,2.51505,558,6,Success,2.51497,350,6,Success,2.51497,350,6,Success,2.51497,350,6,Success,2.1024599999999998,580,10,Success,2.51497,350,6,Success
9397,75,2.03758,214,4,Success,2.03758,214,4,Success,2.03758,214,4,Success,2.03758,214,4,Success,1.03766,150,5,Success,2.03758,214,4,Success
9398,14,0.04204000000000001,114,4,Success,0.04204000000000001,114,4,Success,0.04204000000000001,114,4,Success,0.04204000000000001,114,4,Success,0.04204000000000001,114,4,Success,0.04204000000000001,114,4,Success
9399,79,2.2401600000000004,224,4,Success,2.2401600000000004,224,4,Success,2.2401600000000004,224,4,Success,2.2401600000000004,224,4,Success,2.24024,334,7,Success,2.2401600000000004,224,4,Success
9400,5,2.0007800000000002,160,5,Success,3.00002,120,4,Success,3.00002,120,4,Success,3.00002,120,4,Success,2.00038,306,10,Success,3.00002,120,4,Success
9401,27,1.43877,184,3,Success,0.41474,120,4,Success,1.43877,184,3,Success,0.41474,120,4,Success,0.40594,224,7,Success,1.43877,184,3,Success
9402,1,2.001,184,3,Success,2.001,184,3,Success,2.001,184,3,Success,2.001,184,3,Success,2.001,184,3,Success,2.001,184,3,Success
9403,3,1.00933,160,5,Success,1.00933,160,5,Success,1.00933,160,5,Success,1.00933,160,5,Success,1.00903,262,7,Success,1.00933,160,5,Success
9404,201,1.7539,450,7,Success,1.72497,264,5,Success,1.72497,264,5,Success,1.72497,264,5,Success,1.6034,298,6,Success,1.72497,264,5,Success
9405,2162,3.081,184,3,Success,3.081,184,3,Success,3.081,184,3,Success,3.081,184,3,Success,3.081,184,3,Success,3.081,184,3,Success
9406,79,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success
9407,99,2.50548,258,5,Success,2.00687,160,5,Success,2.0053500000000004,160,5,Success,2.00687,160,5,Success,2.00545,354,10,Success,2.0053500000000004,160,5,Success
9408,2,1.00665,182,6,Success,1.00637,534,5,Success,1.00637,534,5,Success,1.00637,534,5,Success,1.00621,228,7,Success,1.00637,534,5,Success
9409,5636,2.58052,258,5,Failure,2.5748800000000003,160,5,Failure,2.5748800000000003,160,5,Failure,2.5748800000000003,160,5,Failure,2.58716,274,8,Failure,2.5748800000000003,160,5,Failure
9410,630,4.15955,148,5,Success,3.34828,120,4,Success,19.27785,80,3,Success,3.34828,120,4,Success,3.2859100000000003,156,6,Success,19.27785,80,3,Success
9411,12473,14.476130000000001,258,5,Success,14.476130000000001,264,5,Success,14.488620000000001,254,5,Success,14.476130000000001,264,5,Success,14.476130000000001,298,6,Success,14.476130000000001,258,5,Success
9412,40636,1.3251,160,5,Failure,6.566319999999999,120,4,Failure,6.566319999999999,120,4,Failure,6.566319999999999,120,4,Failure,6.566319999999999,138,5,Failure,6.566319999999999,120,4,Success
9413,22,1.0685799999999999,258,5,Success,2.0690399999999998,224,4,Success,2.0690399999999998,224,4,Success,2.0690399999999998,224,4,Success,1.0682299999999998,264,5,Success,2.0690399999999998,224,4,Success
9414,77,0.01771,120,4,Success,0.01771,120,4,Success,0.01771,120,4,Success,0.01771,120,4,Success,0.002940000000000001,394,11,Success,0.01771,120,4,Success
9415,2402,3.0072,160,5,Success,3.0072,160,5,Success,3.0072,160,5,Success,3.0072,160,5,Success,2.01201,274,8,Success,3.0072,160,5,Success
9416,8,1.02481,224,4,Success,1.02481,224,4,Success,1.02481,224,4,Success,1.02481,224,4,Success,1.02482,338,7,Success,1.02481,224,4,Success
9417,124,1.06501,218,4,Success,0.0088,160,5,Success,1.08638,120,4,Success,0.0088,160,5,Success,0.00172,360,10,Success,1.06501,218,4,Success
9419,512,0.9657100000000001,188,4,Success,0.9657100000000001,188,4,Success,0.9657100000000001,188,4,Success,0.9657100000000001,188,4,Success,0.94216,262,6,Success,0.9657100000000001,188,4,Success
9420,11,0.47896000000000005,644,5,Success,0.47896000000000005,644,5,Success,0.47896000000000005,644,5,Success,0.47896000000000005,644,5,Success,0.47633000000000003,788,9,Success,0.47896000000000005,644,5,Success
9421,7,3.0305099999999996,224,4,Success,2.02542,160,5,Success,3.0305099999999996,224,4,Success,2.02542,160,5,Success,2.02541,172,6,Success,3.0305099999999996,224,4,Success
9422,10499,31.93928,368,5,Failure,33.52406,264,5,Failure,33.52406,264,5,Failure,33.52406,264,5,Failure,31.93928,368,5,Failure,31.93928,368,5,Failure
9423,89,0.28931999999999997,292,6,Success,0.26789,258,5,Success,0.26789,258,5,Success,0.26789,258,5,Success,0.267,452,7,Success,0.26789,258,5,Success
9424,166,1.6087099999999999,368,5,Success,0.51582,242,5,Success,0.51582,242,5,Success,0.51582,242,5,Success,0.49984,294,6,Success,0.51582,242,5,Success
9425,91,0.36776000000000003,114,4,Success,0.36776000000000003,114,4,Success,0.36776000000000003,114,4,Success,0.36776000000000003,114,4,Success,0.36412,302,9,Success,0.36776000000000003,114,4,Success
9426,1553,2.05749,154,5,Success,2.03573,154,5,Success,2.03573,154,5,Success,2.03573,154,5,Success,2.0087599999999997,338,7,Success,2.03573,154,5,Success
9427,293,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success,0.0,472,5,Success
9428,2418,1.06487,408,6,Success,3.0072600000000005,264,5,Success,3.0072600000000005,264,5,Success,3.0072600000000005,264,5,Failure,1.06729,456,8,Failure,3.0072600000000005,264,5,Success
9429,4,2.0024699999999998,258,5,Success,3.00291,224,4,Success,3.00291,224,4,Success,3.00291,224,4,Success,2.0024100000000002,264,5,Success,3.00291,224,4,Success
9430,1,2.00019,280,4,Success,2.0,80,3,Success,2.0,80,3,Success,2.0,80,3,Success,1.1001,156,6,Success,2.0,80,3,Success
9431,671,0.0,472,5,Failure,0.0,472,5,Failure,0.0,472,5,Failure,0.0,472,5,Failure,0.0,472,5,Failure,0.0,472,5,Success
9432,2527,1.11377,154,5,Success,1.11377,154,5,Success,1.11377,154,5,Success,1.11377,154,5,Success,1.11377,188,6,Success,1.11377,154,5,Success
9433,864,1.02878,224,4,Success,1.02878,224,4,Success,1.02878,224,4,Success,1.02878,224,4,Success,1.02878,224,4,Success,1.02878,224,4,Success
9434,74,0.23031,290,5,Success,0.22619,258,5,Success,0.22619,258,5,Success,0.22619,258,5,Success,0.22307,342,7,Success,0.22619,258,5,Success
9435,1,0.00601,120,4,Success,0.00601,120,4,Success,0.00601,120,4,Success,0.00601,120,4,Success,0.003,160,5,Success,0.00601,120,4,Success
9436,3625,12.242230000000001,202,4,Success,11.987720000000001,224,4,Success,11.987720000000001,224,4,Success,11.987720000000001,224,4,Success,11.88227,288,6,Success,11.987720000000001,224,4,Success
9437,2,1.00011,148,5,Success,1.9993,120,4,Success,1.9993,120,4,Success,1.9993,120,4,Success,1.00011,154,5,Success,1.9993,120,4,Success
9438,89,1.00597,160,5,Success,1.00597,160,5,Success,1.00597,160,5,Success,1.00597,160,5,Success,1.00134,412,12,Success,1.00597,160,5,Success
9439,125,0.01963,258,5,Success,1.00125,218,4,Success,1.00125,218,4,Success,1.00125,218,4,Success,0.0038799999999999998,368,8,Success,1.00125,218,4,Success
9440,17,1.0002099999999998,120,4,Success,1.0002099999999998,120,4,Success,1.0002099999999998,120,4,Success,1.0002099999999998,120,4,Success,1.00026,310,9,Success,1.0002099999999998,120,4,Success
9441,2692,8.70072,368,5,Success,8.70072,368,5,Success,8.70072,368,5,Success,8.70072,368,5,Success,8.0824,636,9,Success,8.70072,368,5,Success
9442,3061,4.143000000000001,224,4,Success,4.143000000000001,224,4,Success,4.143000000000001,224,4,Success,4.143000000000001,224,4,Success,4.143000000000001,224,4,Success,4.143000000000001,224,4,Success
9443,6478,1.19011,138,5,Success,2.30225,214,4,Success,2.30225,214,4,Success,2.30225,214,4,Success,0.67371,302,8,Success,2.30225,214,4,Success
9444,25,2.08399,298,6,Success,2.08209,298,6,Success,2.08209,298,6,Success,2.08209,298,6,Success,2.08128,332,7,Success,2.08128,402,6,Success
9445,3099,0.35722,258,5,Success,1.1341,224,4,Failure,1.1341,224,4,Success,1.1341,224,4,Failure,0.13819,438,7,Failure,1.1341,224,4,Success
9446,912,0.01286,368,5,Success,0.01286,368,5,Success,0.01286,368,5,Success,0.01286,368,5,Success,0.01286,482,8,Success,0.01286,368,5,Success
9447,36596,5.80711,276,6,Failure,33.19601,108,4,Failure,11.97953,74,3,Failure,33.19601,108,4,Failure,7.6995000000000005,212,7,Failure,11.97953,74,3,Failure
9448,2,1.00202,302,4,Success,0.0017699999999999999,160,5,Success,1.00202,302,4,Success,0.0017699999999999999,160,5,Success,0.00044,194,6,Success,1.00202,302,4,Success
9449,4723,3.49802,304,6,Failure,4.0015,160,5,Failure,4.0015,160,5,Failure,4.0015,160,5,Failure,3.02562,282,6,Failure,4.0015,160,5,Failure
9450,134,0.42888,264,5,Success,0.41678,264,5,Success,0.41678,264,5,Success,0.41678,264,5,Success,0.41544000000000003,304,6,Success,0.41678,264,5,Success
9451,55,1.02425,252,5,Success,1.00017,264,5,Success,1.00017,264,5,Success,1.00017,264,5,Success,1.00017,264,5,Success,1.00017,264,5,Success
9452,27,0.11079,386,6,Success,0.10808,368,5,Success,0.10808,368,5,Success,0.10808,368,5,Success,0.10808,636,9,Success,0.10808,368,5,Success
9453,261,2.13302,328,4,Success,2.13302,328,4,Success,2.13302,328,4,Success,2.13302,328,4,Success,2.13302,346,5,Success,2.13302,328,4,Success
9454,1,2.0060000000000002,224,4,Success,1.00355,259,5,Success,1.00355,259,5,Success,1.00355,259,5,Success,1.0033,304,6,Success,2.0060000000000002,224,4,Success
9455,14385,3.4827699999999995,386,6,Success,3.4727699999999997,160,5,Success,3.4727699999999997,160,5,Success,3.4727699999999997,160,5,Success,1.4235799999999998,496,14,Success,3.04317,242,5,Success
9456,35,0.63876,132,5,Success,0.53618,98,4,Success,0.53618,98,4,Success,0.53618,98,4,Success,0.00795,274,8,Success,0.53618,98,4,Success
9457,145,2.58359,224,4,Success,2.58359,224,4,Success,2.58359,224,4,Success,2.58359,224,4,Success,2.5409500000000005,368,8,Success,2.58359,224,4,Success
9458,131,1.00396,182,6,Success,1.00079,154,5,Success,1.00079,154,5,Success,1.00079,154,5,Success,1.00026,184,6,Success,1.00079,154,5,Success
9459,200,1.22192,282,6,Success,1.2018,242,5,Success,1.2018,242,5,Success,1.2018,242,5,Success,1.2018,388,8,Success,1.2018,242,5,Success
9460,7863,1.8031199999999998,114,4,Success,1.8345799999999999,120,4,Success,1.8345799999999999,120,4,Success,1.8345799999999999,120,4,Success,0.81088,190,6,Success,1.78601,120,4,Success
9461,5479,2.7054599999999995,132,5,Success,2.3592699999999995,114,4,Success,2.3592699999999995,114,4,Success,2.3592699999999995,114,4,Success,1.2027299999999999,350,11,Success,2.3592699999999995,114,4,Success
9462,70,2.11207,238,7,Success,1.14817,200,6,Success,1.14817,200,6,Success,1.14817,200,6,Success,1.10798,382,11,Success,1.14817,200,6,Success
9463,10,2.00054,120,4,Success,2.00054,120,4,Success,2.00054,120,4,Success,2.00054,120,4,Success,1.0001600000000002,384,11,Success,2.00054,120,4,Success
9464,44,1.01777,258,5,Success,1.00374,258,5,Success,1.00374,258,5,Success,1.00374,258,5,Success,1.0003900000000001,328,7,Success,1.00374,258,5,Success
9465,172,2.00034,80,3,Success,2.00034,80,3,Success,2.00034,80,3,Success,2.00034,80,3,Success,2.00034,80,3,Success,2.00034,80,3,Success
9466,175056,3.1006799999999997,200,6,Failure,36.035529999999994,160,5,Failure,264.67261,224,4,Failure,36.035529999999994,160,5,Failure,5.42565,200,6,Failure,264.67261,224,4,Failure
9467,383,3.0702000000000003,316,6,Success,2.28817,320,5,Success,2.28817,320,5,Success,2.28817,320,5,Success,2.28817,320,5,Success,2.28817,320,5,Success
9468,3725,1.19786,258,5,Success,2.14471,120,4,Success,2.14471,120,4,Success,2.14471,120,4,Success,1.1708,270,8,Success,2.14471,120,4,Success
9469,64535,260.59378,272,7,Failure,274.11789999999996,200,6,Failure,261.28866,200,6,Failure,274.11789999999996,200,6,Failure,261.98355,374,8,Failure,261.28866,200,6,Failure
9470,7,2.00528,258,5,Success,2.0042999999999997,264,5,Success,2.0042999999999997,264,5,Success,2.0042999999999997,264,5,Success,2.0043100000000003,282,6,Success,2.0042999999999997,264,5,Success
9471,3939,1.00788,242,5,Success,1.00788,242,5,Success,4.43738,224,4,Success,1.00788,242,5,Success,0.48845,334,7,Success,4.43738,224,4,Success
9472,4305,1.07786,400,5,Failure,1.07786,400,5,Failure,1.07786,400,5,Failure,1.07786,400,5,Failure,0.7291700000000001,438,7,Failure,1.07786,400,5,Failure
9473,38,2.37285,368,5,Success,2.37689,242,5,Success,2.37689,242,5,Success,2.37689,242,5,Success,2.37285,260,6,Success,2.37285,368,5,Success
9474,500,0.025500000000000002,138,5,Success,0.003,110,4,Success,0.003,110,4,Success,0.003,110,4,Success,0.0005,170,5,Success,0.003,110,4,Success
9475,54,1.0599699999999999,224,4,Success,0.01237,154,5,Success,1.0599699999999999,224,4,Success,0.01237,154,5,Success,0.0108,194,6,Success,1.0599699999999999,224,4,Success
9476,1,1.0011,282,6,Success,1.0016,242,5,Success,1.0016,242,5,Success,1.0016,242,5,Success,1.001,380,9,Success,1.0016,242,5,Success
9477,143,2.43358,264,5,Success,2.43358,264,5,Success,2.43358,264,5,Success,2.43358,264,5,Success,2.43358,264,5,Success,2.43358,264,5,Success
9478,280050,3.1201999999999996,120,4,Failure,20.212889999999998,120,4,Success,3.1201999999999996,120,4,Failure,20.212889999999998,120,4,Success,6.080550000000001,160,5,Success,3.1201999999999996,120,4,Failure
9479,3,2.0003,120,4,Success,2.0003,120,4,Success,2.0003,120,4,Success,2.0003,120,4,Success,2.0,128,5,Success,2.0003,120,4,Success
9480,3454,1.63329,216,7,Success,2.03973,160,5,Success,2.04318,150,5,Success,2.03973,160,5,Success,1.37302,230,7,Success,2.03973,160,5,Success
9481,57,2.19054,154,5,Success,2.19054,154,5,Success,2.19054,154,5,Success,2.19054,154,5,Success,1.20573,280,8,Success,2.19054,154,5,Success
9482,7127,1.00713,328,4,Success,1.00713,328,4,Success,1.00713,328,4,Success,1.00713,328,4,Failure,1.00713,328,4,Failure,1.00713,328,4,Success
9483,60660,2.2426399999999997,194,6,Success,2.93146,184,6,Failure,183.40889,150,5,Success,2.93146,184,6,Failure,1.16726,350,10,Success,183.40889,150,5,Success
9484,6,2.00307,386,6,Success,1.10331,662,6,Success,1.10331,662,6,Success,1.10331,662,6,Success,1.0014100000000001,448,10,Success,1.10331,662,6,Success
9485,9312,28.872,408,6,Success,28.872,408,6,Success,65.50572,260,5,Failure,28.872,408,6,Success,28.881339999999998,742,13,Success,65.50572,260,5,Failure
9486,6,0.5012,154,5,Success,0.5003,154,5,Success,0.5003,154,5,Success,0.5003,154,5,Success,0.5,274,8,Success,0.5003,154,5,Success
9487,344,1.00034,328,4,Success,1.00034,328,4,Success,1.00034,328,4,Success,1.00034,328,4,Success,1.00034,328,4,Success,1.00034,328,4,Success
9488,3710,1.36469,258,5,Success,0.47961,264,5,Success,25.92963,120,4,Success,0.47961,264,5,Success,0.57237,418,9,Success,25.92963,120,4,Success
9489,11,1.0022700000000002,148,5,Success,0.0012300000000000002,154,5,Success,2.25498,120,4,Success,0.0012300000000000002,154,5,Success,3.0000000000000004e-05,234,7,Success,2.25498,120,4,Success
9490,48,0.14500999999999997,114,4,Success,0.14404999999999998,120,4,Success,0.14404999999999998,120,4,Success,0.14404999999999998,120,4,Success,0.00018999999999999998,214,7,Success,0.14404999999999998,120,4,Success
9491,24880,1.02488,328,4,Failure,1.02488,328,4,Failure,1.02488,328,4,Failure,1.02488,328,4,Failure,1.02488,328,4,Failure,1.02488,328,4,Failure
9492,2532,1.4456499999999999,258,5,Success,1.0050599999999998,264,5,Success,1.0050599999999998,264,5,Success,1.0050599999999998,264,5,Success,1.0050599999999998,264,5,Success,1.0050599999999998,264,5,Success
9494,66,1.3112000000000001,282,6,Success,1.19827,264,5,Success,1.19827,264,5,Success,1.19827,264,5,Success,1.1984,304,6,Success,1.19827,264,5,Success
9495,22,1.0022199999999999,242,5,Success,1.00002,202,4,Success,1.00002,202,4,Success,1.00002,202,4,Success,1.00002,202,4,Success,1.00002,202,4,Success
9496,15273,45.895590000000006,226,6,Failure,47.630950000000006,160,5,Failure,47.630950000000006,160,5,Failure,47.630950000000006,160,5,Failure,45.94255000000001,374,8,Failure,46.910920000000004,192,5,Success
9497,20,0.06,346,5,Success,0.06,346,5,Success,0.06,346,5,Success,0.06,346,5,Success,0.06,346,5,Success,0.06,346,5,Success
9498,4313,9.87665,120,4,Success,9.87665,120,4,Success,9.87665,120,4,Success,9.87665,120,4,Success,8.55249,262,8,Success,9.87665,120,4,Success
9499,4906,0.49060000000000004,218,4,Success,0.00491,70,3,Success,0.00491,70,3,Success,0.00491,70,3,Success,0.00491,70,3,Success,0.00491,70,3,Success
9500,5,1.00101,236,5,Success,1.00101,236,5,Success,1.00101,236,5,Success,1.00101,236,5,Success,1.00101,236,5,Success,1.00101,236,5,Success
9501,193406,195.60060000000001,80,3,Failure,195.60060000000001,80,3,Failure,195.60060000000001,80,3,Failure,195.60060000000001,80,3,Failure,195.60060000000001,80,3,Failure,195.60060000000001,80,3,Success
9502,622,1.1125800000000001,298,6,Success,1.09392,282,6,Success,1.09392,282,6,Success,1.09392,282,6,Success,1.0335800000000002,374,8,Success,1.09392,282,6,Success
9503,313,1.00031,328,4,Success,1.00031,328,4,Success,1.00031,328,4,Success,1.00031,328,4,Success,1.00031,328,4,Success,1.00031,328,4,Success
9504,20,2.07725,194,6,Success,2.0736099999999995,160,5,Success,2.0736099999999995,160,5,Success,2.0736099999999995,160,5,Success,2.0098199999999995,264,8,Success,2.0736099999999995,160,5,Success
9505,262,0.0023599999999999997,120,4,Success,0.0023599999999999997,120,4,Success,0.0023599999999999997,120,4,Success,0.0023599999999999997,120,4,Success,0.0023599999999999997,120,4,Success,0.0023599999999999997,120,4,Success
9506,17024,2.1510800000000003,224,4,Failure,2.1510800000000003,224,4,Failure,2.1510800000000003,224,4,Failure,2.1510800000000003,224,4,Failure,2.1510800000000003,224,4,Failure,2.1510800000000003,224,4,Failure
9507,12090,1.09672,160,5,Failure,3.4155299999999995,224,4,Success,37.28213,80,3,Failure,3.4155299999999995,224,4,Success,1.0725399999999998,234,7,Failure,37.28213,80,3,Failure
9508,3,1.00097,154,5,Success,1.00063,160,5,Success,2.00135,120,4,Success,1.00063,160,5,Success,1.00003,302,9,Success,2.00135,120,4,Success
9509,1294,5.29606,264,5,Failure,5.29606,264,5,Failure,5.29606,264,5,Failure,5.29606,264,5,Failure,5.0024,478,8,Failure,5.29606,264,5,Failure
9510,50883,155.66973,108,4,Failure,155.19941,114,4,Failure,155.19941,114,4,Failure,155.19941,114,4,Failure,154.56866,224,7,Failure,155.19941,114,4,Success
9511,436,3.59368,368,5,Success,3.52921,346,5,Success,3.52921,346,5,Success,3.52921,346,5,Success,3.52921,368,5,Success,3.52921,346,5,Success
9512,419522,7.517130000000001,70,3,Success,7.517130000000001,70,3,Failure,7.517130000000001,70,3,Failure,7.517130000000001,70,3,Failure,8.93666,150,5,Failure,7.517130000000001,70,3,Success
9513,1397,0.25727,188,6,Success,0.59324,120,4,Failure,0.59324,120,4,Failure,0.59324,120,4,Failure,0.00799,240,7,Failure,0.59324,120,4,Success
9514,2,3.0110099999999997,264,5,Success,3.001,224,4,Success,3.001,224,4,Success,3.001,224,4,Success,3.001,224,4,Success,3.001,224,4,Success
9515,6,0.01893,224,4,Success,0.01893,224,4,Success,0.01893,224,4,Success,0.01893,224,4,Success,0.018,482,8,Success,0.01893,224,4,Success
9516,5,1.0218800000000001,368,5,Success,1.02003,264,5,Success,1.02003,264,5,Success,1.02003,264,5,Success,0.04509,488,8,Success,1.02003,264,5,Success
9517,595,11.30883,184,3,Success,11.30883,184,3,Success,11.30883,184,3,Success,11.30883,184,3,Success,11.30883,184,3,Success,11.30883,184,3,Success
9518,54,2.0697799999999997,258,5,Success,1.0168700000000002,178,6,Success,3.02967,204,4,Success,1.0168700000000002,178,6,Success,1.0061200000000001,274,8,Success,3.02967,204,4,Success
9519,12907,2.2548899999999996,160,5,Success,2.2548899999999996,160,5,Success,2.2548899999999996,160,5,Success,2.2548899999999996,160,5,Success,1.3323399999999999,394,11,Success,2.2548899999999996,160,5,Success
9520,10185,1.28518,148,5,Success,2.91674,224,4,Success,3.05738,120,4,Success,2.91674,224,4,Success,1.21489,268,8,Success,2.91674,224,4,Success
9521,3716,2.00744,224,4,Success,2.00744,224,4,Failure,2.00744,224,4,Success,2.00744,224,4,Failure,1.00744,264,5,Failure,2.00744,224,4,Success
9522,6,2.40729,298,6,Success,2.00028,264,5,Success,2.00028,264,5,Success,2.00028,264,5,Success,2.00003,312,7,Success,2.00028,264,5,Success
9523,4269,1.03415,158,5,Success,1.11953,114,4,Success,1.11953,114,4,Success,1.11953,114,4,Success,1.03415,158,5,Success,1.11953,114,4,Success
