Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
10651,3999,20419,"[[10651, 10294, 1875, 32, 3999], 73.50314, 368, 5, 'Success']","[[10651, 10294, 1875, 32, 3999], 73.50314, 368, 5, 'Success']","[[10651, 10294, 1875, 32, 3999], 73.50314, 368, 5, 'Failure']","[[10651, 10294, 1875, 32, 3999], 73.50314, 368, 5, 'Failure']","[[10651, 10294, 1875, 32, 3999], 73.50314, 368, 5, 'Failure']","[[10651, 10294, 1875, 32, 3999], 73.50314, 368, 5, 'Failure']","[[10651, 10294, 7218, 8301, 137, 12325, 32, 3999], 72.47965, 596, 8, 'Failure']"
12192,11842,920994,"[[12192, 1118, 855, 11842], 230.25871, 120, 4, 'Failure']","[[12192, 1118, 855, 11842], 230.25871, 120, 4, 'Failure']","[[12192, 1118, 855, 11842], 230.25871, 120, 4, 'Failure']","[[12192, 1118, 855, 11842], 230.25871, 120, 4, 'Failure']","[[12192, 1118, 855, 11842], 230.25871, 120, 4, 'Failure']","[[12192, 1118, 855, 11842], 230.25871, 120, 4, 'Failure']","[[12192, 1118, 855, 11842], 230.25871, 120, 4, 'Failure']"
6610,1773,4269351,"[[6610, 18, 3065, 1032, 1773], 13803.514889999999, 160, 5, 'Failure']","[[6610, 18, 3065, 1032, 1773], 13803.514889999999, 160, 5, 'Failure']","[[6610, 18, 3065, 1032, 1773], 13803.514889999999, 160, 5, 'Failure']","[[6610, 18, 12720, 21, 6689, 766, 1032, 1773], 12872.003439999999, 280, 8, 'Failure']","[[6610, 18, 3065, 1032, 1773], 13803.514889999999, 160, 5, 'Failure']","[[6610, 18, 3065, 1032, 1773], 13803.514889999999, 160, 5, 'Failure']","[[6610, 18, 3065, 1032, 1773], 13803.514889999999, 160, 5, 'Failure']"
10024,12571,53634056,"[[10024, 8496, 855, 12571], 37549.20261, 120, 4, 'Failure']","[[10024, 8496, 855, 12571], 37549.20261, 120, 4, 'Failure']","[[10024, 8496, 855, 12571], 37549.20261, 120, 4, 'Failure']","[[10024, 2877, 4402, 855, 12571], 10835.100820000001, 160, 5, 'Failure']","[[10024, 8496, 855, 12571], 37549.20261, 120, 4, 'Failure']","[[10024, 8496, 855, 12571], 37549.20261, 120, 4, 'Failure']","[[10024, 8496, 855, 12571], 37549.20261, 120, 4, 'Failure']"
11441,5195,9,"[[11441, 5961, 12325, 32, 5195], 2.00949, 258, 5, 'Success']","[[11441, 5961, 12325, 32, 5195], 2.00949, 258, 5, 'Success']","[[11441, 5961, 12325, 32, 5195], 2.00949, 258, 5, 'Success']","[[11441, 5961, 12325, 32, 5195], 2.00949, 258, 5, 'Success']","[[11441, 5961, 12325, 32, 5195], 2.00949, 258, 5, 'Success']","[[11441, 5961, 12325, 32, 5195], 2.00949, 258, 5, 'Success']","[[11441, 5961, 12325, 32, 5195], 2.00949, 258, 5, 'Success']"
2297,6327,47,"[[2297, 1326, 1296, 609, 6327], 0.00575, 160, 5, 'Success']","[[2297, 1326, 1296, 609, 6327], 0.00575, 160, 5, 'Success']","[[2297, 1875, 609, 6327], 1.00475, 120, 4, 'Success']","[[2297, 1875, 609, 6327], 1.00475, 120, 4, 'Success']","[[2297, 1875, 609, 6327], 1.00475, 120, 4, 'Success']","[[2297, 1875, 609, 6327], 1.00475, 120, 4, 'Success']","[[2297, 1326, 1296, 609, 19, 215, 137, 12325, 4261, 6327], 0.0046700000000000005, 342, 10, 'Success']"
381,7983,486,"[[381, 645, 48, 7983], 0.05103, 120, 4, 'Success']","[[381, 645, 48, 7983], 0.05103, 120, 4, 'Success']","[[381, 645, 48, 7983], 0.05103, 120, 4, 'Success']","[[381, 2, 48, 7983], 0.0972, 98, 4, 'Success']","[[381, 645, 48, 7983], 0.05103, 120, 4, 'Success']","[[381, 645, 48, 7983], 0.05103, 120, 4, 'Success']","[[381, 2, 3781, 609, 19, 215, 48, 7983], 0.051039999999999995, 236, 8, 'Success']"
9377,5347,6216,"[[9377, 383, 3642, 4822, 5347], 2.07002, 264, 5, 'Success']","[[9377, 383, 3065, 4822, 5347], 2.07278, 264, 5, 'Success']","[[9377, 383, 15, 10113, 4822, 5347], 0.60397, 288, 6, 'Success']","[[9377, 383, 294, 4822, 5347], 2.2434000000000003, 264, 5, 'Success']","[[9377, 383, 3065, 4822, 5347], 2.07278, 264, 5, 'Success']","[[9377, 383, 3065, 4822, 5347], 2.07278, 264, 5, 'Failure']","[[9377, 383, 15, 251, 600, 6079, 4822, 5347], 0.51073, 384, 8, 'Failure']"
10900,11179,11968,"[[10900, 7218, 36, 609, 11179], 37.10439, 296, 5, 'Failure']","[[10900, 7218, 36, 609, 11050, 11179], 37.1164, 336, 6, 'Success']","[[10900, 7218, 1875, 26, 11050, 11179], 37.54252, 298, 6, 'Failure']","[[10900, 7218, 6184, 609, 11179], 37.66592, 264, 5, 'Failure']","[[10900, 7218, 36, 609, 11050, 11179], 37.1164, 336, 6, 'Success']","[[10900, 7218, 36, 609, 11050, 11179], 37.1164, 336, 6, 'Success']","[[10900, 7218, 8301, 137, 12325, 26, 11050, 11179], 36.52751, 382, 8, 'Failure']"
6721,10146,287894,"[[6721, 9968, 167, 10146], 0.28789, 110, 4, 'Failure']","[[6721, 9968, 12325, 10159, 10146], 159.78117, 154, 5, 'Success']","[[6721, 9968, 167, 6767, 2877, 10146], 2.86369, 168, 6, 'Failure']","[[6721, 9968, 12325, 137, 2877, 10146], 1.28789, 204, 6, 'Success']","[[6721, 9968, 8496, 2877, 10146], 21.00123, 160, 5, 'Failure']","[[6721, 9968, 8496, 2877, 10146], 21.00123, 160, 5, 'Failure']","[[6721, 9968, 12325, 137, 2877, 10146], 1.28789, 204, 6, 'Failure']"
