Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
12575,7130,7,"[[12575, 6724, 4682, 1139, 7130], 0.02193, 148, 5, 'Success']","[[12575, 6724, 4682, 1139, 7130], 0.02193, 148, 5, 'Success']","[[12575, 6724, 4682, 1139, 7130], 0.02193, 148, 5, 'Success']","[[12575, 6724, 4682, 1139, 7130], 0.02193, 148, 5, 'Success']","[[12575, 6724, 4682, 1139, 7130], 0.02193, 148, 5, 'Success']","[[12575, 6724, 4682, 1139, 7130], 0.02193, 148, 5, 'Success']","[[12575, 6724, 6628, 3647, 1139, 7130], 0.021550000000000003, 188, 6, 'Success']"
810,7140,34,"[[810, 801, 456, 21, 7140], 1.10584, 160, 5, 'Success']","[[810, 801, 456, 21, 7140], 1.10584, 160, 5, 'Success']","[[810, 801, 456, 21, 7140], 1.10584, 160, 5, 'Success']","[[810, 801, 124, 21, 7140], 1.1130999999999998, 160, 5, 'Success']","[[810, 801, 456, 21, 7140], 1.10584, 160, 5, 'Success']","[[810, 801, 456, 21, 7140], 1.10584, 160, 5, 'Success']","[[810, 801, 2680, 600, 6010, 1559, 12325, 167, 9515, 21, 7140], 1.00018, 384, 11, 'Success']"
12664,5146,809,"[[12664, 9314, 6108, 736, 5146], 2.09974, 145, 5, 'Success']","[[12664, 9314, 12325, 2938, 736, 5146], 1.00486, 179, 6, 'Success']","[[12664, 9314, 12325, 2938, 736, 5146], 1.00486, 179, 6, 'Success']","[[12664, 2255, 32, 736, 5146], 2.41311, 259, 5, 'Success']","[[12664, 9314, 6108, 736, 5146], 2.09974, 145, 5, 'Success']","[[12664, 9314, 6108, 736, 5146], 2.09974, 145, 5, 'Success']","[[12664, 9314, 12325, 167, 2225, 736, 5146], 1.00162, 209, 7, 'Success']"
10118,2228,8440,"[[10118, 2051, 48, 577, 2228], 2.35056, 160, 5, 'Success']","[[10118, 2051, 48, 577, 2228], 2.35056, 160, 5, 'Success']","[[10118, 2051, 48, 577, 2228], 2.35056, 160, 5, 'Success']","[[10118, 8688, 547, 577, 2228], 4.2848299999999995, 540, 5, 'Success']","[[10118, 2051, 48, 577, 2228], 2.35056, 160, 5, 'Success']","[[10118, 2051, 48, 577, 2228], 2.35056, 160, 5, 'Success']","[[10118, 8688, 600, 6010, 1559, 12325, 220, 577, 2228], 1.4483199999999998, 418, 9, 'Success']"
4145,2285,62022,"[[4145, 3083, 5965, 18, 1968, 2285], 187.69491000000002, 304, 6, 'Failure']","[[4145, 3083, 6184, 18, 1968, 2285], 188.50745999999998, 304, 6, 'Failure']","[[4145, 3083, 6184, 18, 1968, 2285], 188.50745999999998, 304, 6, 'Failure']","[[4145, 3083, 6184, 18, 1968, 2285], 188.50745999999998, 304, 6, 'Failure']","[[4145, 3083, 5965, 18, 1968, 2285], 187.69491000000002, 304, 6, 'Failure']","[[4145, 3083, 5965, 18, 1968, 2285], 187.69491000000002, 304, 6, 'Failure']","[[4145, 3083, 5965, 6722, 12325, 4433, 1968, 2285], 187.314, 378, 8, 'Failure']"
10650,2045,780845,"[[10650, 10294, 1875, 1139, 2045], 4693.8861400000005, 264, 5, 'Failure']","[[10650, 10294, 1875, 1139, 2045], 4693.8861400000005, 264, 5, 'Failure']","[[10650, 10294, 1875, 1139, 2045], 4693.8861400000005, 264, 5, 'Failure']","[[10650, 10294, 1875, 1139, 2045], 4693.8861400000005, 264, 5, 'Failure']","[[10650, 10294, 1875, 1139, 2045], 4693.8861400000005, 264, 5, 'Failure']","[[10650, 10294, 1875, 1139, 2045], 4693.8861400000005, 264, 5, 'Failure']","[[10650, 10294, 1875, 1139, 2045], 4693.8861400000005, 264, 5, 'Failure']"
3023,9942,6638899,"[[3023, 609, 2359, 7218, 9942], 40.83343, 264, 5, 'Failure']","[[3023, 32, 345, 7218, 9942], 3381.23322, 362, 5, 'Failure']","[[3023, 32, 345, 7218, 9942], 3381.23322, 362, 5, 'Failure']","[[3023, 609, 2359, 7218, 9942], 40.83343, 264, 5, 'Failure']","[[3023, 32, 345, 7218, 9942], 3381.23322, 362, 5, 'Failure']","[[3023, 32, 345, 7218, 9942], 3381.23322, 362, 5, 'Failure']","[[3023, 32, 345, 7218, 9942], 3381.23322, 362, 5, 'Failure']"
5844,8473,15786016,"[[5844, 32, 6562, 8473], 7895.016379999999, 224, 4, 'Failure']","[[5844, 32, 6562, 8473], 7895.016379999999, 224, 4, 'Failure']","[[5844, 32, 6562, 8473], 7895.016379999999, 224, 4, 'Failure']","[[5844, 32, 6562, 8473], 7895.016379999999, 224, 4, 'Failure']","[[5844, 32, 6562, 8473], 7895.016379999999, 224, 4, 'Failure']","[[5844, 32, 6562, 8473], 7895.016379999999, 224, 4, 'Failure']","[[5844, 32, 6562, 8473], 7895.016379999999, 224, 4, 'Failure']"
6930,1477,7,"[[6930, 29, 570, 1236, 1477], 0.02101, 140, 5, 'Success']","[[6930, 29, 570, 1236, 1477], 0.02101, 140, 5, 'Success']","[[6930, 29, 570, 1236, 1477], 0.02101, 140, 5, 'Success']","[[6930, 32, 750, 1236, 1477], 1.02454, 264, 5, 'Success']","[[6930, 29, 570, 1236, 1477], 0.02101, 140, 5, 'Success']","[[6930, 29, 570, 1236, 1477], 0.02101, 140, 5, 'Success']","[[6930, 29, 570, 1236, 1477], 0.02101, 140, 5, 'Success']"
1507,5874,52,"[[1507, 1236, 19, 609, 5874], 0.16122, 138, 5, 'Success']","[[1507, 1236, 600, 6010, 609, 5874], 0.00536, 200, 6, 'Success']","[[1507, 1236, 19, 609, 5874], 0.16122, 138, 5, 'Success']","[[1507, 1236, 1104, 609, 5874], 0.16763, 154, 5, 'Success']","[[1507, 1236, 645, 609, 5874], 0.16147999999999998, 160, 5, 'Success']","[[1507, 1236, 645, 609, 5874], 0.16147999999999998, 160, 5, 'Success']","[[1507, 1236, 600, 6010, 609, 5874], 0.00536, 200, 6, 'Success']"
