Source,Target,Amount,LND1,LND2,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
10922,7423,19540,"[[10922, 855, 2223, 6274, 7423], 3.908, 264, 5, 'Failure']","[[10922, 855, 2223, 6274, 7423], 3.908, 264, 5, 'Failure']","[[10922, 10, 645, 2, 6274, 7423], 1.1172399999999998, 282, 6, 'Failure']","[[10922, 855, 3065, 6274, 7423], 4.50582, 264, 5, 'Failure']","[[10922, 855, 2223, 6274, 7423], 3.908, 264, 5, 'Failure']","[[10922, 855, 2223, 6274, 7423], 3.908, 264, 5, 'Failure']","[[10922, 855, 6876, 167, 2223, 6274, 7423], 0.13677999999999998, 334, 7, 'Failure']"
1368,2211,226953,"[[1368, 32, 3544, 2211], 119.92620000000001, 218, 4, 'Failure']","[[1368, 21, 26, 12325, 3544, 2211], 9.17037, 182, 6, 'Failure']","[[1368, 21, 26, 12325, 3544, 2211], 9.17037, 182, 6, 'Failure']","[[1368, 21, 26, 12325, 3544, 2211], 9.17037, 182, 6, 'Failure']","[[1368, 21, 26, 12325, 3544, 2211], 9.17037, 182, 6, 'Failure']","[[1368, 21, 26, 12325, 3544, 2211], 9.17037, 182, 6, 'Failure']","[[1368, 21, 26, 12325, 3544, 2211], 9.17037, 182, 6, 'Failure']"
7971,7419,6,"[[7971, 463, 3642, 6274, 7419], 0.0033, 264, 5, 'Success']","[[7971, 463, 3642, 6274, 7419], 0.0033, 264, 5, 'Success']","[[7971, 463, 3642, 6274, 7419], 0.0033, 264, 5, 'Success']","[[7971, 463, 3642, 6274, 7419], 0.0033, 264, 5, 'Success']","[[7971, 463, 3642, 6274, 7419], 0.0033, 264, 5, 'Success']","[[7971, 463, 3642, 6274, 7419], 0.0033, 264, 5, 'Success']","[[7971, 6622, 855, 6876, 167, 2223, 6274, 7419], 5e-05, 374, 8, 'Success']"
1755,10515,67,"[[1755, 1369, 3642, 167, 10515], 1.00014, 150, 5, 'Success']","[[1755, 1369, 3642, 167, 10515], 1.00014, 150, 5, 'Success']","[[1755, 1369, 7519, 167, 10515], 1.00048, 144, 5, 'Success']","[[1755, 1369, 9634, 167, 10515], 1.01568, 144, 5, 'Success']","[[1755, 1369, 3642, 167, 10515], 1.00014, 150, 5, 'Success']","[[1755, 1369, 3642, 167, 10515], 1.00014, 150, 5, 'Success']","[[1755, 1369, 3642, 167, 10515], 1.00014, 150, 5, 'Success']"
9301,8810,605,"[[9301, 609, 2223, 1609, 8810], 1.10726, 160, 5, 'Success']","[[9301, 609, 2223, 1609, 8810], 1.10726, 160, 5, 'Success']","[[9301, 609, 2223, 1609, 8810], 1.10726, 160, 5, 'Success']","[[9301, 609, 194, 1609, 8810], 1.12181, 160, 5, 'Success']","[[9301, 609, 2223, 1609, 8810], 1.10726, 160, 5, 'Success']","[[9301, 609, 2223, 1609, 8810], 1.10726, 160, 5, 'Success']","[[9301, 609, 19, 215, 137, 12325, 9709, 1609, 8810], 1.00182, 302, 9, 'Success']"
704,2211,5189,"[[704, 18, 3544, 2211], 1.13491, 120, 4, 'Success']","[[704, 18, 3544, 2211], 1.13491, 120, 4, 'Success']","[[704, 18, 3544, 2211], 1.13491, 120, 4, 'Success']","[[704, 175, 12325, 3544, 2211], 2.66512, 154, 5, 'Success']","[[704, 18, 3544, 2211], 1.13491, 120, 4, 'Success']","[[704, 18, 3544, 2211], 1.13491, 120, 4, 'Success']","[[704, 609, 19, 215, 137, 12325, 3544, 2211], 0.1401, 262, 8, 'Success']"
9301,2893,14091,"[[9301, 8617, 1369, 2033, 2893], 6.114369999999999, 154, 5, 'Success']","[[9301, 8617, 1369, 2033, 2893], 6.114369999999999, 154, 5, 'Success']","[[9301, 609, 858, 207, 2615, 2893], 2.0587099999999996, 200, 6, 'Success']","[[9301, 609, 2223, 207, 2615, 2893], 2.1714599999999997, 200, 6, 'Success']","[[9301, 609, 2223, 207, 2615, 2893], 2.1714599999999997, 200, 6, 'Success']","[[9301, 609, 2223, 207, 2615, 2893], 2.1714599999999997, 200, 6, 'Failure']","[[9301, 609, 19, 215, 137, 2877, 2615, 2893], 2.0563599999999997, 268, 8, 'Failure']"
8535,4721,117663,"[[8535, 8493, 233, 4721], 775.84893, 114, 4, 'Failure']","[[8535, 8493, 233, 4721], 775.84893, 114, 4, 'Failure']","[[8535, 8493, 233, 4721], 775.84893, 114, 4, 'Failure']","[[8535, 8493, 233, 4721], 775.84893, 114, 4, 'Failure']","[[8535, 8493, 233, 4721], 775.84893, 114, 4, 'Failure']","[[8535, 8493, 233, 4721], 775.84893, 114, 4, 'Failure']","[[8535, 8493, 233, 4721], 775.84893, 114, 4, 'Failure']"
10922,11852,4,"[[10922, 207, 124, 5899, 2366, 11852], 0.021, 304, 6, 'Success']","[[10922, 855, 2366, 11852], 0.0208, 120, 4, 'Success']","[[10922, 855, 2366, 11852], 0.0208, 120, 4, 'Success']","[[10922, 855, 2366, 11852], 0.0208, 120, 4, 'Success']","[[10922, 855, 2366, 11852], 0.0208, 120, 4, 'Success']","[[10922, 855, 2366, 11852], 0.0208, 120, 4, 'Success']","[[10922, 855, 6876, 167, 8733, 9416, 2366, 11852], 0.02002, 270, 8, 'Success']"
8535,11156,10,"[[8535, 167, 1121, 11057, 11156], 1e-05, 358, 5, 'Success']","[[8535, 167, 1121, 11057, 11156], 1e-05, 358, 5, 'Success']","[[8535, 167, 3642, 11057, 11156], 0.00051, 254, 5, 'Success']","[[8535, 167, 3520, 11057, 11156], 0.00285, 254, 5, 'Success']","[[8535, 167, 1121, 11057, 11156], 1e-05, 358, 5, 'Success']","[[8535, 167, 1121, 11057, 11156], 1e-05, 358, 5, 'Success']","[[8535, 167, 2223, 6274, 11057, 11156], 1e-05, 398, 6, 'Success']"
