Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
167,2,22185307,"[[167, 97, 2], 45.37064, 70, 3, 'Failure']","[[167, 97, 2], 45.37064, 70, 3, 'Failure']","[[167, 1573, 1566, 2], 22.18531, 100, 4, 'Failure']","[[167, 57, 173, 62, 2], 1244.62841, 106, 5, 'Failure']","[[167, 57, 173, 62, 2], 1244.62841, 106, 5, 'Failure']","[[167, 57, 173, 62, 2], 1244.62841, 106, 5, 'Failure']"
445,4822,5960982,"[[445, 2223, 4822], 6.96098, 80, 3, 'Failure']","[[445, 2706, 4822], 6.96098, 80, 3, 'Failure']","[[445, 2706, 4822], 6.96098, 80, 3, 'Failure']","[[445, 6184, 4822], 37.26592, 80, 3, 'Failure']","[[445, 6184, 4822], 37.26592, 80, 3, 'Failure']","[[445, 321, 73, 4822], 344.02664000000004, 120, 4, 'Failure']"
12445,84,8284987,"[[12445, 5965, 84], 2816.89558, 82, 3, 'Failure']","[[12445, 233, 84], 2833.47118, 76, 3, 'Failure']","[[12445, 1067, 233, 84], 34.13998, 116, 4, 'Failure']","[[12445, 48, 84], 3645.6759700000002, 82, 3, 'Failure']","[[12445, 48, 84], 3645.6759700000002, 82, 3, 'Failure']","[[12445, 48, 301, 445, 84], 3664.25413, 162, 5, 'Failure']"
445,10294,712851,"[[445, 6020, 4822, 10294], 1.71285, 224, 4, 'Failure']","[[445, 2223, 10294], 1.71285, 80, 3, 'Failure']","[[445, 2223, 10294], 1.71285, 80, 3, 'Failure']","[[445, 3520, 10294], 32.36547, 80, 3, 'Failure']","[[445, 3520, 10294], 32.36547, 80, 3, 'Failure']","[[445, 3520, 10294], 32.36547, 80, 3, 'Failure']"
2584,32,1881815,"[[2584, 149, 32], 29.22826, 184, 3, 'Failure']","[[2584, 167, 32], 21.69999, 70, 3, 'Success']","[[2584, 167, 32], 21.69999, 70, 3, 'Failure']","[[2584, 167, 32], 21.69999, 70, 3, 'Failure']","[[2584, 167, 32], 21.69999, 70, 3, 'Failure']","[[2584, 167, 796, 32], 24.58184, 120, 4, 'Success']"
167,1983,22494209,"[[167, 4479, 1983], 22.49421, 70, 3, 'Failure']","[[167, 6767, 1983], 113.47113999999999, 48, 3, 'Failure']","[[167, 137, 1983], 22.49421, 80, 3, 'Failure']","[[167, 57, 173, 1983], 1261.9269499999998, 88, 4, 'Success']","[[167, 57, 173, 1983], 1261.9269499999998, 88, 4, 'Failure']","[[167, 57, 173, 1983], 1261.9269499999998, 88, 4, 'Failure']"
175,2584,10169499,"[[175, 173, 2584], 561.57244, 58, 3, 'Failure']","[[175, 167, 2584], 571.7425, 80, 3, 'Failure']","[[175, 177, 2584], 561.57244, 58, 3, 'Failure']","[[175, 445, 2584], 4163.06912, 184, 3, 'Failure']","[[175, 445, 2584], 4163.06912, 184, 3, 'Failure']","[[175, 60, 321, 445, 2584], 1590.74947, 242, 5, 'Failure']"
12325,177,61595398,"[[12325, 175, 177], 0.0, 52, 3, 'Failure']","[[12325, 177], 0.0, 34, 2, 'Failure']","[[12325, 177], 0.0, 34, 2, 'Failure']","[[12325, 6722, 141, 177], 17862.66542, 92, 4, 'Failure']","[[12325, 6722, 141, 177], 17862.66542, 92, 4, 'Failure']","[[12325, 6722, 141, 177], 17862.66542, 92, 4, 'Failure']"
10,2584,11073223,"[[10, 5965, 2584], 11074.223, 80, 3, 'Failure']","[[10, 3596, 2584], 11085.30729, 65, 3, 'Failure']","[[10, 17, 360, 6830, 314, 3569, 2584], 24.76446, 338, 7, 'Failure']","[[10, 301, 445, 2584], 12195.740029999999, 224, 4, 'Failure']","[[10, 301, 445, 2584], 12195.740029999999, 224, 4, 'Failure']","[[10, 301, 445, 2584], 12195.740029999999, 224, 4, 'Failure']"
233,1139,1310412,"[[233, 4081, 1139], 18.3458, 74, 3, 'Failure']","[[233, 1139], 12.52082, 34, 2, 'Success']","[[233, 2173, 36, 1139], 3.33082, 146, 4, 'Failure']","[[233, 1139], 12.52082, 34, 2, 'Success']","[[233, 1139], 12.52082, 34, 2, 'Failure']","[[233, 1139], 12.52082, 34, 2, 'Failure']"
