Source,Target,Amount,LND,CLN,LDK,Eclair_case1,Eclair_case2,Eclair_case3
2533,4511,58311,"[[2533, 21, 6689, 4511], 4.03217, 120, 4, 'Success']","[[2533, 21, 6689, 4511], 4.03217, 120, 4, 'Failure']","[[2533, 21, 6689, 4511], 4.03217, 120, 4, 'Failure']","[[2533, 21, 6689, 4511], 4.03217, 120, 4, 'Failure']","[[2533, 21, 6689, 4511], 4.03217, 120, 4, 'Failure']","[[2533, 21, 1577, 167, 6722, 12325, 4261, 4511], 5.83986, 274, 8, 'Failure']"
682,9633,16410,"[[682, 182, 855, 9633], 5.314820000000001, 120, 4, 'Success']","[[682, 182, 855, 9633], 5.314820000000001, 120, 4, 'Failure']","[[682, 711, 167, 3086, 6562, 9633], 3.44309, 178, 6, 'Failure']","[[682, 182, 855, 9633], 5.314820000000001, 120, 4, 'Failure']","[[682, 182, 855, 9633], 5.314820000000001, 120, 4, 'Failure']","[[682, 182, 3974, 6562, 9633], 3.04923, 160, 5, 'Failure']"
3276,9949,13399,"[[3276, 18, 10002, 9949], 4.3667, 120, 4, 'Failure']","[[3276, 45, 10002, 9949], 3.63133, 120, 4, 'Failure']","[[3276, 609, 858, 314, 9889, 9949], 1.3324000000000003, 304, 6, 'Failure']","[[3276, 320, 570, 314, 9889, 9949], 2.3726000000000003, 286, 6, 'Failure']","[[3276, 320, 570, 314, 9889, 9949], 2.3726000000000003, 286, 6, 'Failure']","[[3276, 320, 570, 29, 12325, 6760, 9889, 9949], 2.3304, 256, 8, 'Failure']"
9501,5051,7246,"[[9501, 63, 609, 7354, 5051], 5.10513, 160, 5, 'Failure']","[[9501, 63, 609, 5051], 3.66303, 120, 4, 'Failure']","[[9501, 63, 609, 5051], 3.66303, 120, 4, 'Failure']","[[9501, 63, 609, 5051], 3.66303, 120, 4, 'Failure']","[[9501, 63, 609, 5051], 3.66303, 120, 4, 'Failure']","[[9501, 63, 609, 5051], 3.66303, 120, 4, 'Failure']"
6998,2347,5338,"[[6998, 8052, 11854, 609, 2347], 2.17082, 160, 5, 'Success']","[[6998, 7983, 21, 2347], 2.0170199999999996, 120, 4, 'Failure']","[[6998, 167, 4682, 609, 2347], 1.10143, 144, 5, 'Failure']","[[6998, 7983, 21, 2347], 2.0170199999999996, 120, 4, 'Failure']","[[6998, 7983, 21, 2347], 2.0170199999999996, 120, 4, 'Failure']","[[6998, 600, 6010, 609, 2347], 1.0266899999999999, 160, 5, 'Failure']"
8247,4003,29268,"[[8247, 609, 1969, 81, 4003], 40.21925000000001, 154, 5, 'Failure']","[[8247, 609, 4003], 1.0585399999999998, 80, 3, 'Failure']","[[8247, 609, 4003], 1.0585399999999998, 80, 3, 'Failure']","[[8247, 609, 4003], 1.0585399999999998, 80, 3, 'Failure']","[[8247, 609, 4003], 1.0585399999999998, 80, 3, 'Failure']","[[8247, 609, 4003], 1.0585399999999998, 80, 3, 'Failure']"
5489,6307,13175,"[[5489, 612, 148, 5774, 5894, 6307], 15.9926, 200, 6, 'Success']","[[5489, 612, 6470, 609, 6307], 3.3438600000000003, 141, 5, 'Failure']","[[5489, 612, 4682, 609, 6307], 3.5546800000000003, 154, 5, 'Failure']","[[5489, 612, 5965, 609, 6307], 3.3438600000000003, 160, 5, 'Failure']","[[5489, 612, 5965, 609, 6307], 3.3438600000000003, 160, 5, 'Failure']","[[5489, 612, 5965, 609, 6307], 3.3438600000000003, 160, 5, 'Failure']"
1803,2015,467,"[[1803, 32, 795, 2014, 2015], 3.5150699999999997, 472, 5, 'Success']","[[1803, 32, 2015], 2.27985, 288, 3, 'Success']","[[1803, 32, 2015], 2.27985, 288, 3, 'Success']","[[1803, 32, 2015], 2.27985, 288, 3, 'Success']","[[1803, 32, 2015], 2.27985, 288, 3, 'Success']","[[1803, 18, 12157, 5995, 2015], 2.07052, 160, 5, 'Success']"
10787,2761,59725,"[[10787, 392, 21, 2761], 2.81671, 120, 4, 'Failure']","[[10787, 609, 2761], 1.11945, 80, 3, 'Failure']","[[10787, 609, 2761], 1.11945, 80, 3, 'Failure']","[[10787, 609, 1875, 32, 2761], 32.98206, 264, 5, 'Success']","[[10787, 609, 1875, 32, 2761], 32.98206, 264, 5, 'Failure']","[[10787, 609, 19, 215, 137, 12325, 29, 570, 106, 2761], 8.167110000000001, 324, 10, 'Failure']"
704,12051,801,"[[704, 175, 167, 12051], 3.29566, 110, 4, 'Failure']","[[704, 175, 167, 12051], 3.29566, 110, 4, 'Failure']","[[704, 18, 237, 167, 12051], 2.01041, 144, 5, 'Failure']","[[704, 609, 858, 167, 12051], 1.0031999999999999, 150, 5, 'Failure']","[[704, 609, 858, 167, 12051], 1.0031999999999999, 150, 5, 'Failure']","[[704, 609, 19, 215, 137, 12325, 167, 12051], 1.0031999999999999, 252, 8, 'Failure']"
10170,11726,12707,"[[10170, 10056, 5778, 480, 11726], 4.342499999999999, 160, 5, 'Success']","[[10170, 3111, 11726], 2.02542, 80, 3, 'Failure']","[[10170, 3111, 11726], 2.02542, 80, 3, 'Failure']","[[10170, 3111, 480, 11726], 3.0381299999999998, 120, 4, 'Failure']","[[10170, 3111, 480, 11726], 3.0381299999999998, 120, 4, 'Failure']","[[10170, 609, 19, 215, 137, 12325, 220, 3221, 480, 11726], 2.19456, 342, 10, 'Failure']"
682,12295,43596,"[[682, 182, 855, 12295], 10.80641, 120, 4, 'Success']","[[682, 182, 855, 12295], 10.80641, 120, 4, 'Failure']","[[682, 182, 11757, 5916, 12295], 2.74114, 160, 5, 'Failure']","[[682, 182, 11757, 5916, 12295], 2.74114, 160, 5, 'Failure']","[[682, 182, 11757, 5916, 12295], 2.74114, 160, 5, 'Failure']","[[682, 182, 11837, 12325, 10113, 5916, 12295], 2.5231600000000003, 212, 7, 'Failure']"
6998,5251,36938,"[[6998, 167, 62, 5251], 5.35547, 110, 4, 'Failure']","[[6998, 167, 62, 5251], 5.35547, 110, 4, 'Failure']","[[6998, 167, 6830, 149, 392, 5251], 2.3147599999999997, 294, 6, 'Failure']","[[6998, 8052, 21, 392, 5251], 5.034319999999999, 160, 5, 'Success']","[[6998, 8052, 21, 392, 5251], 5.034319999999999, 160, 5, 'Success']","[[6998, 8052, 4792, 167, 57, 173, 62, 5251], 7.2790300000000006, 226, 8, 'Success']"
11887,1468,2813,"[[11887, 2877, 6020, 320, 1468], 2.00844, 160, 5, 'Failure']","[[11887, 167, 6020, 320, 1468], 2.0084299999999997, 150, 5, 'Failure']","[[11887, 167, 194, 320, 1468], 2.28983, 150, 5, 'Failure']","[[11887, 167, 6020, 320, 1468], 2.0084299999999997, 150, 5, 'Failure']","[[11887, 167, 6020, 320, 1468], 2.0084299999999997, 150, 5, 'Failure']","[[11887, 167, 29, 570, 320, 1468], 2.0140599999999997, 180, 6, 'Failure']"
1001,709,33229,"[[1001, 634, 709], 39.26227, 184, 3, 'Failure']","[[1001, 634, 709], 39.26227, 184, 3, 'Failure']","[[1001, 609, 858, 314, 6219, 5955, 709], 3.6270900000000004, 344, 7, 'Failure']","[[1001, 634, 709], 39.26227, 184, 3, 'Failure']","[[1001, 634, 709], 39.26227, 184, 3, 'Failure']","[[1001, 609, 19, 215, 137, 12325, 4090, 4402, 6228, 6221, 5955, 709], 3.6250900000000006, 422, 12, 'Failure']"
